"fecha","t1 Positiva","t1 Neutra","t1 Negativa","t1 No sabe","s1 Positiva","s1 Neutra","s1 Negativa","s1 No sabe","s2 Positiva","s2 Neutra","s2 Negativa","s2 No sabe","e1 Positiva","e1 Neutra","e1 Negativa","e1 No sabe","e2 Positiva","e2 Neutra","e2 Negativa","e2 No sabe","e3 Positiva","e3 Neutra","e3 Negativa","e3 No sabe","e4 Positiva","e4 Neutra","e4 Negativa","e4 No sabe","ed1 Positiva","ed1 Neutra","ed1 Negativa","ed1 No sabe","ed2 Positiva","ed2 Neutra","ed2 Negativa","ed2 No sabe","ed3 Positiva","ed3 Neutra","ed3 Negativa","ed3 No sabe","v1 Positiva","v1 Neutra","v1 Negativa","v1 No sabe","v2 Positiva","v2 Neutra","v2 Negativa","v2 No sabe","v3 Positiva","v3 Neutra","v3 Negativa","v3 No sabe","vp1 Positiva","vp1 Neutra","vp1 Negativa","vp1 No sabe","vp2 Positiva","vp2 Neutra","vp2 Negativa","vp2 No sabe","vp3 Positiva","vp3 Neutra","vp3 Negativa","vp3 No sabe","vp4 Positiva","vp4 Neutra","vp4 Negativa","vp4 No sabe","vp5 Positiva","vp5 Neutra","vp5 Negativa","vp5 No sabe"
2019-11-17,0.367,0.096,0.529,0.008,0.308,0.127,0.552,0.013,0.419,0.07,0.508,0.003,0.466,0.158,0.352,0.024,0.427,0.068,0.5,0.005,0.343,0.123,0.534,0,0.168,0.043,0.789,0,0.377,0.09,0.498,0.035,0.412,0.099,0.489,0,0.33,0.097,0.569,0.004,0.812,0.126,0.062,0,0.014,0.037,0.93,0.019,0,0.227,0.773,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-18,0.371,0.102,0.525,0.002,0.334,0.118,0.548,0,0.404,0.088,0.505,0.003,0.473,0.194,0.333,0,0.424,0.073,0.498,0.005,0.357,0.111,0.532,0,0.17,0.031,0.799,0,0.389,0.089,0.522,0,0.411,0.114,0.475,0,0.336,0.097,0.563,0.004,0.794,0.137,0.069,0,0.023,0.039,0.933,0.005,0.037,0.211,0.752,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-19,0.374,0.093,0.53,0.003,0.355,0.093,0.552,0,0.389,0.092,0.513,0.006,0.435,0.182,0.383,0,0.456,0.061,0.478,0.005,0.34,0.098,0.555,0.007,0.187,0.033,0.78,0,0.386,0.095,0.519,0,0.428,0.091,0.481,0,0.329,0.093,0.572,0.006,0.81,0.136,0.054,0,0.029,0.041,0.922,0.008,0.04,0.153,0.807,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-20,0.431,0.068,0.498,0.003,0.381,0.049,0.57,0,0.473,0.083,0.438,0.006,0.596,0.135,0.269,0,0.497,0.033,0.465,0.005,0.329,0.094,0.57,0.007,0.211,0.015,0.774,0,0.402,0.04,0.558,0,0.548,0.059,0.393,0,0.352,0.084,0.557,0.007,0.828,0.095,0.077,0,0.056,0.021,0.914,0.009,0.032,0.166,0.802,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-21,0.433,0.073,0.491,0.003,0.406,0.056,0.538,0,0.455,0.087,0.452,0.006,0.624,0.161,0.215,0,0.478,0.04,0.477,0.005,0.341,0.074,0.577,0.008,0.201,0.014,0.785,0,0.421,0.024,0.555,0,0.55,0.065,0.385,0,0.347,0.097,0.549,0.007,0.832,0.103,0.065,0,0.028,0.023,0.94,0.009,0.045,0.167,0.788,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-22,0.468,0.068,0.462,0.002,0.413,0.058,0.529,0,0.513,0.076,0.408,0.003,0.695,0.17,0.135,0,0.492,0.023,0.485,0,0.372,0.064,0.556,0.008,0.223,0.017,0.76,0,0.457,0.028,0.515,0,0.591,0.064,0.345,0,0.375,0.085,0.536,0.004,0.836,0.099,0.065,0,0.034,0.021,0.94,0.005,0.066,0.3,0.634,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-23,0.432,0.09,0.476,0.002,0.356,0.077,0.567,0,0.495,0.102,0.4,0.003,0.648,0.197,0.155,0,0.443,0.061,0.496,0,0.371,0.059,0.561,0.009,0.193,0.038,0.769,0,0.408,0.065,0.527,0,0.51,0.095,0.395,0,0.38,0.096,0.52,0.004,0.789,0.126,0.085,0,0.035,0.023,0.937,0.005,0.08,0.489,0.431,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-24,0.433,0.077,0.488,0.002,0.358,0.051,0.591,0,0.495,0.097,0.404,0.004,0.694,0.152,0.154,0,0.425,0.073,0.502,0,0.354,0.038,0.597,0.011,0.187,0.023,0.79,0,0.367,0.042,0.591,0,0.523,0.098,0.379,0,0.388,0.072,0.535,0.005,0.778,0.131,0.091,0,0.043,0,0.951,0.006,0.123,0.199,0.678,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-25,0.436,0.073,0.488,0.003,0.381,0.067,0.552,0,0.482,0.077,0.436,0.005,0.745,0.047,0.208,0,0.405,0.107,0.488,0,0.344,0.039,0.605,0.012,0.216,0.079,0.705,0,0.446,0.051,0.503,0,0.511,0.103,0.386,0,0.377,0.058,0.56,0.005,0.826,0.08,0.094,0,0.013,0,0.98,0.007,0,0.461,0.539,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-26,0.356,0.13,0.501,0.013,0.344,0.106,0.543,0.007,0.366,0.148,0.469,0.017,0.59,0.198,0.212,0,0.34,0.135,0.516,0.009,0.358,0.088,0.554,0,0.093,0.08,0.777,0.05,0.238,0.133,0.629,0,0.406,0.248,0.321,0.025,0.354,0.037,0.602,0.007,0.692,0.165,0.143,0,0.015,0.026,0.933,0.026,0,0.333,0.667,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-27,0.333,0.157,0.496,0.014,0.398,0.144,0.449,0.009,0.285,0.167,0.531,0.017,0.529,0.209,0.262,0,0.324,0.177,0.489,0.01,0.362,0.066,0.572,0,0.083,0.162,0.703,0.052,0.319,0.303,0.378,0,0.371,0.258,0.345,0.026,0.307,0.042,0.643,0.008,0.711,0.188,0.101,0,0.012,0.065,0.898,0.025,0,0.399,0.601,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-28,0.353,0.151,0.465,0.031,0.402,0.136,0.453,0.009,0.316,0.163,0.473,0.048,0.544,0.208,0.248,0,0.352,0.163,0.473,0.012,0.378,0.042,0.58,0,0.097,0.176,0.59,0.137,0.359,0.242,0.291,0.108,0.423,0.259,0.289,0.029,0.297,0.038,0.656,0.009,0.735,0.161,0.104,0,0.015,0.072,0.884,0.029,0,0.451,0.549,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-29,0.339,0.159,0.468,0.034,0.372,0.139,0.479,0.01,0.314,0.175,0.458,0.053,0.541,0.212,0.247,0,0.31,0.174,0.504,0.012,0.409,0.046,0.545,0,0.07,0.186,0.593,0.151,0.372,0.255,0.256,0.117,0.415,0.269,0.284,0.032,0.27,0.042,0.679,0.009,0.714,0.174,0.112,0,0.017,0.075,0.876,0.032,0,0.438,0.562,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-30,0.37,0.151,0.452,0.027,0.418,0.111,0.46,0.011,0.331,0.183,0.446,0.04,0.543,0.254,0.203,0,0.346,0.121,0.52,0.013,0.362,0.054,0.584,0,0.208,0.185,0.494,0.113,0.469,0.219,0.238,0.074,0.372,0.278,0.321,0.029,0.335,0.032,0.623,0.01,0.757,0.145,0.098,0,0.018,0.064,0.888,0.03,0,0.513,0.487,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-01,0.382,0.152,0.444,0.022,0.443,0.135,0.414,0.008,0.335,0.166,0.467,0.032,0.48,0.321,0.199,0,0.377,0.087,0.526,0.01,0.395,0.07,0.535,0,0.26,0.146,0.503,0.091,0.53,0.186,0.22,0.064,0.384,0.291,0.303,0.022,0.333,0.034,0.626,0.007,0.733,0.181,0.086,0,0.017,0.053,0.908,0.022,0,0.49,0.51,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-02,0.364,0.151,0.461,0.024,0.412,0.15,0.43,0.008,0.326,0.151,0.486,0.037,0.372,0.335,0.293,0,0.424,0.051,0.515,0.01,0.375,0.119,0.506,0,0.239,0.131,0.525,0.105,0.489,0.234,0.197,0.08,0.333,0.263,0.382,0.022,0.347,0.036,0.609,0.008,0.721,0.218,0.061,0,0.016,0.059,0.905,0.02,0,0.342,0.658,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-03,0.41,0.109,0.468,0.013,0.437,0.127,0.436,0,0.388,0.093,0.496,0.023,0.471,0.179,0.35,0,0.485,0.061,0.454,0,0.332,0.082,0.586,0,0.283,0.13,0.523,0.064,0.37,0.133,0.419,0.078,0.476,0.176,0.348,0,0.372,0.047,0.581,0,0.831,0.091,0.078,0,0.018,0.053,0.929,0,0,0.556,0.444,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-04,0.434,0.121,0.435,0.01,0.436,0.145,0.419,0,0.432,0.102,0.447,0.019,0.436,0.236,0.328,0,0.507,0.078,0.415,0,0.406,0.079,0.515,0,0.33,0.094,0.524,0.052,0.484,0.133,0.321,0.062,0.458,0.196,0.346,0,0.397,0.059,0.544,0,0.825,0.098,0.077,0,0.026,0.033,0.941,0,0,0.369,0.631,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-05,0.429,0.126,0.437,0.008,0.443,0.146,0.392,0.019,0.417,0.109,0.474,0,0.404,0.2,0.369,0.027,0.493,0.076,0.426,0.005,0.413,0.085,0.502,0,0.361,0.163,0.476,0,0.524,0.168,0.308,0,0.421,0.202,0.358,0.019,0.401,0.051,0.544,0.004,0.804,0.099,0.097,0,0.032,0.051,0.917,0,0.047,0.286,0.467,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-06,0.418,0.134,0.432,0.016,0.439,0.156,0.388,0.017,0.4,0.117,0.468,0.015,0.395,0.207,0.34,0.058,0.498,0.083,0.415,0.004,0.384,0.102,0.514,0,0.34,0.168,0.492,0,0.51,0.146,0.344,0,0.421,0.221,0.319,0.039,0.384,0.063,0.55,0.003,0.788,0.112,0.083,0.017,0.029,0.05,0.921,0,0.043,0.367,0.406,0.184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-07,0.423,0.13,0.433,0.014,0.434,0.167,0.384,0.015,0.415,0.1,0.473,0.012,0.393,0.202,0.355,0.05,0.541,0.084,0.371,0.004,0.363,0.127,0.51,0,0.313,0.128,0.559,0,0.518,0.131,0.351,0,0.435,0.215,0.318,0.032,0.385,0.063,0.549,0.003,0.788,0.125,0.073,0.014,0.043,0.058,0.899,0,0.055,0.167,0.57,0.208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-08,0.418,0.131,0.439,0.012,0.44,0.152,0.394,0.014,0.401,0.113,0.475,0.011,0.378,0.203,0.373,0.046,0.547,0.089,0.36,0.004,0.367,0.114,0.519,0,0.288,0.136,0.576,0,0.485,0.121,0.394,0,0.414,0.204,0.352,0.03,0.401,0.077,0.519,0.003,0.805,0.115,0.067,0.013,0.043,0.072,0.885,0,0.04,0.14,0.666,0.154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-09,0.411,0.134,0.44,0.015,0.43,0.159,0.391,0.02,0.395,0.114,0.48,0.011,0.392,0.198,0.365,0.045,0.504,0.099,0.384,0.013,0.382,0.098,0.52,0,0.297,0.157,0.546,0,0.435,0.133,0.41,0.022,0.405,0.212,0.353,0.03,0.408,0.074,0.516,0.002,0.777,0.125,0.078,0.02,0.041,0.074,0.885,0,0.03,0.108,0.739,0.123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-10,0.421,0.123,0.434,0.022,0.43,0.165,0.38,0.025,0.413,0.089,0.478,0.02,0.436,0.162,0.345,0.057,0.498,0.098,0.39,0.014,0.379,0.093,0.528,0,0.305,0.151,0.526,0.018,0.56,0.153,0.264,0.023,0.391,0.182,0.389,0.038,0.4,0.067,0.523,0.01,0.776,0.135,0.065,0.024,0.049,0.066,0.885,0,0.03,0.103,0.715,0.152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-11,0.413,0.115,0.447,0.025,0.446,0.153,0.372,0.029,0.386,0.084,0.509,0.021,0.458,0.113,0.367,0.062,0.483,0.103,0.397,0.017,0.344,0.112,0.544,0,0.299,0.143,0.539,0.019,0.507,0.126,0.336,0.031,0.388,0.171,0.4,0.041,0.402,0.068,0.519,0.011,0.77,0.13,0.073,0.027,0.037,0.069,0.894,0,0.039,0.156,0.643,0.162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-12,0.43,0.108,0.445,0.017,0.441,0.146,0.403,0.01,0.422,0.075,0.48,0.023,0.521,0.124,0.319,0.036,0.49,0.108,0.39,0.012,0.338,0.116,0.546,0,0.307,0.079,0.594,0.02,0.599,0.069,0.303,0.029,0.407,0.164,0.406,0.023,0.396,0.076,0.52,0.008,0.79,0.124,0.06,0.026,0.052,0.056,0.892,0,0,0.193,0.807,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-13,0.451,0.096,0.44,0.013,0.439,0.128,0.415,0.018,0.461,0.07,0.461,0.008,0.544,0.124,0.332,0,0.513,0.099,0.365,0.023,0.367,0.098,0.535,0,0.308,0.055,0.613,0.024,0.644,0.079,0.245,0.032,0.395,0.135,0.47,0,0.437,0.071,0.475,0.017,0.811,0.117,0.063,0.009,0.053,0.051,0.891,0.005,0,0.122,0.878,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-14,0.428,0.094,0.466,0.012,0.419,0.108,0.455,0.018,0.436,0.081,0.476,0.007,0.507,0.161,0.332,0,0.49,0.091,0.396,0.023,0.378,0.062,0.56,0,0.272,0.047,0.66,0.021,0.651,0.028,0.293,0.028,0.374,0.131,0.495,0,0.396,0.087,0.501,0.016,0.794,0.11,0.087,0.009,0.038,0.036,0.921,0.005,0,0.145,0.855,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-15,0.423,0.078,0.475,0.024,0.405,0.105,0.444,0.046,0.437,0.055,0.502,0.006,0.543,0.102,0.311,0.044,0.469,0.094,0.408,0.029,0.325,0.054,0.621,0,0.288,0.045,0.649,0.018,0.613,0.035,0.249,0.103,0.375,0.117,0.508,0,0.395,0.062,0.526,0.017,0.788,0.106,0.095,0.011,0.03,0.006,0.927,0.037,0.047,0.161,0.792,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-16,0.441,0.079,0.461,0.019,0.44,0.099,0.427,0.034,0.442,0.063,0.489,0.006,0.486,0.169,0.304,0.041,0.531,0.069,0.385,0.015,0.328,0.053,0.619,0,0.346,0.015,0.623,0.016,0.679,0,0.255,0.066,0.396,0.117,0.487,0,0.401,0.075,0.506,0.018,0.802,0.085,0.113,0,0.029,0.021,0.913,0.037,0.075,0.234,0.691,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-17,0.448,0.07,0.467,0.015,0.436,0.065,0.466,0.033,0.457,0.074,0.469,0,0.466,0.184,0.312,0.038,0.546,0.032,0.406,0.016,0.345,0.05,0.605,0,0.356,0.015,0.629,0,0.588,0,0.352,0.06,0.427,0.098,0.475,0,0.417,0.071,0.5,0.012,0.786,0.052,0.162,0,0.029,0.043,0.891,0.037,0.072,0.215,0.713,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-18,0.444,0.066,0.473,0.017,0.445,0.049,0.475,0.031,0.444,0.079,0.471,0.006,0.467,0.184,0.311,0.038,0.516,0.02,0.451,0.013,0.365,0.047,0.588,0,0.372,0.015,0.597,0.016,0.572,0,0.369,0.059,0.436,0.085,0.479,0,0.408,0.073,0.503,0.016,0.787,0.049,0.164,0,0.044,0.049,0.872,0.035,0.052,0.163,0.785,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-19,0.442,0.067,0.475,0.016,0.422,0.053,0.499,0.026,0.458,0.079,0.455,0.008,0.448,0.179,0.34,0.033,0.517,0.035,0.438,0.01,0.424,0.038,0.528,0.01,0.32,0.014,0.652,0.014,0.552,0.033,0.363,0.052,0.45,0.073,0.477,0,0.4,0.074,0.509,0.017,0.788,0.052,0.156,0.004,0.015,0.056,0.9,0.029,0.098,0.15,0.752,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-20,0.429,0.071,0.489,0.011,0.404,0.064,0.517,0.015,0.448,0.077,0.467,0.008,0.446,0.176,0.351,0.027,0.468,0.044,0.488,0,0.458,0.027,0.506,0.009,0.302,0.03,0.654,0.014,0.477,0.101,0.38,0.042,0.464,0.064,0.472,0,0.383,0.067,0.54,0.01,0.78,0.064,0.152,0.004,0.015,0.051,0.914,0.02,0.09,0.089,0.821,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-21,0.44,0.063,0.481,0.016,0.399,0.058,0.528,0.015,0.474,0.066,0.443,0.017,0.468,0.13,0.376,0.026,0.458,0.044,0.498,0,0.482,0.044,0.465,0.009,0.325,0.027,0.608,0.04,0.478,0.088,0.364,0.07,0.512,0.055,0.433,0,0.369,0.059,0.562,0.01,0.796,0.058,0.143,0.003,0.028,0.047,0.906,0.019,0.089,0.13,0.64,0.141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-22,0.435,0.073,0.482,0.01,0.381,0.07,0.549,0,0.478,0.076,0.428,0.018,0.493,0.134,0.373,0,0.462,0.043,0.495,0,0.458,0.066,0.467,0.009,0.284,0.054,0.622,0.04,0.52,0.088,0.361,0.031,0.508,0.062,0.43,0,0.346,0.076,0.568,0.01,0.785,0.074,0.137,0.004,0.026,0.049,0.925,0,0.043,0.182,0.629,0.146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-23,0.447,0.066,0.475,0.012,0.402,0.067,0.531,0,0.483,0.066,0.428,0.023,0.53,0.094,0.376,0,0.477,0.051,0.472,0,0.453,0.074,0.446,0.027,0.275,0.049,0.64,0.036,0.544,0.078,0.352,0.026,0.522,0.05,0.428,0,0.353,0.075,0.555,0.017,0.797,0.076,0.123,0.004,0.025,0.04,0.935,0,0.042,0.182,0.648,0.128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-24,0.45,0.063,0.47,0.017,0.399,0.081,0.511,0.009,0.492,0.048,0.436,0.024,0.559,0.066,0.375,0,0.474,0.063,0.463,0,0.469,0.071,0.433,0.027,0.24,0.051,0.648,0.061,0.586,0.076,0.311,0.027,0.506,0.036,0.446,0.012,0.356,0.08,0.546,0.018,0.824,0.073,0.099,0.004,0.033,0.021,0.946,0,0.042,0.166,0.674,0.118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
