"var","categoria","Muy buena","Buena","Ni buena ni mala","Mala","Muy mala","No sabe"
"P10","Siempre",0.292,0.196,0.217,0.198,0.168,0.254
"P10","Casi siempre",0.258,0.34,0.267,0.297,0.303,0.206
"P10","Casi nunca",0.268,0.309,0.333,0.369,0.36,0.199
"P10","Nunca, pero esta es una excepción",0.182,0.155,0.183,0.136,0.169,0.341
"P11","Unión por la Patria",0.757,0.864,0.569,0.159,0.037,0.304
"P11","La Libertad Avanza",0.149,0.059,0.325,0.619,0.846,0.162
"P11","En blanco",0.047,0.039,0.072,0.114,0.076,0.263
"P11","No sabe",0.047,0.038,0.034,0.108,0.041,0.271
"P13","Sergio Massa a Presidente y Agustin Rossi a Vicepresidente por Union por la Patria",0.753,0.892,0.603,0.156,0.045,0.215
"P13","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por La Libertad Avanza",0.194,0.084,0.334,0.687,0.901,0.579
"P13","En blanco",0.04,0.002,0.044,0.069,0.036,0.118
"P13","No sabe",0.013,0.022,0.019,0.088,0.018,0.088
"P15","Totalmente seguro",0.924,0.818,0.751,0.639,0.798,0.661
"P15","Bastante seguro",0.032,0.133,0.097,0.165,0.099,0.134
"P15","Algo seguro",0.021,0.038,0.111,0.072,0.049,0.117
"P15","Para nada seguro",0.023,0.011,0.041,0.124,0.054,0.088
"P16","Tiene Decidido que va a ir a votar",0.922,0.973,0.882,0.913,0.962,0.689
"P16","Tiene dudas sobre si va a ir a  votar",0.048,0.006,0.067,0.055,0.027,0.104
"P16","Tiene Decidido que no va a ir a votar",0.03,0.021,0.051,0.032,0.011,0.207
"P17","Lo votaría",0.858,0.927,0.612,0.159,0.095,0.215
"P17","Puede que lo vote",0.025,0.034,0.088,0.068,0.03,0
"P17","Nunca lo votaría",0.091,0.024,0.266,0.738,0.859,0.529
"P17","No sabe",0.026,0.015,0.034,0.035,0.016,0.256
"P18","Lo votaría",0.244,0.105,0.281,0.544,0.76,0.236
"P18","Puede que lo vote",0.048,0.062,0.099,0.124,0.107,0
"P18","Nunca lo votaría",0.685,0.822,0.584,0.285,0.12,0.597
"P18","No sabe",0.023,0.011,0.036,0.047,0.013,0.167
"P19","Si",0.881,0.884,0.894,0.871,0.91,0.946
"P19","No",0.119,0.116,0.106,0.129,0.09,0.054
"P20","Sergio Massa",0.918,0.959,0.816,0.411,0.26,0.587
"P20","Javier Milei",0.082,0.041,0.184,0.589,0.74,0.413
"P21","Sergio Massa",0.878,0.955,0.756,0.304,0.103,0.422
"P21","Javier Milei",0.122,0.045,0.244,0.696,0.897,0.578
"P22","Sergio Massa",0.891,0.951,0.695,0.331,0.124,0.539
"P22","Javier Milei",0.109,0.049,0.305,0.669,0.876,0.461
"P23","Sergio Massa",0.856,0.945,0.744,0.283,0.094,0.422
"P23","Javier Milei",0.144,0.055,0.256,0.717,0.906,0.578
"P24","Si",0.829,0.853,0.595,0.176,0.075,0.446
"P24","No",0.171,0.147,0.405,0.824,0.925,0.554
"P25","Si",0.252,0.174,0.415,0.808,0.933,0.529
"P25","No",0.748,0.826,0.585,0.192,0.067,0.471
"P28","Inflación",0.354,0.483,0.428,0.339,0.31,0.425
"P28","Desempleo",0.117,0.095,0.09,0.045,0.021,0.106
"P28","Corrupción",0.155,0.056,0.213,0.378,0.495,0.219
"P28","Inseguridad",0.074,0.074,0.072,0.124,0.079,0.048
"P28","Precio del dólar",0.042,0.011,0.008,0.011,0.004,0
"P28","Pobreza",0.082,0.159,0.096,0.061,0.046,0.03
"P28","Narcotráfico",0.032,0.005,0.004,0.008,0.01,0
"P28","Tarifas",0.026,0.02,0,0.006,0.001,0
"P28","Otro",0.108,0.088,0.07,0.028,0.028,0
"P28","No sabe",0.01,0.009,0.019,0,0.006,0.172
"P32","Sin deuda",0.527,0.513,0.438,0.367,0.42,0.17
"P32","Menos de 10%",0.121,0.174,0.219,0.177,0.126,0.225
"P32","Entre 10 y 20%",0.09,0.116,0.14,0.145,0.15,0.104
"P32","Entre 20 y 30%",0.076,0.053,0.068,0.097,0.083,0.024
"P32","Entre 30 y 40%",0.024,0.039,0.055,0.054,0.062,0.054
"P32","Mas del 40%",0.138,0.079,0.043,0.116,0.12,0.335
"P32","No sabe",0.024,0.026,0.037,0.044,0.039,0.088
"P33","Gran excedente habitual",0.026,0.041,0.014,0.002,0.012,0
"P33","Gran excedente excepcional",0.004,0.003,0.006,0.003,0.01,0
"P33","Pequeño excedente habitual",0.12,0.129,0.104,0.032,0.08,0.203
"P33","Pequeño excedente excepcional",0.061,0.113,0.088,0.051,0.06,0.333
"P33","Alcanza gastos familia",0.142,0.235,0.174,0.13,0.139,0.201
"P33","No alcanza gastos familia",0.043,0.093,0.075,0.128,0.116,0
"P33","Solo NBFamiliares",0.18,0.176,0.299,0.327,0.288,0.054
"P33","No alcanza NBFamiliares",0.418,0.191,0.226,0.309,0.282,0.152
"P33","No sabe",0.006,0.019,0.014,0.018,0.013,0.057
"P34","Muy buena",0.205,0.082,0.066,0.046,0.052,0
"P34","Buena",0.313,0.375,0.236,0.19,0.172,0.056
"P34","Ni buena ni mala",0.341,0.421,0.496,0.482,0.437,0.343
"P34","Mala",0.047,0.076,0.161,0.234,0.256,0.39
"P34","Muy mala",0.084,0.027,0.014,0.032,0.069,0.097
"P34","No sabe",0.01,0.019,0.027,0.016,0.014,0.114
"P35","Mejor",0.337,0.147,0.139,0.096,0.062,0
"P35","Igual",0.395,0.572,0.329,0.172,0.07,0.249
"P35","Peor",0.255,0.25,0.486,0.696,0.843,0.544
"P35","No sabe",0.013,0.031,0.046,0.036,0.025,0.207
"P36","Mejor",0.39,0.35,0.201,0.107,0.088,0.054
"P36","Igual",0.246,0.35,0.336,0.257,0.167,0.188
"P36","Peor",0.222,0.129,0.254,0.446,0.567,0.403
"P36","No sabe",0.142,0.171,0.209,0.19,0.178,0.355
"P37","Muy buena",0.282,0.044,0.051,0.051,0.047,0
"P37","Buena",0.178,0.149,0.099,0.049,0.028,0.048
"P37","Ni buena ni mala",0.289,0.303,0.217,0.08,0.041,0.142
"P37","Mala",0.211,0.41,0.474,0.48,0.196,0.517
"P37","Muy mala",0.04,0.079,0.159,0.323,0.681,0.263
"P37","No sabe",0,0.015,0,0.017,0.007,0.03
"P38","Mejor",0.334,0.236,0.118,0.034,0.012,0.024
"P38","Igual",0.32,0.438,0.262,0.056,0.012,0.059
"P38","Peor",0.281,0.296,0.564,0.841,0.959,0.697
"P38","No sabe",0.065,0.03,0.056,0.069,0.017,0.22
"P39","Mejor",0.424,0.434,0.268,0.103,0.091,0.024
"P39","Igual",0.218,0.265,0.196,0.197,0.096,0.11
"P39","Peor",0.222,0.136,0.315,0.542,0.681,0.404
"P39","No sabe",0.136,0.165,0.221,0.158,0.132,0.462
"P40","Muy buena",0.429,0.028,0.055,0.033,0.031,0.167
"P40","Buena",0.252,0.257,0.041,0.012,0.004,0
"P40","Ni buena ni mala",0.204,0.381,0.361,0.065,0.015,0.202
"P40","Mala",0.103,0.292,0.369,0.524,0.078,0.262
"P40","Muy mala",0.012,0.037,0.168,0.363,0.866,0.202
"P40","No sabe",0,0.005,0.006,0.003,0.006,0.167
"P42","Muy buena",0.404,0.009,0.031,0.003,0.005,0
"P42","Buena",0.337,0.317,0.083,0.016,0.003,0
"P42","Ni buena ni mala",0.183,0.447,0.416,0.059,0.006,0.148
"P42","Mala",0.039,0.18,0.341,0.594,0.046,0.307
"P42","Muy mala",0.021,0.036,0.097,0.326,0.932,0.305
"P42","No sabe",0.016,0.011,0.032,0.002,0.008,0.24
"P44","Muy buena",0.445,0.038,0.028,0.005,0.002,0.03
"P44","Buena",0.252,0.371,0.076,0.013,0.001,0.054
"P44","Ni buena ni mala",0.197,0.415,0.408,0.061,0.008,0.03
"P44","Mala",0.07,0.135,0.341,0.594,0.03,0.312
"P44","Muy mala",0.029,0.031,0.125,0.325,0.954,0.305
"P44","No sabe",0.007,0.01,0.022,0.002,0.005,0.269
"P45","Muy buena",0.303,0.054,0.056,0.018,0.011,0
"P45","Buena",0.19,0.147,0.064,0.011,0.013,0
"P45","Ni buena ni mala",0.266,0.355,0.25,0.075,0.02,0.358
"P45","Mala",0.201,0.368,0.389,0.471,0.054,0.197
"P45","Muy mala",0.04,0.073,0.233,0.425,0.9,0.385
"P45","No sabe",0,0.003,0.008,0,0.002,0.06
"P46","Muy buena",0.699,0.529,0.209,0.03,0.023,0.071
"P46","Buena",0.122,0.208,0.157,0.042,0.009,0
"P46","Ni buena ni mala",0.093,0.16,0.165,0.078,0.028,0.376
"P46","Mala",0.041,0.056,0.262,0.391,0.015,0.127
"P46","Muy mala",0.039,0.047,0.203,0.455,0.918,0.367
"P46","No sabe",0.006,0,0.004,0.004,0.007,0.059
"P47","Muy buena",0.142,0.008,0.069,0.22,0.338,0
"P47","Buena",0.02,0.017,0.129,0.24,0.272,0.191
"P47","Ni buena ni mala",0.098,0.085,0.196,0.22,0.207,0.21
"P47","Mala",0.335,0.3,0.282,0.16,0.071,0.203
"P47","Muy mala",0.401,0.587,0.315,0.16,0.112,0.159
"P47","No sabe",0.004,0.003,0.009,0,0,0.237
"P48","Muy buena",0.257,0.031,0.104,0.129,0.107,0.191
"P48","Buena",0.035,0.13,0.208,0.279,0.146,0.177
"P48","Ni buena ni mala",0.193,0.203,0.321,0.29,0.255,0.297
"P48","Mala",0.303,0.393,0.263,0.194,0.184,0.097
"P48","Muy mala",0.208,0.24,0.102,0.099,0.304,0.036
"P48","No sabe",0.004,0.003,0.002,0.009,0.004,0.202
"P49","Muy buena",0.598,0.308,0.152,0.022,0.024,0.035
"P49","Buena",0.185,0.375,0.248,0.033,0.018,0.212
"P49","Ni buena ni mala",0.107,0.2,0.278,0.13,0.035,0.169
"P49","Mala",0.072,0.074,0.186,0.455,0.064,0.226
"P49","Muy mala",0.033,0.035,0.129,0.355,0.854,0.298
"P49","No sabe",0.005,0.008,0.007,0.005,0.005,0.06
"P50","Muy buena",0.168,0.039,0.044,0.19,0.162,0.206
"P50","Buena",0.016,0.047,0.12,0.249,0.216,0.068
"P50","Ni buena ni mala",0.081,0.086,0.265,0.317,0.292,0.447
"P50","Mala",0.416,0.391,0.317,0.133,0.135,0.064
"P50","Muy mala",0.313,0.434,0.221,0.106,0.181,0.157
"P50","No sabe",0.006,0.003,0.033,0.005,0.014,0.058
"P51","Muy buena",0.674,0.611,0.23,0.05,0.013,0.133
"P51","Buena",0.119,0.168,0.193,0.042,0.013,0.234
"P51","Ni buena ni mala",0.031,0.111,0.238,0.141,0.035,0.175
"P51","Mala",0.119,0.06,0.201,0.383,0.054,0.068
"P51","Muy mala",0.057,0.043,0.119,0.372,0.869,0.295
"P51","No sabe",0,0.007,0.019,0.012,0.016,0.095
"P53","Muy buena",0.233,0.042,0.123,0.205,0.319,0
"P53","Buena",0.051,0.053,0.087,0.243,0.267,0.1
"P53","Ni buena ni mala",0.05,0.07,0.229,0.289,0.238,0.478
"P53","Mala",0.248,0.201,0.186,0.131,0.04,0.142
"P53","Muy mala",0.405,0.633,0.362,0.125,0.129,0.221
"P53","No sabe",0.013,0.001,0.013,0.007,0.007,0.059
"P54","Muy buena",0.201,0.025,0.055,0.299,0.389,0.031
"P54","Buena",0,0.032,0.19,0.311,0.32,0.193
"P54","Ni buena ni mala",0.055,0.058,0.161,0.204,0.184,0.273
"P54","Mala",0.305,0.247,0.252,0.089,0.053,0.142
"P54","Muy mala",0.435,0.629,0.332,0.094,0.051,0.302
"P54","No sabe",0.004,0.009,0.01,0.003,0.003,0.059
"P55","Muy buena",0.519,0.377,0.139,0.046,0.051,0.043
"P55","Buena",0.153,0.253,0.18,0.077,0.036,0.043
"P55","Ni buena ni mala",0.151,0.246,0.347,0.294,0.124,0.553
"P55","Mala",0.107,0.079,0.138,0.313,0.111,0.082
"P55","Muy mala",0.07,0.032,0.116,0.227,0.615,0.037
"P55","No sabe",0,0.013,0.08,0.043,0.063,0.242
"P56","Muy buena",0.333,0.124,0.033,0.011,0.005,0.042
"P56","Buena",0.272,0.283,0.137,0.033,0.02,0.043
"P56","Ni buena ni mala",0.249,0.433,0.421,0.235,0.09,0.56
"P56","Mala",0.089,0.102,0.195,0.379,0.077,0
"P56","Muy mala",0.048,0.034,0.092,0.316,0.755,0.206
"P56","No sabe",0.009,0.024,0.122,0.026,0.053,0.149
"P57","Muy buena",0.183,0.039,0.04,0.057,0.052,0
"P57","Buena",0.1,0.157,0.173,0.165,0.092,0.284
"P57","Ni buena ni mala",0.288,0.387,0.451,0.324,0.209,0.487
"P57","Mala",0.314,0.315,0.216,0.273,0.188,0.08
"P57","Muy mala",0.1,0.095,0.076,0.162,0.425,0
"P57","No sabe",0.015,0.007,0.044,0.019,0.034,0.149
"P58","Muy buena",0.583,0.481,0.204,0.03,0.024,0.057
"P58","Buena",0.157,0.287,0.239,0.169,0.051,0.147
"P58","Ni buena ni mala",0.086,0.148,0.293,0.372,0.239,0.469
"P58","Mala",0.111,0.046,0.164,0.251,0.152,0.188
"P58","Muy mala",0.032,0.033,0.038,0.151,0.507,0.049
"P58","No sabe",0.031,0.005,0.062,0.027,0.027,0.09
"P59","Radio",0.351,0.259,0.189,0.199,0.147,0.12
"P59","Televisión",0.266,0.245,0.317,0.412,0.378,0.196
"P59","Diario",0.027,0.052,0.067,0.058,0.066,0.178
"P59","Medio digital",0.233,0.232,0.228,0.17,0.139,0.228
"P59","Redes Sociales",0.064,0.178,0.123,0.089,0.174,0
"P59","Ninguno en particular",0.059,0.034,0.076,0.072,0.092,0.278
"P59","No sabe",0,0,0,0,0.004,0
"P60","Muy buena",0.357,0.126,0.069,0.014,0.021,0.041
"P60","Buena",0.239,0.353,0.172,0.087,0.071,0.234
"P60","Ni buena ni mala",0.137,0.337,0.4,0.232,0.151,0.64
"P60","Mala",0.21,0.159,0.264,0.473,0.297,0
"P60","Muy mala",0.057,0.017,0.079,0.161,0.442,0
"P60","No sabe",0,0.008,0.016,0.033,0.018,0.085
"P61","Muy buena",0.203,0.017,0.021,0.022,0.011,0
"P61","Buena",0.131,0.136,0.11,0.133,0.094,0.184
"P61","Ni buena ni mala",0.115,0.185,0.339,0.331,0.247,0.497
"P61","Mala",0.219,0.344,0.327,0.336,0.226,0.234
"P61","Muy mala",0.332,0.306,0.192,0.166,0.409,0
"P61","No sabe",0,0.012,0.011,0.012,0.013,0.085
