"var","categoria","Muy buena","Buena","Ni buena ni mala","Mala","Muy mala","No sabe"
"P10","Siempre",0.277,0.192,0.142,0.227,0.218,0.17
"P10","Casi siempre",0.37,0.279,0.308,0.28,0.322,0.219
"P10","Casi nunca",0.258,0.355,0.37,0.341,0.32,0.418
"P10","Nunca, pero esta es una excepción",0.095,0.174,0.18,0.152,0.14,0.193
"P11","Unión por la Patria",0.38,0.419,0.418,0.435,0.179,0.245
"P11","La Libertad Avanza",0.48,0.437,0.433,0.472,0.734,0.58
"P11","En blanco",0.094,0.083,0.094,0.06,0.043,0.084
"P11","No sabe",0.046,0.061,0.055,0.033,0.044,0.091
"P13","Sergio Massa a Presidente y Agustin Rossi a Vicepresidente por Union por la Patria",0.325,0.409,0.445,0.434,0.178,0.224
"P13","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por La Libertad Avanza",0.532,0.494,0.467,0.517,0.779,0.776
"P13","En blanco",0.114,0.051,0.041,0.04,0.016,0
"P13","No sabe",0.029,0.046,0.047,0.009,0.027,0
"P15","Totalmente seguro",0.712,0.73,0.726,0.791,0.855,0.821
"P15","Bastante seguro",0.083,0.144,0.121,0.115,0.095,0.073
"P15","Algo seguro",0.092,0.084,0.078,0.062,0.026,0.018
"P15","Para nada seguro",0.113,0.042,0.075,0.032,0.024,0.088
"P16","Tiene Decidido que va a ir a votar",0.869,0.933,0.907,0.955,0.977,0.923
"P16","Tiene dudas sobre si va a ir a  votar",0.088,0.041,0.051,0.025,0.014,0.059
"P16","Tiene Decidido que no va a ir a votar",0.043,0.026,0.042,0.02,0.009,0.018
"P17","Lo votaría",0.414,0.427,0.471,0.469,0.225,0.322
"P17","Puede que lo vote",0.098,0.044,0.067,0.039,0.023,0
"P17","Nunca lo votaría",0.455,0.52,0.439,0.452,0.74,0.66
"P17","No sabe",0.033,0.009,0.023,0.04,0.012,0.018
"P18","Lo votaría",0.469,0.444,0.394,0.413,0.675,0.636
"P18","Puede que lo vote",0.156,0.114,0.099,0.086,0.084,0.046
"P18","Nunca lo votaría",0.347,0.395,0.48,0.485,0.232,0.318
"P18","No sabe",0.028,0.047,0.027,0.016,0.009,0
"P19","Si",0.87,0.915,0.886,0.866,0.931,0.898
"P19","No",0.13,0.085,0.114,0.134,0.069,0.102
"P20","Sergio Massa",0.647,0.619,0.639,0.621,0.333,0.46
"P20","Javier Milei",0.353,0.381,0.361,0.379,0.667,0.54
"P21","Sergio Massa",0.529,0.527,0.572,0.534,0.218,0.347
"P21","Javier Milei",0.471,0.473,0.428,0.466,0.782,0.653
"P22","Sergio Massa",0.51,0.548,0.556,0.532,0.237,0.306
"P22","Javier Milei",0.49,0.452,0.444,0.468,0.763,0.694
"P23","Sergio Massa",0.448,0.522,0.568,0.512,0.207,0.342
"P23","Javier Milei",0.552,0.478,0.432,0.488,0.793,0.658
"P24","Si",0.37,0.413,0.468,0.447,0.179,0.244
"P24","No",0.63,0.587,0.532,0.553,0.821,0.756
"P25","Si",0.711,0.614,0.543,0.595,0.785,0.712
"P25","No",0.289,0.386,0.457,0.405,0.215,0.288
"P28","Inflación",0.246,0.371,0.412,0.396,0.328,0.382
"P28","Desempleo",0.058,0.037,0.072,0.059,0.029,0.059
"P28","Corrupción",0.376,0.302,0.262,0.28,0.444,0.238
"P28","Inseguridad",0.068,0.142,0.103,0.068,0.059,0.148
"P28","Precio del dólar",0.047,0.004,0.009,0.011,0.006,0.012
"P28","Pobreza",0.111,0.065,0.076,0.085,0.069,0.078
"P28","Narcotráfico",0,0.007,0.005,0.011,0.008,0.053
"P28","Tarifas",0.01,0,0.008,0.005,0.013,0
"P28","Otro",0.081,0.041,0.046,0.08,0.04,0
"P28","No sabe",0.003,0.031,0.007,0.005,0.004,0.03
"P32","Sin deuda",0.473,0.482,0.416,0.454,0.422,0.437
"P32","Menos de 10%",0.123,0.205,0.183,0.164,0.134,0.031
"P32","Entre 10 y 20%",0.061,0.123,0.167,0.121,0.135,0.205
"P32","Entre 20 y 30%",0.105,0.046,0.072,0.095,0.069,0.075
"P32","Entre 30 y 40%",0.048,0.024,0.054,0.043,0.067,0.015
"P32","Mas del 40%",0.159,0.103,0.08,0.084,0.132,0.051
"P32","No sabe",0.031,0.017,0.028,0.039,0.041,0.186
"P33","Gran excedente habitual",0.052,0.005,0.011,0.014,0.019,0.015
"P33","Gran excedente excepcional",0.006,0.002,0.002,0.004,0.013,0.022
"P33","Pequeño excedente habitual",0.117,0.072,0.077,0.09,0.101,0
"P33","Pequeño excedente excepcional",0.064,0.06,0.079,0.083,0.072,0
"P33","Alcanza gastos familia",0.093,0.215,0.147,0.175,0.141,0.182
"P33","No alcanza gastos familia",0.132,0.098,0.107,0.093,0.099,0.136
"P33","Solo NBFamiliares",0.252,0.273,0.303,0.297,0.258,0.176
"P33","No alcanza NBFamiliares",0.264,0.244,0.267,0.221,0.287,0.454
"P33","No sabe",0.02,0.031,0.007,0.023,0.01,0.015
"P34","Muy buena",0.176,0.08,0.051,0.083,0.056,0.012
"P34","Buena",0.282,0.253,0.251,0.235,0.196,0.156
"P34","Ni buena ni mala",0.367,0.43,0.475,0.451,0.423,0.565
"P34","Mala",0.089,0.197,0.166,0.179,0.241,0.187
"P34","Muy mala",0.066,0.027,0.044,0.036,0.063,0.065
"P34","No sabe",0.02,0.013,0.013,0.016,0.021,0.015
"P35","Mejor",0.149,0.101,0.124,0.156,0.077,0.17
"P35","Igual",0.199,0.262,0.346,0.26,0.141,0.152
"P35","Peor",0.635,0.608,0.51,0.541,0.754,0.614
"P35","No sabe",0.017,0.029,0.02,0.043,0.028,0.064
"P36","Mejor",0.156,0.203,0.195,0.178,0.131,0.212
"P36","Igual",0.26,0.309,0.289,0.25,0.173,0.347
"P36","Peor",0.434,0.325,0.304,0.383,0.542,0.224
"P36","No sabe",0.15,0.163,0.212,0.189,0.154,0.217
"P37","Muy buena",0.283,0.014,0.051,0.092,0.044,0.015
"P37","Buena",0.118,0.113,0.084,0.091,0.025,0.118
"P37","Ni buena ni mala",0.092,0.161,0.246,0.117,0.051,0.168
"P37","Mala",0.206,0.324,0.385,0.373,0.259,0.219
"P37","Muy mala",0.281,0.385,0.227,0.325,0.62,0.421
"P37","No sabe",0.02,0.003,0.007,0.002,0.001,0.059
"P38","Mejor",0.139,0.09,0.149,0.107,0.029,0.125
"P38","Igual",0.13,0.173,0.225,0.174,0.061,0.118
"P38","Peor",0.703,0.673,0.578,0.68,0.887,0.698
"P38","No sabe",0.028,0.064,0.048,0.039,0.023,0.059
"P39","Mejor",0.159,0.25,0.249,0.196,0.133,0.265
"P39","Igual",0.187,0.2,0.193,0.19,0.104,0.184
"P39","Peor",0.549,0.407,0.356,0.467,0.63,0.344
"P39","No sabe",0.105,0.143,0.202,0.147,0.133,0.207
"P40","Muy buena",0.252,0.032,0.065,0.066,0.035,0.107
"P40","Buena",0.044,0.08,0.093,0.109,0.028,0.042
"P40","Ni buena ni mala",0.115,0.179,0.237,0.145,0.062,0.196
"P40","Mala",0.229,0.297,0.29,0.321,0.147,0.151
"P40","Muy mala",0.357,0.409,0.308,0.357,0.725,0.426
"P40","No sabe",0.003,0.003,0.007,0.002,0.003,0.078
"P42","Muy buena",0.2,0.037,0.049,0.033,0.011,0.015
"P42","Buena",0.069,0.121,0.114,0.15,0.033,0.042
"P42","Ni buena ni mala",0.155,0.173,0.258,0.172,0.064,0.18
"P42","Mala",0.201,0.295,0.246,0.277,0.111,0.201
"P42","Muy mala",0.375,0.368,0.322,0.361,0.781,0.366
"P42","No sabe",0,0.006,0.011,0.007,0,0.196
"P43","Muy buena",0.274,0.069,0.085,0.118,0.04,0.05
"P43","Buena",0.112,0.207,0.219,0.226,0.073,0.049
"P43","Ni buena ni mala",0.098,0.195,0.217,0.132,0.049,0.248
"P43","Mala",0.195,0.26,0.219,0.234,0.148,0.147
"P43","Muy mala",0.321,0.258,0.252,0.288,0.69,0.477
"P43","No sabe",0,0.011,0.008,0.002,0,0.029
"P44","Muy buena",0.243,0.034,0.043,0.059,0.015,0.015
"P44","Buena",0.039,0.136,0.147,0.111,0.036,0.057
"P44","Ni buena ni mala",0.087,0.157,0.24,0.204,0.068,0.053
"P44","Mala",0.233,0.268,0.222,0.257,0.102,0.238
"P44","Muy mala",0.398,0.397,0.341,0.363,0.777,0.472
"P44","No sabe",0,0.008,0.007,0.006,0.002,0.165
"P45","Muy buena",0.249,0.065,0.047,0.025,0.016,0.057
"P45","Buena",0.067,0.07,0.076,0.064,0.026,0.044
"P45","Ni buena ni mala",0.065,0.168,0.223,0.183,0.033,0.112
"P45","Mala",0.222,0.297,0.316,0.329,0.107,0.147
"P45","Muy mala",0.397,0.399,0.338,0.399,0.816,0.571
"P45","No sabe",0,0.001,0,0,0.002,0.069
"P46","Muy buena",0.267,0.149,0.242,0.265,0.104,0.098
"P46","Buena",0.061,0.089,0.121,0.106,0.02,0.041
"P46","Ni buena ni mala",0.028,0.124,0.129,0.069,0.054,0.148
"P46","Mala",0.209,0.178,0.141,0.181,0.033,0.126
"P46","Muy mala",0.428,0.46,0.365,0.377,0.786,0.509
"P46","No sabe",0.007,0,0.002,0.002,0.003,0.078
"P47","Muy buena",0.383,0.131,0.139,0.173,0.299,0.151
"P47","Buena",0.14,0.235,0.162,0.142,0.196,0.148
"P47","Ni buena ni mala",0.184,0.186,0.217,0.112,0.187,0.241
"P47","Mala",0.174,0.22,0.208,0.265,0.049,0.085
"P47","Muy mala",0.119,0.226,0.271,0.308,0.269,0.269
"P47","No sabe",0,0.002,0.003,0,0,0.106
"P48","Muy buena",0.569,0.14,0.092,0.057,0.051,0.178
"P48","Buena",0.217,0.38,0.196,0.084,0.105,0.016
"P48","Ni buena ni mala",0.133,0.245,0.334,0.264,0.15,0.624
"P48","Mala",0.051,0.166,0.235,0.433,0.166,0.08
"P48","Muy mala",0.03,0.06,0.136,0.16,0.528,0.072
"P48","No sabe",0,0.009,0.007,0.002,0,0.03
"P49","Muy buena",0.265,0.196,0.166,0.146,0.054,0.057
"P49","Buena",0.14,0.114,0.191,0.142,0.07,0.125
"P49","Ni buena ni mala",0.075,0.123,0.174,0.135,0.056,0.129
"P49","Mala",0.302,0.182,0.163,0.208,0.096,0.044
"P49","Muy mala",0.218,0.376,0.306,0.364,0.719,0.521
"P49","No sabe",0,0.009,0,0.005,0.005,0.124
"P50","Muy buena",0.539,0.207,0.092,0.076,0.092,0.032
"P50","Buena",0.142,0.248,0.181,0.11,0.142,0.161
"P50","Ni buena ni mala",0.126,0.205,0.278,0.218,0.255,0.311
"P50","Mala",0.082,0.209,0.235,0.349,0.155,0.11
"P50","Muy mala",0.111,0.128,0.21,0.242,0.356,0.053
"P50","No sabe",0,0.003,0.004,0.005,0,0.333
