"var","categoria","Muy buena","Buena","Ni buena ni mala","Mala","Muy mala","No sabe"
"P10","Siempre",0.313,0.3,0.173,0.208,0.164,0.184
"P10","Casi siempre",0.306,0.297,0.309,0.304,0.29,0.361
"P10","Casi nunca",0.193,0.264,0.343,0.347,0.369,0.392
"P10","Nunca, pero esta es una excepción",0.188,0.139,0.175,0.141,0.177,0.063
"P11","Unión por la Patria",0.634,0.824,0.79,0.319,0.055,0.756
"P11","La Libertad Avanza",0.251,0.076,0.106,0.498,0.815,0.244
"P11","En blanco",0.052,0.051,0.062,0.11,0.075,0
"P11","No sabe",0.063,0.049,0.042,0.073,0.055,0
"P13","Sergio Massa a Presidente y Agustin Rossi a Vicepresidente por Union por la Patria",0.632,0.871,0.818,0.328,0.056,0.708
"P13","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por La Libertad Avanza",0.274,0.104,0.121,0.56,0.874,0.292
"P13","En blanco",0.042,0.005,0.029,0.06,0.042,0
"P13","No sabe",0.052,0.02,0.032,0.052,0.028,0
"P15","Totalmente seguro",0.909,0.786,0.811,0.686,0.771,1
"P15","Bastante seguro",0.04,0.151,0.114,0.14,0.102,0
"P15","Algo seguro",0.018,0.04,0.055,0.079,0.063,0
"P15","Para nada seguro",0.033,0.023,0.02,0.095,0.064,0
"P16","Tiene Decidido que va a ir a votar",0.844,0.924,0.941,0.921,0.953,0.913
"P16","Tiene dudas sobre si va a ir a  votar",0.104,0.019,0.022,0.052,0.035,0
"P16","Tiene Decidido que no va a ir a votar",0.052,0.057,0.037,0.027,0.012,0.087
"P17","Lo votaría",0.815,0.908,0.828,0.338,0.097,0.669
"P17","Puede que lo vote",0.028,0.038,0.032,0.075,0.043,0.039
"P17","Nunca lo votaría",0.122,0.046,0.105,0.553,0.84,0.292
"P17","No sabe",0.035,0.008,0.035,0.034,0.02,0
"P18","Lo votaría",0.347,0.123,0.141,0.404,0.746,0.205
"P18","Puede que lo vote",0.096,0.06,0.035,0.125,0.114,0
"P18","Nunca lo votaría",0.531,0.795,0.806,0.421,0.123,0.795
"P18","No sabe",0.026,0.022,0.018,0.05,0.017,0
"P19","Si",0.853,0.875,0.899,0.863,0.914,0.843
"P19","No",0.147,0.125,0.101,0.137,0.086,0.157
"P20","Sergio Massa",0.865,0.939,0.908,0.591,0.281,0.831
"P20","Javier Milei",0.135,0.061,0.092,0.409,0.719,0.169
"P21","Sergio Massa",0.77,0.972,0.908,0.484,0.129,0.796
"P21","Javier Milei",0.23,0.028,0.092,0.516,0.871,0.204
"P22","Sergio Massa",0.81,0.937,0.91,0.486,0.138,0.796
"P22","Javier Milei",0.19,0.063,0.09,0.514,0.862,0.204
"P23","Sergio Massa",0.779,0.946,0.895,0.448,0.125,0.796
"P23","Javier Milei",0.221,0.054,0.105,0.552,0.875,0.204
"P24","Si",0.804,0.866,0.75,0.364,0.083,0.579
"P24","No",0.196,0.134,0.25,0.636,0.917,0.421
"P25","Si",0.434,0.147,0.224,0.668,0.905,0.589
"P25","No",0.566,0.853,0.776,0.332,0.095,0.411
"P28","Inflación",0.297,0.485,0.471,0.36,0.322,0.156
"P28","Desempleo",0.155,0.107,0.068,0.075,0.025,0.036
"P28","Corrupción",0.179,0.085,0.091,0.301,0.485,0.219
"P28","Inseguridad",0.035,0.08,0.059,0.128,0.084,0.036
"P28","Precio del dólar",0.066,0.016,0.011,0.01,0.003,0
"P28","Pobreza",0.078,0.107,0.169,0.069,0.04,0.303
"P28","Narcotráfico",0.036,0.013,0.006,0.007,0.008,0
"P28","Tarifas",0.037,0.006,0.013,0.001,0.006,0
"P28","Otro",0.107,0.097,0.089,0.047,0.022,0.124
