codigo	bloque	paleta	texto	label	aclaracion
P28	Escenarios políticos	politica	Si en cambio éstas fueran las candidaturas presidenciales para las PASO, ¿cuál votaría?	Intención de voto por candidatos a presidente en elecciones primarias	(Escenario 8)
P29	Escenarios políticos	politica	Por último, si estos fueran los candidatos a presidente en las PASO, ¿a cuál votaría?	Intención de voto por candidatos a presidente en elecciones primarias	(Escenario 9)
P30	Escenarios políticos	politica	Si los candidatos a presidente en una primera vuelta electoral fueran los siguientes ¿A cúal preferiría votar?	Intención de voto por candidatos a presidente en primera vuelta	(Escenario 1)
P31	Escenarios políticos	politica	Si los candidatos a presidente en una primera vuelta electoral fueran los siguientes ¿A cúal preferiría votar?	Intención de voto por candidatos a presidente en primera vuelta	(Escenario 2)
P32	Escenarios políticos	politica	Si en cambio los candidatos a presidente en una primera vuelta electoral fueran los siguientes ¿A cúal preferiría votar?	Intención de voto por candidatos a presidente en primera vuelta	(Escenario 3)
P33	Escenarios políticos	politica	Y si los candidatos a presidente en una primera vuelta electoral fueran los siguientes ¿A cúal preferiría votar?	Intención de voto por candidatos a presidente en primera vuelta	(Escenario 4)
P34	Escenarios políticos	politica	Si estos fueran los candidatos a presidente en una primera vuelta, ¿a quién votaría?	Intención de voto por candidatos a presidente en primera vuelta	(Escenario 5)
P35	Escenarios políticos	politica	Y si en cambio estos fueran los candidatos a presidente en una primera vuelta, ¿a quién votaría?	Intención de voto por candidatos a presidente en primera vuelta	(Escenario 6)
P36	Escenarios políticos	politica	Finalmente, en un escenario donde estos fueran los candidatos presidenciales en primera vuelta, ¿a quién votaría?	Intención de voto por candidatos a presidente en primera vuelta	(Escenario 7)
P37	Escenarios políticos	politica	En cambio si estos fueran los candidatos a presidente en una primera vuelta, ¿a quién votaría?	Intención de voto por candidatos a presidente en primera vuelta	(Escenario 8)
P38	Escenarios políticos	politica	¿A cuál de los siguientes candidatos votaría en un escenario de segunda vuelta?	Intención de voto por candidatos a presidente en segunda vuelta	(Escenario 1)
P39	Escenarios políticos	politica	Y si en cambio fueran los siguientes ¿A quién preferiría votar?	Intención de voto por candidatos a presidente en segunda vuelta	(Escenario 2)
P40	Escenarios políticos	politica	Y entre estos candidatos ¿A cúal preferiría votar en segunda vuelta?	Intención de voto por candidatos a presidente en segunda vuelta	(Escenario 3)
P41	Escenarios políticos	politica	Y entre estos candidatos ¿A cúal preferiría votar en segunda vuelta?	Intención de voto por candidatos a presidente en segunda vuelta	(Escenario 4)
P42	Escenarios políticos	politica	Y si los candidatos fueran los siguientes ¿A cúal preferiría votar en segunda vuelta?	Intención de voto por candidatos a presidente en segunda vuelta	(Escenario 5)
P43	Escenarios políticos	politica	Y de los siguientes candidatos ¿A cúal preferiría votar en segunda vuelta?	Intención de voto por candidatos a presidente en segunda vuelta	(Escenario 6)
P44	Escenarios políticos	politica	Y si los candidatos fueran los siguientes ¿A cúal preferiría votar en segunda vuelta?	Intención de voto por candidatos a presidente en segunda vuelta	(Escenario 7)
P45	Escenarios políticos	politica	Y si los candidatos fueran los siguientes ¿A cúal preferiría votar en segunda vuelta?	Intención de voto por candidatos a presidente en segunda vuelta	(Escenario 8)
P46	Escenarios políticos	politica	Y si fueran estos los candidatos en segunda vuelta ¿A cúal preferiría votar?	Intención de voto por candidatos a presidente en segunda vuelta	(Escenario 9)
P47	Escenarios políticos	politica	Entre estos candidatos de segunda vuelta ¿A cúal preferiría votar?	Intención de voto por candidatos a presidente en segunda vuelta	(Escenario 10)
P48	Escenarios políticos	politica	Y si fueran estos los candidatos en segunda vuelta ¿A cúal preferiría votar?	Intención de voto por candidatos a presidente en segunda vuelta	(Escenario 11)
P49	Escenarios políticos	politica	Y si fueran estos los candidatos en segunda vuelta ¿A cúal preferiría votar?	Intención de voto por candidatos a presidente en segunda vuelta	(Escenario 12)
P50	Escenarios políticos	politica	Y si fueran estos los candidatos en segunda vuelta ¿A cúal preferiría votar?	Intención de voto por candidatos a presidente en segunda vuelta	(Escenario 13)
P51	Escenarios políticos	politica	Y si fueran estos los candidatos en segunda vuelta ¿A cúal preferiría votar?	Intención de voto por candidatos a presidente en segunda vuelta	(Escenario 14)
P52	Reach candidatos a presidente	votaria	Si Sergio Massa fuese candidato a presidente, ud...	Intención de voto por Sergio Massa para presidente	
P53	Reach candidatos a presidente	votaria	Si Wado de Pedro fuese candidato a presidente, ud...	Intención de voto por Wado de Pedro para presidente	
P54	Reach candidatos a presidente	votaria	Si Daniel Scioli fuese candidato a presidente, ud...	Intención de voto por Daniel Scioli para presidente	
P55	Reach candidatos a presidente	votaria	Si Axel Kicillof fuese candidato a presidente, ud...	Intención de voto por Axel Kicillof para presidente	
P56	Reach candidatos a presidente	votaria	Si Patricia Bullrich fuese candidata a presidenta, ud...	Intención de voto por Patricia Bullrich para presidenta	
P57	Reach candidatos a presidente	votaria	Si Horacio Rodríguez Larreta fuese candidato a presidente, ud...	Intención de voto por Horacio Rodríguez Larreta para presidente	
P58	Reach candidatos a presidente	votaria	Si Javier Milei fuese candidato a presidente, ud...	Intención de voto por Javier Milei para presidente	
P59	Reach candidatos a presidente	votaria	Si Juan Schiaretti  fuese candidato a presidente, ud...	Intención de voto por Juan Schiaretti para presidente	
P60	Reach candidatos a presidente	votaria	Si Jose Luis Espert fuese candidato a presidente, ud...	Intención de voto por Jose Luis para presidente	
P61	Gestión e imágenes	imagen	¿Qué imagen tiene de Sergio Massa ? 	Imagen de Sergio Massa	
P62	Gestión e imágenes	imagen	¿Qué imagen tiene de Wado de Pedro?	Imagen de Wado de Pedro	
P63	Gestión e imágenes	imagen	¿Qué imagen tiene de Daniel Scioli?	Imagen de Daniel Scioli	
P64	Gestión e imágenes	imagen	¿Qué imagen tiene de Axel Kicillof?	Imagen de Axel Kicillof	
P65	Gestión e imágenes	imagen	¿Qué imagen tiene de Patricia Bullrich?	Imagen de Patricia Bullrich	
P66	Gestión e imágenes	imagen	¿Qué imagen tiene de Horacio Rodríguez Larreta?	Imagen de Horacio Rodríguez Larreta	
P67	Gestión e imágenes	imagen	¿Qué imagen tiene de Javier Milei?	Imagen de Javier Milei	
P68	Gestión e imágenes	imagen	¿Qué imagen tiene de Juan Schiaretti?	Imagen de Juan Schiaretti	
P69	Gestión e imágenes	imagen	¿Qué imagen tiene de Jose Luis Espert?	Imagen de Jose Luis Espert	
P70	Control		Nos gustaría volver a contactarlo para otras encuestas que se realizan de manera online. La misma se la enviaremos a través de un enlace por mensaje de texto a su celular ¿Está interesado en realizarla?  
