"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","GBA","Interior","Fernandez","Macri","Lavagna"
"Wado de Pedro por el Frente de Todos",0.301,0.277,0.324,0.281,0.311,0.308,0.283,0.264,0.292,0.354,0.306,0.289,0.624,0.065,0.179
"Patricia Bullrich por Juntos por el Cambio",0.47,0.492,0.448,0.424,0.401,0.525,0.584,0.41,0.504,0.486,0.462,0.487,0.131,0.832,0.48
"No sabe",0.229,0.231,0.228,0.295,0.288,0.167,0.133,0.326,0.204,0.16,0.232,0.224,0.245,0.103,0.341
