"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","GBA","Interior","Fernandez","Macri","Lavagna"
"Horacio Rodríguez Larreta por Juntos por el Cambio",0.107,0.1,0.114,0.092,0.111,0.108,0.112,0.122,0.092,0.114,0.099,0.125,0.044,0.181,0.186
"Patricia Bullrich por Juntos por el Cambio",0.256,0.231,0.28,0.143,0.177,0.317,0.459,0.235,0.259,0.276,0.259,0.25,0.073,0.514,0.195
"Wado de Pedro por el Frente de Todos",0.141,0.129,0.152,0.137,0.136,0.148,0.145,0.102,0.144,0.18,0.151,0.119,0.304,0.03,0.085
"Sergio Massa por el Frente de Todos",0.142,0.145,0.139,0.125,0.158,0.145,0.121,0.168,0.143,0.111,0.146,0.135,0.293,0.03,0.081
"Javier Milei por los liberales libertarios",0.21,0.266,0.156,0.34,0.259,0.14,0.068,0.198,0.24,0.177,0.201,0.228,0.112,0.208,0.246
"Al candidato del Frente de Izquierda",0.037,0.041,0.033,0.037,0.05,0.019,0.032,0.046,0.028,0.039,0.037,0.036,0.042,0.008,0.035
"No sabe",0.107,0.088,0.126,0.126,0.109,0.123,0.063,0.129,0.094,0.103,0.107,0.107,0.132,0.029,0.172
