"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","GBA","Interior","Fernandez","Macri","Lavagna"
"Horacio Rodríguez Larreta por Juntos por el Cambio",0.102,0.096,0.108,0.077,0.102,0.106,0.121,0.104,0.096,0.11,0.095,0.116,0.036,0.176,0.181
"Patricia Bulrich por Juntos por el Cambio",0.257,0.23,0.283,0.137,0.191,0.317,0.437,0.239,0.259,0.274,0.26,0.251,0.091,0.502,0.217
"Alberto Fernández por el Frente de Todos",0.091,0.069,0.113,0.111,0.095,0.077,0.082,0.112,0.089,0.071,0.092,0.09,0.176,0.015,0.044
"Sergio Massa por el Frente de Todos",0.168,0.18,0.156,0.169,0.175,0.174,0.142,0.157,0.178,0.163,0.171,0.162,0.351,0.037,0.094
"Javier Milei por los liberales libertarios",0.2,0.256,0.145,0.297,0.239,0.156,0.079,0.199,0.217,0.173,0.196,0.207,0.116,0.205,0.261
"Al candidato del Frente de Izquierda",0.052,0.061,0.043,0.074,0.064,0.028,0.037,0.049,0.049,0.061,0.052,0.052,0.07,0.015,0.023
"No sabe",0.13,0.108,0.152,0.135,0.134,0.142,0.102,0.14,0.112,0.148,0.134,0.122,0.16,0.05,0.18
