"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","GBA","Interior","Fernandez","Macri","Lavagna"
"1",0.356,0.339,0.373,0.418,0.325,0.369,0.336,0.33,0.341,0.418,0.354,0.361,0.481,0.289,0.343
"2",0.033,0.04,0.026,0.051,0.026,0.028,0.033,0.03,0.035,0.033,0.027,0.046,0.037,0.032,0.028
"3",0.032,0.038,0.026,0.034,0.035,0.033,0.02,0.017,0.036,0.043,0.028,0.039,0.035,0.029,0.081
"4",0.021,0.025,0.017,0.015,0.017,0.029,0.028,0.015,0.024,0.025,0.023,0.017,0.024,0.017,0.057
"5",0.115,0.134,0.098,0.092,0.134,0.107,0.111,0.099,0.112,0.141,0.11,0.125,0.085,0.125,0.143
"6",0.025,0.029,0.021,0.022,0.027,0.023,0.029,0.024,0.025,0.026,0.025,0.026,0.022,0.029,0.036
"7",0.03,0.035,0.025,0.035,0.027,0.031,0.029,0.02,0.031,0.041,0.03,0.031,0.015,0.043,0.031
"8",0.032,0.033,0.03,0.021,0.034,0.034,0.034,0.028,0.028,0.042,0.032,0.029,0.013,0.05,0.02
"9",0.356,0.327,0.384,0.312,0.375,0.346,0.38,0.437,0.368,0.231,0.371,0.326,0.288,0.386,0.261
