"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","GBA","Interior","Fernandez","Macri","Lavagna"
"Wado de Pedro por el Frente de Todos",0.261,0.24,0.281,0.243,0.248,0.287,0.273,0.227,0.255,0.31,0.263,0.257,0.568,0.053,0.112
"Patricia Bullrich por Juntos por el Cambio",0.337,0.319,0.354,0.208,0.258,0.414,0.527,0.316,0.343,0.352,0.341,0.329,0.082,0.686,0.253
"Javier Milei por los liberales libertarios",0.212,0.278,0.148,0.301,0.264,0.152,0.094,0.205,0.247,0.166,0.205,0.226,0.105,0.215,0.336
"Al candidato del Frente de Izquierda",0.043,0.048,0.038,0.044,0.064,0.018,0.029,0.055,0.036,0.039,0.046,0.036,0.037,0.021,0.026
"No sabe",0.147,0.115,0.179,0.204,0.166,0.129,0.077,0.197,0.119,0.133,0.145,0.152,0.208,0.025,0.273
