"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","GBA","Interior","Fernandez","Macri","Lavagna"
"Horacio Rodríguez Larreta por Juntos por el Cambio",0.082,0.074,0.09,0.064,0.087,0.087,0.086,0.1,0.069,0.082,0.075,0.096,0.037,0.137,0.157
"Patricia Bullrich por Juntos por el Cambio",0.2,0.173,0.227,0.089,0.146,0.259,0.375,0.174,0.202,0.229,0.202,0.196,0.051,0.414,0.181
"Facundo Manes por Juntos por el Cambio",0.079,0.08,0.077,0.065,0.065,0.095,0.103,0.079,0.078,0.078,0.077,0.083,0.034,0.124,0.061
"Sergio Massa por el Frente de Todos",0.087,0.084,0.089,0.082,0.091,0.086,0.081,0.096,0.093,0.064,0.086,0.087,0.165,0.022,0.048
"Wado de Pedro por el Frente de Todos",0.127,0.116,0.137,0.104,0.136,0.131,0.129,0.102,0.125,0.162,0.134,0.112,0.277,0.026,0.055
"Daniel Scioli por el Frente de Todos",0.102,0.099,0.105,0.129,0.099,0.101,0.08,0.103,0.1,0.105,0.111,0.085,0.209,0.025,0.076
"Javier Milei por los liberales libertario",0.114,0.141,0.088,0.144,0.138,0.092,0.054,0.113,0.126,0.097,0.11,0.123,0.068,0.113,0.14
"Al candidato del Frente de Izquierda",0.122,0.166,0.081,0.229,0.142,0.061,0.035,0.115,0.131,0.116,0.12,0.127,0.063,0.098,0.197
"No sabe",0.087,0.067,0.106,0.094,0.096,0.088,0.057,0.118,0.076,0.067,0.085,0.091,0.096,0.041,0.085
