"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","GBA","Interior","Fernandez","Macri","Lavagna"
"Sergio Massa por el Frente de Todos",0.25,0.224,0.275,0.241,0.244,0.279,0.232,0.234,0.263,0.249,0.255,0.24,0.521,0.051,0.138
"Horacio Rodríguez Larreta por Juntos por el Cambio",0.238,0.202,0.274,0.109,0.201,0.3,0.36,0.225,0.235,0.258,0.231,0.252,0.079,0.474,0.247
"Javier Milei por los liberales libertarios",0.276,0.357,0.198,0.41,0.312,0.215,0.153,0.25,0.312,0.252,0.27,0.289,0.106,0.347,0.352
"Al candidato del Frente de Izquierda",0.048,0.058,0.038,0.043,0.068,0.022,0.045,0.058,0.036,0.056,0.05,0.045,0.052,0.023,0.047
"No sabe",0.188,0.159,0.215,0.197,0.175,0.184,0.21,0.233,0.154,0.185,0.194,0.174,0.242,0.105,0.216
