"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","GBA","Interior","Fernandez","Macri","Lavagna"
"A Alberto Fernández",0.153,0.115,0.189,0.244,0.152,0.11,0.12,0.216,0.152,0.077,0.158,0.141,0.145,0.119,0.362
"A Sergio Massa",0.204,0.235,0.173,0.13,0.241,0.205,0.192,0.243,0.2,0.163,0.214,0.184,0.196,0.282,0.191
"A algún candidato del peronismo",0.196,0.215,0.178,0.217,0.184,0.186,0.218,0.221,0.203,0.157,0.17,0.248,0.188,0.279,0.193
"A algún candidato del kirchnerismo",0.447,0.435,0.46,0.409,0.423,0.499,0.47,0.32,0.445,0.603,0.458,0.427,0.471,0.32,0.254
