"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","GBA","Interior","Fernandez","Macri","Lavagna"
"Wado de Pedro por el Frente de Todos",0.296,0.273,0.319,0.279,0.296,0.314,0.288,0.25,0.299,0.344,0.307,0.274,0.622,0.062,0.156
"Horacio Rodríguez Larreta por Juntos por el Cambio",0.407,0.404,0.41,0.378,0.351,0.434,0.518,0.348,0.432,0.436,0.389,0.444,0.126,0.739,0.493
"No sabe",0.297,0.323,0.271,0.343,0.353,0.252,0.194,0.402,0.269,0.22,0.304,0.282,0.252,0.199,0.351
