"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","GBA","Interior","Fernandez","Macri","Lavagna"
"Sergio Massa por el Frente de Todos",0.317,0.301,0.334,0.286,0.328,0.339,0.289,0.319,0.311,0.324,0.329,0.293,0.643,0.087,0.22
"Javier Milei por los liberales libertarios",0.421,0.48,0.36,0.478,0.457,0.391,0.341,0.379,0.451,0.421,0.407,0.449,0.157,0.62,0.489
"No sabe",0.262,0.219,0.306,0.236,0.215,0.27,0.37,0.302,0.238,0.255,0.264,0.258,0.2,0.293,0.291
