"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","GBA","Interior","Fernandez","Macri","Lavagna"
"A Horacio Rodriguez Larreta",0.298,0.282,0.312,0.418,0.331,0.259,0.171,0.323,0.294,0.275,0.293,0.308,0.34,0.257,0.38
"A Patricia Bullrich",0.604,0.608,0.602,0.486,0.571,0.64,0.736,0.604,0.621,0.581,0.613,0.587,0.441,0.676,0.347
"A Facundo Manes",0.057,0.075,0.04,0.056,0.07,0.047,0.044,0.039,0.065,0.064,0.055,0.059,0.15,0.039,0.064
"A Gerardo Morales",0.041,0.035,0.046,0.04,0.028,0.054,0.049,0.034,0.02,0.08,0.039,0.046,0.069,0.028,0.209
