"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P04","Tengo trabajo estable",0.39,0.418,0.535,0.169
"P04","Realizo changas o trabajos de vez en cuando",0.168,0.217,0.155,0.237
"P04","No tengo trabajo",0.163,0.171,0.154,0.267
"P04","Soy jubilado o pensionado",0.279,0.194,0.156,0.327
"P05","1",0.359,0.346,0.268,0.063
"P05","2",0.098,0.091,0.056,0.267
"P05","3",0.104,0.079,0.051,0
"P05","4",0.11,0.109,0.053,0.085
"P05","5",0.172,0.261,0.183,0.156
"P05","6",0.027,0.059,0.056,0.044
"P05","7",0.023,0.022,0.111,0
"P05","8",0.034,0.007,0.075,0
"P05","9",0.073,0.026,0.147,0.385
"P06","1",0.164,0.205,0.323,0.167
"P06","2",0.03,0.031,0.07,0
"P06","3",0.047,0.028,0.067,0
"P06","4",0.039,0.049,0.066,0
"P06","5",0.176,0.202,0.178,0.54
"P06","6",0.055,0.083,0.037,0.029
"P06","7",0.086,0.109,0.051,0.09
"P06","8",0.104,0.09,0.042,0
"P06","9",0.299,0.203,0.166,0.174
"P07","1",0.251,0.243,0.464,0.092
"P07","2",0.036,0.035,0.031,0
"P07","3",0.045,0.06,0.045,0
"P07","4",0.025,0.036,0.021,0
"P07","5",0.131,0.131,0.09,0.63
"P07","6",0.024,0.026,0.03,0
"P07","7",0.045,0.053,0.026,0
"P07","8",0.068,0.034,0.027,0
"P07","9",0.375,0.382,0.266,0.278
"P09","Del Frente de Todos y el peronismo",0.114,0.093,0.521,0.029
"P09","De Juntos por el cambio",0.669,0.348,0.125,0.251
"P09","De los Liberales libertarios",0.169,0.327,0.184,0
"P09","De la Izquierda",0.013,0.003,0.036,0.149
"P09","No sabe",0.035,0.229,0.134,0.571
"P10","A Alberto Fernández",0.123,0.24,0.072,0
"P10","A Sergio Massa",0.293,0.551,0.2,0
"P10","A algún candidato del peronismo",0.204,0.07,0.191,1
"P10","A algún candidato del kirchnerismo",0.38,0.139,0.537,0
"P11","A Alberto Fernández",0.065,0.188,0.053,0
"P11","A Sergio Massa",0.235,0.573,0.111,0
"P11","A algún candidato del peronismo",0.165,0.061,0.113,0
"P11","A Cristina Fernández de Kirchner",0.535,0.178,0.723,1
"P12","A Horacio Rodriguez Larreta",0.196,0.348,0.323,0.122
"P12","A Patricia Bullrich",0.759,0.537,0.425,0.652
"P12","A Facundo Manes",0.006,0.079,0.137,0.226
"P12","A Gerardo Morales",0.039,0.036,0.115,0
"P13","Lo votaría",0.037,0.102,0.176,0.104
"P13","Puede que lo vote",0.148,0.075,0.296,0
"P13","Nunca lo votaría",0.782,0.784,0.391,0.338
"P13","No sabe",0.033,0.039,0.137,0.558
"P14","Lo votaría",0.037,0.04,0.109,0
"P14","Puede que lo vote",0.055,0.067,0.252,0
"P14","Nunca lo votaría",0.894,0.858,0.52,0.46
"P14","No sabe",0.014,0.035,0.119,0.54
"P15","Lo votaría",0.199,0.143,0.047,0.135
"P15","Puede que lo vote",0.389,0.395,0.123,0.06
"P15","Nunca lo votaría",0.388,0.399,0.784,0.235
"P15","No sabe",0.024,0.063,0.046,0.57
"P16","Lo votaría",0.078,0.104,0.057,0.105
"P16","Puede que lo vote",0.291,0.327,0.156,0.03
"P16","Nunca lo votaría",0.545,0.445,0.658,0.398
"P16","No sabe",0.086,0.124,0.129,0.467
"P17","La votaría",0.624,0.328,0.083,0.165
"P17","Puede que la vote",0.179,0.347,0.106,0.117
"P17","Nunca la votaría",0.178,0.241,0.754,0.282
"P17","No sabe",0.019,0.084,0.057,0.436
"P18","Lo votaría",0.216,0.376,0.167,0.166
"P18","Puede que lo vote",0.29,0.215,0.104,0.146
"P18","Nunca lo votaría",0.443,0.305,0.696,0.235
"P18","No sabe",0.051,0.104,0.033,0.453
"P19","La votaría",0.218,0.15,0.048,0.063
"P19","Puede que la vote",0.379,0.313,0.078,0.043
"P19","Nunca la votaría",0.354,0.441,0.823,0.295
"P19","No sabe",0.049,0.096,0.051,0.599
"P20","Lo votaría",0.06,0.04,0.216,0.063
"P20","Puede que lo vote",0.086,0.085,0.225,0.072
"P20","Nunca lo votaría",0.796,0.792,0.476,0.325
"P20","No sabe",0.058,0.083,0.083,0.54
"P21","Lo votaría",0.043,0.056,0.185,0
"P21","Puede que lo vote",0.069,0.046,0.294,0.059
"P21","Nunca lo votaría",0.855,0.867,0.446,0.401
"P21","No sabe",0.033,0.031,0.075,0.54
"P22","Horacio Rodríguez Larreta por Juntos por el Cambio",0.088,0.143,0.033,0
