"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","GBA","Interior","Fernandez","Macri","Lavagna"
"Horacio Rodríguez Larreta por Juntos por el Cambio",0.293,0.258,0.328,0.174,0.243,0.318,0.461,0.265,0.284,0.335,0.281,0.317,0.17,0.478,0.248
"Javier Milei por los liberales libertarios",0.313,0.391,0.234,0.397,0.369,0.27,0.187,0.292,0.361,0.267,0.302,0.338,0.145,0.405,0.381
"No sabe",0.394,0.351,0.438,0.429,0.388,0.412,0.352,0.443,0.355,0.398,0.417,0.345,0.685,0.117,0.371
