"var","categoria","Lo votaría","Puede que lo vote","Nunca lo votaría","No sabe"
"P05","Mucho",0.572,0.354,0.416,0.296
"P05","Bastante",0.271,0.513,0.435,0.414
"P05","Poco",0.097,0.104,0.117,0.187
"P05","Nada",0.014,0.027,0.023,0.075
"P05","No sabe",0.046,0.002,0.009,0.028
"P06","Siempre",0.398,0.181,0.267,0.158
"P06","Casi siempre",0.338,0.513,0.44,0.477
"P06","Casi nunca",0.238,0.278,0.225,0.304
"P06","Nunca, pero esta es una excepción",0.026,0.028,0.068,0.061
"P08","Unión por la Patria",0.358,0.307,0.325,0.358
"P08","Juntos por el Cambio",0.254,0.443,0.407,0.359
"P08","Liberales",0.103,0.129,0.17,0.034
"P08","Izquierda",0.13,0.049,0.023,0.027
"P08","Otro",0.076,0.032,0.033,0.053
"P08","No sabe",0.079,0.04,0.042,0.169
"P15","Sergio Massa Presidente, Agustin Rossi Vicepresidente y Axel Kicillof gobernador, Veronica Magario vicegobernadora; por Unión por la Patria",0.239,0.273,0.251,0.326
"P15","Juan Grabois Presidente, Paula Abal Medina Vicepresidente y Axel Kicillof gobernador, Veronica Magario vicegobernadora; por Unión por la Patria",0.252,0.099,0.083,0.088
"P15","Patricia Bullrich Presidenta, Luis Petri Vicepresidente y Nestor Grindetti gobernador, Miguel Fernandez vicegobernador; por Juntos por el Cambio",0.065,0.271,0.331,0.18
"P15","Horacio Rodríguez Larreta Presidente, Gerardo Morales Vicepresidente y Diego Santilli gobernador, Gustavo Posse vicegobernador; por Juntos por el Cambio",0.163,0.196,0.106,0.085
"P15","Javier Milei Presidente, Victoria Villarruel Vicepresidenta y Carolina Piparo gobernadora, Francisco Oneto vicegobernador; por la Libertad Avanza",0.034,0.108,0.185,0.108
"P15","Myriam Bregman a Presidente, Nicolas del Caño a Vicepresidente, Alejandro Bodart a gobernador y Jimena Letieri por el Frente de Izquierda",0.04,0.027,0.012,0.017
"P15","Juan Schiaretti a presidente, Florencio Randazzo vicepresidente por Hacemos por Nuestro País",0.176,0.004,0.001,0.028
"P15","Otros",0.014,0.008,0.011,0.03
"P15","En blanco",0.013,0.011,0.005,0.007
"P15","No sabe",0.004,0.003,0.015,0.131
"P24","Sergio Massa Presidente, Agustin Rossi Vicepresidente y Axel Kicillof gobernador, Veronica Magario vicegobernadora; por Unión por la Patria",0.309,0.235,0.242,0.227
"P24","Juan Grabois Presidente, Paula Abal Medina Vicepresidente y Axel Kicillof gobernador, Veronica Magario vicegobernadora; por Unión por la Patria",0.047,0.127,0.101,0.182
"P24","Patricia Bullrich Presidenta, Luis Petri Vicepresidente y Nestor Grindetti gobernador, Miguel Fernandez vicegobernador; por Juntos por el Cambio",0.131,0.257,0.301,0.124
