"var","categoria","Lo votaría","Puede que lo vote","Nunca lo votaría","No sabe"
"P05","Mucho",0.399,0.323,0.42,0.303
"P05","Bastante",0.341,0.407,0.307,0.393
"P05","Poco",0.141,0.202,0.164,0.107
"P05","Nada",0.057,0.053,0.081,0.099
"P05","No sabe",0.062,0.015,0.028,0.098
"P06","Siempre",0.256,0.251,0.196,0.18
"P06","Casi siempre",0.317,0.285,0.383,0.376
"P06","Casi nunca",0.273,0.345,0.238,0.24
"P06","Nunca, pero esta es una excepción",0.154,0.119,0.183,0.204
"P09","Alfredo Cornejo a gobernador y Hebe Casado a vicegobernador por Cambia Mendoza",0.183,0.233,0.452,0.19
"P09","Omar De Marchi a gobernador y Daniel Orozco a vicegobernador por La Unión Mendocina",0.62,0.344,0.061,0.041
"P09","Omar Parisi a gobernador y Lucas Ilardo a vicegobernador por Elegí Mendoza",0.083,0.102,0.204,0.151
"P09","Mario Vadillo a gobernador y Emanuel Fugazzotto a vicegobernador por el Partido Verde",0.009,0.055,0.038,0.028
"P09","Lautaro Giménez a gobernador y Noelia Barbeito a vicegobernadora por el Frente de Izquierda",0.028,0.053,0.062,0.063
"P09","En blanco",0.022,0.092,0.059,0.072
"P09","No sabe",0.055,0.121,0.124,0.455
"P12","Con políticas de shock, mano dura y castigando a los corruptos y ladrones",0.525,0.487,0.435,0.384
"P12","Con políticas muy estudiadas y progresivas para que las transformaciones de fondo necesarias se puedan realizar",0.19,0.213,0.22,0.088
"P12","Con políticas de desarrollo que permitan el crecimiento con inclusión social",0.187,0.103,0.201,0.168
"P12","Con políticas que limiten los privilegios de los que más tienen y favorezcan a los sectores más vulnerables",0.033,0.092,0.068,0.136
"P12","Con políticas revolucionarias que permitan la transformación igualitaria de la sociedad apoyándose en las mayorías populares",0.017,0.02,0.031,0.018
"P12","No sabe",0.048,0.085,0.045,0.206
"P13","Totalmente seguro",0.709,0.539,0.66,0.438
"P13","Bastante seguro",0.175,0.178,0.138,0.125
"P13","Algo seguro",0.069,0.123,0.096,0.163
"P13","Para nada seguro",0.047,0.16,0.106,0.274
"P14","Tiene Decidido que va a ir a votar",0.931,0.823,0.879,0.815
"P14","Tiene dudas sobre si va a ir a  votar",0.041,0.107,0.084,0.166
"P14","Tiene Decidido que no va a ir a votar",0.028,0.07,0.037,0.019
"P15","Sergio Massa a Presidente y Agustín Rossi a Vicepresidente por Unión por la Patria",0.298,0.188,0.222,0.182
"P15","Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.194,0.265,0.397,0.304
"P15","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por la Libertad Avanza",0.467,0.399,0.3,0.281
"P15","Myriam Bregman a Presidente y Nicolás del Caño a Vicepresidente por el Frente de Izquierda",0.003,0.031,0.023,0.012
"P15","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente por Hacemos nuestro País",0.008,0.021,0.005,0.022
"P15","En blanco",0.013,0.011,0.013,0.077
"P15","No sabe",0.017,0.085,0.04,0.122
"P18","Lo votaría",0.329,0.126,0.422,0.163
"P18","Puede que lo vote",0.109,0.447,0.115,0.13
"P18","Nunca lo votaría",0.526,0.372,0.43,0.233
"P18","No sabe",0.036,0.055,0.033,0.474
"P20","Lo votaría",0.257,0.108,0.16,0.098
"P20","Puede que lo vote",0.122,0.367,0.068,0.157
"P20","Nunca lo votaría",0.594,0.391,0.74,0.243
"P20","No sabe",0.027,0.134,0.032,0.502
"P21","Lo votaría",0.182,0.092,0.077,0.031
"P21","Puede que lo vote",0.116,0.286,0.091,0.116
"P21","Nunca lo votaría",0.632,0.458,0.77,0.244
"P21","No sabe",0.07,0.164,0.062,0.609
"P22","Lo votaría",0.154,0.078,0.066,0.071
"P22","Puede que lo vote",0.06,0.314,0.085,0.112
"P22","Nunca lo votaría",0.743,0.471,0.811,0.289
"P22","No sabe",0.043,0.137,0.038,0.528
"P23","Si",0.45,0.39,0.409,0.367
"P23","No",0.55,0.61,0.591,0.633
"P09_imputada","Alfredo Cornejo a gobernador y Hebe Casado a vicegobernador por Cambia Mendoza",0.197,0.285,0.499,0.355
"P09_imputada","Omar De Marchi a gobernador y Daniel Orozco a vicegobernador por La Unión Mendocina",0.658,0.355,0.099,0.11
"P09_imputada","Omar Parisi a gobernador y Lucas Ilardo a vicegobernador por Elegí Mendoza",0.083,0.125,0.22,0.229
"P09_imputada","Mario Vadillo a gobernador y Emanuel Fugazzotto a vicegobernador por el Partido Verde",0.009,0.062,0.05,0.073
"P09_imputada","Lautaro Giménez a gobernador y Noelia Barbeito a vicegobernadora por el Frente de Izquierda",0.028,0.061,0.07,0.072
"P09_imputada","En blanco",0.025,0.112,0.062,0.161
"P15_imputada","Sergio Massa a Presidente y Agustín Rossi a Vicepresidente por Unión por la Patria",0.308,0.207,0.224,0.213
"P15_imputada","Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.199,0.299,0.405,0.332
"P15_imputada","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por la Libertad Avanza",0.469,0.424,0.323,0.341
"P15_imputada","Myriam Bregman a Presidente y Nicolás del Caño a Vicepresidente por el Frente de Izquierda",0.003,0.036,0.023,0.011
"P15_imputada","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente por Hacemos nuestro País",0.008,0.021,0.012,0.026
"P15_imputada","En blanco",0.013,0.013,0.013,0.077
