"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Fernandez","Macri","Lavagna"
"Leandro Santoro a Jefe de Gobierno por Unión por la Patria",0.308,0.285,0.328,0.302,0.342,0.321,0.24,0.247,0.281,0.346,0.649,0.085,0.232
"Jorge Macri a Jefe de Gobierno por Juntos por el Cambio",0.389,0.385,0.392,0.223,0.332,0.477,0.555,0.32,0.431,0.384,0.09,0.654,0.338
"Ramiro Marra por la Libertad Avanza",0.138,0.175,0.107,0.245,0.151,0.087,0.067,0.267,0.106,0.116,0.079,0.171,0.099
"Vanina Biasi por el Frente de Izquierda",0.025,0.021,0.028,0.022,0.036,0.019,0.013,0.037,0.013,0.028,0.033,0.011,0.007
"Otros",0.075,0.076,0.074,0.107,0.076,0.063,0.055,0.06,0.101,0.063,0.092,0.045,0.171
"En blanco",0.026,0.028,0.024,0.041,0.026,0.018,0.019,0.012,0.026,0.031,0.035,0.013,0.012
"No sabe",0.039,0.03,0.047,0.06,0.037,0.015,0.051,0.057,0.042,0.032,0.022,0.021,0.141
