"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Fernandez","Macri","Lavagna"
"Leandro Santoro por Unión por la Patria",0.323,0.31,0.334,0.321,0.379,0.308,0.245,0.29,0.278,0.359,0.707,0.078,0.314
"Martin Lousteau por Juntos por el Cambio",0.449,0.458,0.442,0.325,0.41,0.534,0.519,0.401,0.496,0.435,0.15,0.68,0.431
"En blanco",0.16,0.177,0.144,0.28,0.176,0.11,0.093,0.221,0.128,0.161,0.093,0.172,0.178
"No sabe",0.068,0.055,0.08,0.074,0.035,0.048,0.143,0.088,0.098,0.045,0.05,0.07,0.077
