"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Fernandez","Macri","Lavagna"
"Leandro Santoro a Jefe de Gobierno por Unión por la Patria",0.294,0.296,0.291,0.281,0.323,0.313,0.236,0.254,0.262,0.328,0.651,0.067,0.211
"Martin Lousteau a Jefe de Gobierno por Juntos por el Cambio",0.373,0.364,0.38,0.31,0.335,0.397,0.475,0.352,0.4,0.363,0.137,0.558,0.477
"Ramiro Marra por la Libertad Avanza",0.158,0.185,0.135,0.262,0.169,0.125,0.069,0.213,0.15,0.143,0.096,0.19,0.054
"Vanina Biasi por el Frente de Izquierda",0.017,0.015,0.019,0.023,0.017,0.012,0.016,0.028,0.013,0.016,0.024,0.004,0
"Otros",0.062,0.061,0.063,0.009,0.069,0.077,0.087,0.052,0.072,0.059,0.045,0.075,0.071
"En blanco",0.041,0.046,0.038,0.033,0.043,0.04,0.048,0.031,0.041,0.045,0.02,0.049,0.012
"No sabe",0.055,0.033,0.074,0.082,0.044,0.036,0.069,0.07,0.062,0.046,0.027,0.057,0.175
