"var","categoria","Lo votaría","Puede que lo vote","Nunca lo votaría","No sabe"
"P05","Mucho",0.531,0.537,0.645,0.707
"P05","Bastante",0.34,0.331,0.253,0.087
"P05","Poco",0.105,0.1,0.076,0.057
"P05","Nada",0.018,0.01,0.02,0.074
"P05","No sabe",0.006,0.022,0.006,0.075
"P06","Siempre",0.326,0.254,0.247,0.365
"P06","Casi siempre",0.458,0.4,0.455,0.159
"P06","Casi nunca",0.181,0.296,0.25,0.3
"P06","Nunca, pero esta es una excepción",0.035,0.05,0.048,0.176
"P08","Unión por la Patria",0.13,0.114,0.553,0.214
"P08","Juntos por el Cambio",0.761,0.552,0.226,0.131
"P08","Liberales",0.079,0.252,0.101,0.071
"P08","Izquierda",0.003,0.018,0.059,0
"P08","Otro",0.013,0.021,0.021,0.079
"P08","No sabe",0.014,0.043,0.04,0.505
"P09","Sergio Massa a Presidente y Agustín Rossi a Vicepresidente por Unión por la Patria",0.072,0.049,0.391,0.142
"P09","Juan Grabois a Presidente y Paula Abal Medina a Vicepresidente por Unión por la Patria",0.027,0.012,0.203,0
"P09","Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.601,0.411,0.097,0.102
"P09","Horacio Rodríguez Larreta a Presidente y Gerardo Morales a Vicepresidente por Juntos por el Cambio",0.175,0.205,0.096,0.114
"P09","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por la Libertad Avanza",0.108,0.228,0.118,0.221
"P09","Myriam Bregman a Presidente y Nicolas del Caño a Vicepresidente por el Frente de Izquierda",0.003,0.013,0.051,0
"P09","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente por Hacemos por Nuestro País",0.007,0.009,0.012,0.042
"P09","Otros",0.003,0.023,0.014,0.036
"P09","En blanco",0,0.007,0.006,0.052
"P09","No sabe",0.004,0.043,0.012,0.291
"P12","Leandro Santoro a Jefe de Gobierno por Unión por la Patria",0.086,0.047,0.498,0.11
"P12","Jorge Macri a Jefe de Gobierno por Juntos por el Cambio",0.656,0.157,0.074,0.131
"P12","Martin Lousteau a Jefe de Gobierno por Juntos por el Cambio",0.149,0.415,0.169,0.263
"P12","Ramiro Marra por la Libertad Avanza",0.074,0.2,0.104,0.071
"P12","Vanina Biasi por el Frente de Izquierda",0.017,0.087,0.071,0
"P12","Otros",0.005,0.03,0.036,0.052
"P12","En blanco",0.002,0.022,0.022,0.101
"P12","No sabe",0.011,0.042,0.026,0.272
"P18","Sergio Massa a Presidente y Agustín Rossi a Vicepresidente por Unión por la Patria",0.092,0.113,0.327,0.058
