"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Fernandez","Macri","Lavagna"
"Sergio Massa a Presidente y Agustin Rossi a Vicepresidente por Unión por la Patria",0.363,0.353,0.372,0.418,0.41,0.328,0.281,0.355,0.327,0.387,0.752,0.103,0.417
"Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.488,0.512,0.467,0.372,0.426,0.582,0.579,0.435,0.504,0.494,0.132,0.799,0.396
"En blanco",0.087,0.094,0.081,0.115,0.104,0.053,0.073,0.127,0.083,0.077,0.071,0.061,0.12
"No sabe",0.062,0.041,0.08,0.095,0.06,0.037,0.067,0.083,0.086,0.042,0.045,0.037,0.067
