"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Fernandez","Macri","Lavagna"
"Sergio Massa a Presidente y Agustin Rossi a Vicepresidente por Unión por la Patria",0.367,0.364,0.37,0.41,0.435,0.304,0.287,0.336,0.357,0.382,0.772,0.104,0.29
"Horacio Rodríguez Larreta  a Presidente y Gerardo Morales a Vicepresidente por Juntos por el Cambio",0.406,0.411,0.401,0.283,0.345,0.491,0.512,0.382,0.411,0.41,0.083,0.681,0.378
"En blanco",0.146,0.155,0.139,0.188,0.153,0.131,0.119,0.198,0.11,0.153,0.098,0.147,0.189
"No sabe",0.081,0.07,0.09,0.119,0.067,0.074,0.082,0.084,0.122,0.055,0.047,0.068,0.143
