"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Fernandez","Macri","Lavagna"
"Unión por la Patria",0.286,0.299,0.275,0.286,0.303,0.287,0.256,0.268,0.243,0.321,0.565,0.143,0.211
"Juntos por el Cambio",0.409,0.394,0.422,0.282,0.359,0.494,0.537,0.278,0.454,0.426,0.217,0.659,0.279
"Liberales",0.113,0.143,0.088,0.163,0.127,0.095,0.058,0.153,0.097,0.11,0.067,0.113,0.278
"Izquierda",0.048,0.036,0.057,0.077,0.062,0.016,0.024,0.071,0.038,0.045,0.035,0.02,0.058
"Otro",0.036,0.042,0.031,0.05,0.029,0.028,0.044,0.064,0.032,0.029,0.038,0.016,0.042
"No sabe",0.108,0.086,0.127,0.142,0.12,0.08,0.081,0.166,0.136,0.069,0.078,0.049,0.132
