"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Fernandez","Macri","Lavagna"
"Tiene Decidido que va a ir a votar",0.895,0.902,0.89,0.858,0.904,0.926,0.886,0.77,0.895,0.938,0.91,0.927,0.77
"Tiene dudas sobre si va a ir a votar",0.061,0.058,0.063,0.088,0.05,0.047,0.067,0.102,0.063,0.046,0.055,0.046,0.11
"Tiene Decidido que no va a ir a votar",0.044,0.04,0.047,0.054,0.046,0.027,0.047,0.128,0.042,0.016,0.035,0.027,0.12
