"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Fernandez","Macri","Lavagna"
"Leandro Santoro a Jefe de Gobierno por Unión por la Patria",0.208,0.201,0.215,0.166,0.265,0.199,0.163,0.228,0.211,0.2,0.423,0.076,0.158
"Jorge Macri a Jefe de Gobierno por Juntos por el Cambio",0.236,0.223,0.248,0.16,0.198,0.275,0.336,0.24,0.253,0.224,0.086,0.373,0.175
"Martin Lousteau a Jefe de Gobierno por Juntos por el Cambio",0.221,0.243,0.202,0.255,0.179,0.252,0.225,0.198,0.242,0.214,0.166,0.262,0.283
"Ramiro Marra por la Libertad Avanza",0.106,0.113,0.099,0.133,0.118,0.087,0.077,0.145,0.091,0.102,0.053,0.142,0.139
"Vanina Biasi por el Frente de Izquierda",0.064,0.07,0.059,0.084,0.073,0.051,0.045,0.045,0.034,0.091,0.082,0.035,0.125
"Otros",0.058,0.062,0.055,0.067,0.06,0.048,0.058,0.051,0.053,0.064,0.091,0.033,0.029
"En blanco",0.046,0.044,0.048,0.038,0.048,0.047,0.049,0.032,0.048,0.049,0.055,0.038,0.038
"No sabe",0.061,0.044,0.074,0.097,0.059,0.041,0.047,0.061,0.068,0.056,0.044,0.041,0.053
