"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Fernandez","Macri","Lavagna"
"Leandro Santoro a Jefe de Gobierno por Unión por la Patria",0.254,0.243,0.263,0.232,0.287,0.262,0.211,0.196,0.226,0.292,0.572,0.059,0.132
"Jorge Macri a Jefe de Gobierno por Juntos por el Cambio",0.287,0.282,0.292,0.21,0.208,0.384,0.398,0.296,0.304,0.274,0.085,0.478,0.158
"Martin Lousteau a Jefe de Gobierno por Juntos por el Cambio",0.192,0.187,0.197,0.169,0.202,0.185,0.208,0.129,0.194,0.213,0.105,0.256,0.271
"Ramiro Marra por la Libertad Avanza",0.106,0.127,0.088,0.172,0.118,0.065,0.062,0.147,0.1,0.096,0.086,0.106,0.182
"Vanina Biasi por el Frente de Izquierda",0.05,0.052,0.048,0.089,0.059,0.017,0.029,0.094,0.048,0.035,0.045,0.039,0.124
"Otros",0.034,0.044,0.027,0.032,0.038,0.033,0.032,0.027,0.033,0.038,0.028,0.022,0.021
"En blanco",0.028,0.029,0.026,0.044,0.028,0.018,0.021,0.055,0.028,0.018,0.035,0.014,0.042
"No sabe",0.049,0.036,0.059,0.052,0.06,0.036,0.039,0.056,0.067,0.034,0.044,0.026,0.07
