"var","categoria","Lo votaría","Puede que lo vote","Nunca lo votaría","No sabe"
"P05","Mucho",0.513,0.573,0.638,0.703
"P05","Bastante",0.35,0.312,0.261,0.123
"P05","Poco",0.116,0.078,0.075,0.107
"P05","Nada",0.021,0.024,0.017,0
"P05","No sabe",0,0.013,0.009,0.067
"P06","Siempre",0.323,0.29,0.244,0.262
"P06","Casi siempre",0.368,0.46,0.48,0.436
"P06","Casi nunca",0.264,0.22,0.225,0.174
"P06","Nunca, pero esta es una excepción",0.045,0.03,0.051,0.128
"P08","Unión por la Patria",0.146,0.282,0.463,0.259
"P08","Juntos por el Cambio",0.72,0.533,0.284,0.273
"P08","Liberales",0.077,0.107,0.155,0.05
"P08","Izquierda",0.009,0.033,0.047,0.012
"P08","Otro",0.013,0.015,0.022,0.074
"P08","No sabe",0.035,0.03,0.029,0.332
"P09","Sergio Massa a Presidente y Agustín Rossi a Vicepresidente por Unión por la Patria",0.08,0.159,0.344,0.172
"P09","Juan Grabois a Presidente y Paula Abal Medina a Vicepresidente por Unión por la Patria",0.025,0.111,0.155,0.097
"P09","Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.455,0.43,0.201,0.192
"P09","Horacio Rodríguez Larreta a Presidente y Gerardo Morales a Vicepresidente por Juntos por el Cambio",0.297,0.129,0.044,0.149
"P09","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por la Libertad Avanza",0.102,0.106,0.175,0.106
"P09","Myriam Bregman a Presidente y Nicolas del Caño a Vicepresidente por el Frente de Izquierda",0.004,0.025,0.045,0
"P09","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente por Hacemos por Nuestro País",0.013,0.005,0.008,0.026
"P09","Otros",0.003,0.015,0.015,0.023
"P09","En blanco",0.003,0.007,0.002,0.033
"P09","No sabe",0.018,0.013,0.011,0.202
"P12","Leandro Santoro a Jefe de Gobierno por Unión por la Patria",0.092,0.215,0.419,0.255
"P12","Jorge Macri a Jefe de Gobierno por Juntos por el Cambio",0.321,0.447,0.212,0.198
"P12","Martin Lousteau a Jefe de Gobierno por Juntos por el Cambio",0.467,0.155,0.056,0.127
"P12","Ramiro Marra por la Libertad Avanza",0.073,0.056,0.172,0
"P12","Vanina Biasi por el Frente de Izquierda",0.028,0.055,0.061,0.107
"P12","Otros",0.007,0.037,0.025,0.066
"P12","En blanco",0.006,0.005,0.028,0.064
"P12","No sabe",0.006,0.03,0.027,0.183
"P18","Sergio Massa a Presidente y Agustín Rossi a Vicepresidente por Unión por la Patria",0.08,0.238,0.261,0.201
"P18","Juan Grabois a Presidente y Paula Abal Medina a Vicepresidente por Unión por la Patria",0.054,0.095,0.214,0.079
"P18","Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.423,0.281,0.213,0.162
"P18","Horacio Rodríguez Larreta a Presidente y Gerardo Morales a Vicepresidente por Juntos por el Cambio",0.262,0.185,0.079,0.208
"P18","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por la Libertad Avanza",0.125,0.147,0.134,0.071
"P18","Myriam Bregman a Presidente y Nicolas del Caño a Vicepresidente por el Frente de Izquierda",0.001,0.001,0.041,0.037
"P18","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente por Hacemos por Nuestro País",0.007,0.018,0.006,0
"P18","Otros",0.01,0.012,0.013,0.124
"P18","En blanco",0.012,0.011,0.021,0
"P18","No sabe",0.026,0.012,0.018,0.118
"P21","Leandro Santoro a Jefe de Gobierno por Unión por la Patria",0.101,0.173,0.333,0.202
"P21","Jorge Macri a Jefe de Gobierno por Juntos por el Cambio",0.327,0.229,0.178,0.113
"P21","Martin Lousteau a Jefe de Gobierno por Juntos por el Cambio",0.384,0.308,0.067,0.159
"P21","Ramiro Marra por la Libertad Avanza",0.097,0.113,0.12,0.146
"P21","Vanina Biasi por el Frente de Izquierda",0.03,0.047,0.101,0.069
"P21","Otros",0.017,0.025,0.092,0.043
"P21","En blanco",0.012,0.037,0.068,0.043
"P21","No sabe",0.032,0.068,0.041,0.225
"P25","Totalmente seguro",0.688,0.634,0.759,0.532
"P25","Bastante seguro",0.181,0.256,0.139,0.173
"P25","Algo seguro",0.092,0.076,0.06,0.132
