"var","categoria","Muy buena","Buena","Ni buena ni mala","Mala","Muy mala","No sabe"
"P06","Julio Zamora",0.226,0.185,0.354,0.557,0.647,0.26
"P06","Segundo Cernadas",0.464,0.573,0.242,0.117,0.058,0.155
"P06","Otro candidato",0.218,0.132,0.207,0.14,0.119,0.079
"P06","En blanco",0.042,0.031,0.069,0.097,0.091,0.147
"P06","No sabe",0.05,0.079,0.128,0.089,0.085,0.359
"P07","Victoria Tolosa Paz para diputada nacional y Gisela Zamora para concejal por el frente de todos",0.14,0.068,0.179,0.432,0.613,0.093
"P07","Santilli para diputado nacional y Segundo cernadas para concejal por Juntos",0.594,0.689,0.385,0.164,0.039,0.303
"P07","Manes para diputado nacional y Nicolas massot para concejal por juntos",0.092,0.088,0.087,0.122,0.053,0.059
"P07","Espert para diputado nacional y Juan José Cervetto para concejal por avanza libertad",0.042,0.044,0.066,0.04,0.058,0.121
"P07","Espert para diputado nacional y Martin Liserre Moreno para concejal por Republicanos unidos",0,0.033,0.052,0.051,0.015,0.016
"P07","Randazzo para diputado nacional y Matias Orfo para concejal por Vamos con vos",0.006,0,0.017,0.025,0.024,0
"P07","Randazzo para diputado nacional y Oscar Hurtado para concejal por vamos con vos",0,0,0.002,0.012,0.001,0
"P07","Guillermo Moreno para diputado nacional y Andrés “Pichon” Flores para concejal por principios y valores",0.055,0.014,0.031,0.028,0.042,0.12
"P07","A los candidatos de la izquierda",0.033,0.026,0.01,0.01,0.017,0
"P07","En blanco o anularía",0.025,0.028,0.12,0.046,0.085,0.263
"P07","Cortaría Boleta",0.013,0.01,0.051,0.07,0.053,0.025
"P08","Victoria Tolosa Paz por el frente de todos",0.121,1,0.013,0.456,0.526,0
"P08","Santilli dentro de la interna de Juntos",0,0,0.025,0.009,0,0
"P08","Manes dentro de la interna de juntos",0,0,0.026,0,0.103,0
"P08","Espert por avanza libertad",0,0,0,0.009,0.008,0
"P08","Randazzo por Vamos con vos",0.879,0,0.013,0,0.008,0
"P08","Guillermo Moreno por principios y valores",0,0,0.013,0,0.015,0
"P08","A los candidatos de la izquierda",0,0,0,0.018,0.15,0
"P08","En blanco o anularía",0,0,0.91,0.508,0.19,1
"P09","Gisela Zamora por el frente de todos",0.121,1,0.546,0.508,0.459,0.5
"P09","Segundo cernadas dentro de la interna Juntos",0,0,0.013,0.447,0.023,0
"P09","Nicolas massot dentro de la interna por juntos",0,0,0.025,0,0.008,0
"P09","Juan José Cervetto dentro de la interna de avanza libertad",0,0,0,0.009,0,0
"P09","Martin Liserre Moreno por Republicanos unidos dentro de la interna de Avanza libertad",0.879,0,0,0,0.008,0
"P09","Matias Orfo dentro de la interna de vamos con vos",0,0,0,0,0.015,0
"P09","Oscar Hurtado dentro de la interna de vamos con vos",0,0,0,0.009,0.15,0
"P09","Andrés “Pichon” Flores por principios y valores",0,0,0.013,0,0.015,0
"P09","A los candidatos de la izquierda",0,0,0,0.009,0.015,0
"P09","En blanco o anularía",0,0,0.403,0.018,0.307,0.5
"P10","Si",0.793,0.868,0.703,0.825,0.77,0.597
"P10","Puede ser",0.046,0.092,0.181,0.064,0.1,0.327
"P10","No",0.161,0.04,0.116,0.111,0.13,0.076
"P11","Si",0.883,0.935,0.836,0.719,0.847,0.653
"P11","No",0.117,0.065,0.164,0.281,0.153,0.347
"P12","Muy buena",0.246,0.064,0.127,0.237,0.441,0.254
"P12","Buena",0.029,0.01,0.11,0.198,0.186,0.011
"P12","Ni buena ni mala",0.009,0.047,0.135,0.159,0.105,0.344
"P12","Mala",0.074,0.067,0.175,0.113,0.066,0
"P12","Muy mala",0.629,0.8,0.449,0.293,0.185,0.085
"P12","No sabe",0.013,0.012,0.004,0,0.017,0.306
"P13","Muy buena",0.25,0.023,0.102,0.192,0.562,0.184
"P13","Buena",0.008,0.047,0.044,0.13,0.083,0.011
"P13","Ni buena ni mala",0.03,0.041,0.122,0.188,0.057,0.171
"P13","Mala",0.053,0.033,0.076,0.102,0.081,0
"P13","Muy mala",0.649,0.856,0.62,0.357,0.201,0.076
"P13","No sabe",0.01,0,0.036,0.031,0.016,0.558
"P15","Muy buena",0.643,0.508,0.215,0.123,0.072,0.086
"P15","Buena",0.177,0.372,0.389,0.238,0.08,0.034
"P15","Ni buena ni mala",0.042,0.068,0.278,0.29,0.163,0.311
"P15","Mala",0.037,0,0.062,0.213,0.119,0
"P15","Muy mala",0.094,0.003,0.008,0.09,0.529,0.071
"P15","No sabe",0.007,0.049,0.048,0.046,0.037,0.498
