"var","categoria","Gran excedente habitual","Gran excedente excepcional","Pequeño excedente habitual","Pequeño excedente excepcional","Alcanza gastos familia","No alcanza gastos familia","Solo NBFamiliares","No alcanza NBFamiliares","No sabe"
"P09","Toloza Paz",0.63,0,0.622,0.613,0.606,0.289,0.417,0.319,0.479
"P09","Diego Santilli",0.221,1,0.145,0.185,0.139,0.263,0.233,0.235,0.169
"P09","Facundo Manes",0,0,0.084,0.038,0.08,0.067,0.075,0.087,0.088
"P09","Florencio Randazzo",0,0,0.015,0.044,0.019,0.055,0.058,0.04,0
"P09","A los candidatos de la izquierda",0,0,0,0.004,0.017,0.027,0.045,0.028,0
"P09","Jose Luis Espert",0,0,0.066,0.065,0.089,0.077,0.085,0.073,0.103
"P09","Otros candidatos",0.149,0,0,0.04,0.032,0.116,0.048,0.113,0.161
"P09","Votaría en blanco o anularía",0,0,0.068,0.011,0.018,0.106,0.039,0.105,0
