"var","categoria","Lo votaría","Puede que lo vote","Nunca lo votaría","No sabe"
"P12_imputada","Sergio Massa a presidente, Axel Kicillof a gobernador y Gustavo Menéndez a intendente por Unión por la Patria",0.183,0.22,0.454,0.417
"P12_imputada","Patricia Bullrich a presidenta, Néstor Grindetti a gobernador y David Zencich a intendente por Juntos por el Cambio",0.281,0.394,0.191,0.253
"P12_imputada","Javier Milei a presidente, Carolina Piparo a gobernadora  y Eduardo Varela a intendente por la Libertad Avanza",0.326,0.256,0.273,0.221
"P12_imputada","Raul Othacehé a intendente por el frente vecinal crecer",0.164,0.056,0.003,0
"P12_imputada","Los candidatos a presidente, gobernador e intendente de la Izquierda",0.043,0.061,0.028,0.034
"P12_imputada","Juan Schiaretti a presidente por Hacemos por Nuestro Pais",0,0.004,0.022,0
"P12_imputada","En blanco",0.003,0.009,0.029,0.075
"P16_imputada","Sergio Massa a presidente por Unión por la Patria",0.474,0.298,0.308,0.531
"P16_imputada","Patricia Bullrich a presidenta por Juntos por el Cambio",0.285,0.373,0.254,0.264
"P16_imputada","Javier Milei a presidente por la Libertad Avanza",0.209,0.22,0.295,0.096
"P16_imputada","Los candidatos a presidente de la Izquierda",0.02,0,0.068,0.109
"P16_imputada","Juan Schiaretti a presidente por Hacemos por Nuestro Pais",0.002,0.109,0.047,0
"P16_imputada","En blanco",0.01,0,0.028,0
"P19_imputada","Axel Kicillof a gobernador por Unión por la Patria",0.442,0.317,0.324,0.365
"P19_imputada","Néstor Grindetti a gobernador por Juntos por el Cambio",0.282,0.333,0.334,0.315
"P19_imputada","Carolina Piparo a gobernadora por la Libertad Avanza",0.186,0.247,0.243,0.315
"P19_imputada","El candidato a gobernador de la Izquierda",0.058,0.103,0.026,0.005
"P19_imputada","En blanco",0.032,0,0.073,0
"P22_imputada","Gustavo Menéndez a intendente por Unión por la Patria",0.113,0.265,0.347,0.472
"P22_imputada","Zencich a intendente por Juntos por el Cambio",0.209,0.278,0.336,0.307
"P22_imputada","Eduardo Varela a intendente por la Libertad Avanza",0.122,0.214,0.16,0.019
"P22_imputada","Raul Othacehé a intendente por el frente vecinal crecer",0.543,0.191,0.023,0.135
"P22_imputada","El candidato a intendente de la Izquierda",0.006,0.042,0.077,0.034
"P22_imputada","En blanco",0.007,0.01,0.057,0.033
"PRESIDENTE_imputada","Sergio Massa a presidente por Unión por la Patria",0.361,0.277,0.435,0.483
"PRESIDENTE_imputada","Patricia Bullrich a presidenta por Juntos por el Cambio",0.317,0.427,0.185,0.227
"PRESIDENTE_imputada","Javier Milei a presidente por la Libertad Avanza",0.295,0.178,0.302,0.18
"PRESIDENTE_imputada","Los candidatos a presidente de la Izquierda",0.018,0.053,0.032,0.089
"PRESIDENTE_imputada","Juan Schiaretti a presidente por Hacemos por Nuestro Pais",0.001,0.056,0.024,0
"PRESIDENTE_imputada","En blanco",0.008,0.009,0.022,0.021
"GOBERNADOR_imputada","Axel Kicillof a gobernador por Unión por la Patria",0.334,0.287,0.439,0.396
"GOBERNADOR_imputada","Néstor Grindetti a gobernador por Juntos por el Cambio",0.318,0.405,0.214,0.25
"GOBERNADOR_imputada","Carolina Piparo a gobernadora por la Libertad Avanza",0.28,0.195,0.287,0.299
"GOBERNADOR_imputada","El candidato a gobernador de la Izquierda",0.043,0.105,0.016,0.034
"GOBERNADOR_imputada","En blanco",0.025,0.008,0.044,0.021
"INTENDENTE_imputada","Gustavo Menéndez a intendente por Unión por la Patria",0.147,0.259,0.446,0.438
"INTENDENTE_imputada","Zencich a intendente por Juntos por el Cambio",0.271,0.385,0.219,0.266
"INTENDENTE_imputada","Eduardo Varela a intendente por la Libertad Avanza",0.24,0.179,0.249,0.123
"INTENDENTE_imputada","Raul Othacehé a intendente por el frente vecinal crecer",0.333,0.088,0.013,0.074
"INTENDENTE_imputada","El candidato a intendente de la Izquierda",0.004,0.076,0.038,0.052
"INTENDENTE_imputada","En blanco",0.005,0.013,0.035,0.047
