"var","categoria","Lo votaría","Puede que lo vote","Nunca lo votaría","No sabe"
"P05","Mucho",0.482,0.319,0.427,0.313
"P05","Bastante",0.156,0.401,0.346,0.27
"P05","Poco",0.239,0.17,0.136,0.243
"P05","Nada",0.084,0.058,0.074,0.069
"P05","No sabe",0.039,0.052,0.017,0.105
"P06","Siempre",0.3,0.214,0.187,0.147
"P06","Casi siempre",0.305,0.276,0.338,0.226
"P06","Casi nunca",0.22,0.347,0.331,0.516
"P06","Nunca, pero esta es una excepción",0.175,0.163,0.144,0.111
"P09","Unión por la Patria",0.253,0.258,0.387,0.359
"P09","Juntos por el Cambio",0.245,0.366,0.209,0.149
"P09","De los Liberales libertarios",0.206,0.253,0.257,0.213
"P09","De la Izquierda",0.146,0.042,0.051,0.018
"P09","Hacemos por nuestro país",0.011,0.029,0.027,0
"P09","Otro",0.097,0.007,0.021,0.027
"P09","En blanco",0.008,0.012,0.019,0.028
"P09","No sabe",0.034,0.033,0.029,0.206
"P12","Sergio Massa a presidente, Axel Kicillof a gobernador y Gustavo Menéndez a intendente por Unión por la Patria",0.183,0.212,0.43,0.293
"P12","Patricia Bullrich a presidenta, Néstor Grindetti a gobernador y David Zencich a intendente por Juntos por el Cambio",0.273,0.384,0.185,0.218
"P12","Javier Milei a presidente, Carolina Piparo a gobernadora  y Eduardo Varela a intendente por la Libertad Avanza",0.309,0.251,0.269,0.214
"P12","Raul Othacehé a intendente por el frente vecinal crecer",0.164,0.056,0.003,0
"P12","Los candidatos a presidente, gobernador e intendente de la Izquierda",0.041,0.061,0.024,0.035
"P12","Juan Schiaretti a presidente por Hacemos por Nuestro Pais",0,0.004,0.022,0
"P12","En blanco",0.003,0.008,0.029,0.021
"P12","No sabe",0.027,0.024,0.038,0.219
"P15","Si",0.619,0.475,0.417,0.56
"P15","No",0.381,0.525,0.583,0.44
"P16","Sergio Massa a presidente por Unión por la Patria",0.418,0.278,0.307,0.466
"P16","Patricia Bullrich a presidenta por Juntos por el Cambio",0.283,0.373,0.237,0.25
"P16","Javier Milei a presidente por la Libertad Avanza",0.205,0.22,0.292,0.096
"P16","Los candidatos a presidente de la Izquierda",0.02,0,0.067,0.011
"P16","Juan Schiaretti a presidente por Hacemos por Nuestro Pais",0.002,0.109,0.046,0
"P16","En blanco",0.01,0,0.025,0
"P16","No sabe",0.062,0.02,0.026,0.177
"P19","Axel Kicillof a gobernador por Unión por la Patria",0.435,0.317,0.307,0.294
"P19","Néstor Grindetti a gobernador por Juntos por el Cambio",0.274,0.333,0.323,0.208
"P19","Carolina Piparo a gobernadora por la Libertad Avanza",0.18,0.247,0.216,0.23
"P19","El candidato a gobernador de la Izquierda",0.047,0.103,0.026,0.005
"P19","En blanco",0.032,0,0.073,0
"P19","No sabe",0.032,0,0.055,0.263
"P22","Gustavo Menéndez a intendente por Unión por la Patria",0.103,0.254,0.321,0.289
"P22","Zencich a intendente por Juntos por el Cambio",0.209,0.216,0.328,0.259
"P22","Eduardo Varela a intendente por la Libertad Avanza",0.122,0.214,0.141,0.01
"P22","Raul Othacehé a intendente por el frente vecinal crecer",0.516,0.164,0.016,0
"P22","El candidato a intendente de la Izquierda",0.006,0.042,0.058,0.016
"P22","En blanco",0.007,0,0.04,0.032
"P22","No sabe",0.037,0.11,0.096,0.394
"P25","Totalmente seguro",0.579,0.648,0.653,0.51
"P25","Bastante seguro",0.183,0.245,0.184,0.208
"P25","Algo seguro",0.129,0.076,0.076,0.08
"P25","Para nada seguro",0.109,0.031,0.087,0.202
"P26","Tiene Decidido que va a ir a votar",0.856,0.897,0.901,0.701
"P26","Tiene dudas sobre si va a ir a  votar",0.052,0.092,0.051,0.228
"P26","Tiene Decidido que no va a ir a votar",0.092,0.011,0.048,0.071
"P27","Con políticas de shock, mano dura y castigando a los corruptos y ladrones",0.53,0.494,0.432,0.309
"P27","Con políticas muy estudiadas y progresivas  para que las transformaciones de fondo necesarias se puedan realizar",0.039,0.189,0.125,0.15
"P27","Con políticas de desarrollo que permitan el crecimiento con inclusión social",0.239,0.18,0.279,0.216
"P27","Con políticas que limiten los privilegios de los que más tienen y favorezcan a los sectores más vulnerables",0.149,0.058,0.063,0.146
"P27","Con políticas revolucionarias que permitan la transformación igualitaria de la sociedad apoyándose en las mayorías populares",0.016,0.044,0.024,0.012
"P27","No sabe",0.027,0.035,0.077,0.167
"P28","Lo votaría",0.36,0.216,0.41,0.258
"P28","Puede que lo vote",0.092,0.226,0.083,0.087
"P28","Nunca lo votaría",0.476,0.533,0.48,0.344
"P28","No sabe",0.072,0.025,0.027,0.311
"P29","Lo votaría",0.389,0.283,0.219,0.222
"P29","Puede que lo vote",0.094,0.28,0.119,0.081
"P29","Nunca lo votaría",0.465,0.404,0.602,0.35
"P29","No sabe",0.052,0.033,0.06,0.347
"P30","Lo votaría",0.442,0.128,0.274,0.148
"P30","Puede que lo vote",0.134,0.317,0.096,0.081
"P30","Nunca lo votaría",0.394,0.551,0.583,0.496
"P30","No sabe",0.03,0.004,0.047,0.275
"P32","Si",0.454,0.282,0.396,0.285
"P32","No",0.546,0.718,0.604,0.715
"PRESIDENTE","Sergio Massa a presidente por Unión por la Patria",0.326,0.266,0.431,0.418
"PRESIDENTE","Patricia Bullrich a presidenta por Juntos por el Cambio",0.314,0.428,0.178,0.207
"PRESIDENTE","Javier Milei a presidente por la Libertad Avanza",0.292,0.175,0.297,0.173
"PRESIDENTE","Los candidatos a presidente de la Izquierda",0.018,0.053,0.031,0.038
"PRESIDENTE","Juan Schiaretti a presidente por Hacemos por Nuestro Pais",0.001,0.056,0.023,0
"PRESIDENTE","En blanco",0.008,0.009,0.021,0.021
"PRESIDENTE","No sabe",0.041,0.013,0.019,0.143
"CORTA_PRESIDENTE","Si",0.314,0.202,0.112,0.248
"CORTA_PRESIDENTE","No",0.686,0.798,0.888,0.752
"GOBERNADOR","Axel Kicillof a gobernador por Unión por la Patria",0.329,0.287,0.427,0.324
"GOBERNADOR","Néstor Grindetti a gobernador por Juntos por el Cambio",0.31,0.405,0.211,0.181
"GOBERNADOR","Carolina Piparo a gobernadora por la Libertad Avanza",0.276,0.192,0.272,0.229
"GOBERNADOR","El candidato a gobernador de la Izquierda",0.037,0.105,0.016,0.035
"GOBERNADOR","En blanco",0.025,0.008,0.044,0.021
"GOBERNADOR","No sabe",0.023,0.003,0.03,0.21
"CORTA_GOBERNADOR","Si",0.373,0.24,0.185,0.266
"CORTA_GOBERNADOR","No",0.627,0.76,0.815,0.734
"INTENDENTE","Gustavo Menéndez a intendente por Unión por la Patria",0.141,0.255,0.431,0.306
"INTENDENTE","Zencich a intendente por Juntos por el Cambio",0.269,0.353,0.216,0.212
"INTENDENTE","Eduardo Varela a intendente por la Libertad Avanza",0.24,0.177,0.236,0.111
"INTENDENTE","Raul Othacehé a intendente por el frente vecinal crecer",0.32,0.077,0.01,0
"INTENDENTE","El candidato a intendente de la Izquierda",0.004,0.076,0.03,0.04
"INTENDENTE","En blanco",0.005,0.008,0.028,0.047
"INTENDENTE","No sabe",0.021,0.054,0.049,0.284
