"var","categoria","Lo votaría","Puede que lo vote","Nunca lo votaría","No sabe"
"P05","Mucho",0.416,0.381,0.441,0.232
"P05","Bastante",0.329,0.34,0.299,0.264
"P05","Poco",0.155,0.191,0.167,0.183
"P05","Nada",0.067,0.037,0.083,0.088
"P05","No sabe",0.033,0.051,0.01,0.233
"P06","Siempre",0.268,0.211,0.182,0.169
"P06","Casi siempre",0.268,0.326,0.342,0.213
"P06","Casi nunca",0.323,0.334,0.325,0.408
"P06","Nunca, pero esta es una excepción",0.141,0.129,0.151,0.21
"P09","Unión por la Patria",0.131,0.12,0.505,0.351
"P09","Juntos por el Cambio",0.07,0.463,0.271,0.114
"P09","De los Liberales libertarios",0.625,0.215,0.069,0.078
"P09","De la Izquierda",0.127,0.053,0.04,0.005
"P09","Hacemos por nuestro país",0.006,0.024,0.03,0.009
"P09","Otro",0.011,0.019,0.043,0.09
"P09","En blanco",0,0.049,0.013,0.067
"P09","No sabe",0.03,0.057,0.029,0.286
"P12","Sergio Massa a presidente, Axel Kicillof a gobernador y Gustavo Menéndez a intendente por Unión por la Patria",0.057,0.146,0.538,0.406
"P12","Patricia Bullrich a presidenta, Néstor Grindetti a gobernador y David Zencich a intendente por Juntos por el Cambio",0.091,0.438,0.259,0.113
"P12","Javier Milei a presidente, Carolina Piparo a gobernadora  y Eduardo Varela a intendente por la Libertad Avanza",0.774,0.193,0.054,0.008
"P12","Raul Othacehé a intendente por el frente vecinal crecer",0.029,0.059,0.037,0.048
"P12","Los candidatos a presidente, gobernador e intendente de la Izquierda",0.027,0.075,0.026,0.013
"P12","Juan Schiaretti a presidente por Hacemos por Nuestro Pais",0,0,0.026,0
"P12","En blanco",0,0,0.028,0.105
"P12","No sabe",0.022,0.089,0.032,0.307
"P15","Si",0.421,0.671,0.438,0.589
"P15","No",0.579,0.329,0.562,0.411
"P16","Sergio Massa a presidente por Unión por la Patria",0.198,0.134,0.486,0.391
"P16","Patricia Bullrich a presidenta por Juntos por el Cambio",0.152,0.413,0.275,0.199
"P16","Javier Milei a presidente por la Libertad Avanza",0.65,0.297,0.049,0.106
"P16","Los candidatos a presidente de la Izquierda",0,0.059,0.062,0.007
"P16","Juan Schiaretti a presidente por Hacemos por Nuestro Pais",0,0.066,0.053,0
"P16","En blanco",0,0,0.024,0.052
"P16","No sabe",0,0.031,0.051,0.245
"P19","Axel Kicillof a gobernador por Unión por la Patria",0.142,0.198,0.483,0.32
"P19","Néstor Grindetti a gobernador por Juntos por el Cambio",0.295,0.404,0.287,0.154
"P19","Carolina Piparo a gobernadora por la Libertad Avanza",0.495,0.202,0.097,0.12
"P19","El candidato a gobernador de la Izquierda",0.024,0.104,0.024,0.007
"P19","En blanco",0,0.072,0.066,0.017
"P19","No sabe",0.044,0.02,0.043,0.382
"P22","Gustavo Menéndez a intendente por Unión por la Patria",0.251,0.124,0.29,0.408
