"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Fernandez","Macri","Lavagna","Massa","Grabois","Bullrich","Rodriguez Larreta","Milei"
"Muy buena",0.117,0.12,0.115,0.219,0.137,0.085,0.064,0.201,0.126,0.085,0.144,0.088,0.073,0.174,0.101,0.059,0.067,0.19
"Buena",0.306,0.301,0.31,0.254,0.342,0.324,0.257,0.238,0.321,0.318,0.438,0.254,0.267,0.409,0.432,0.223,0.227,0.262
"Regular",0.378,0.358,0.394,0.291,0.303,0.44,0.481,0.256,0.397,0.405,0.298,0.449,0.285,0.276,0.289,0.498,0.52,0.3
"Mala",0.122,0.136,0.11,0.107,0.124,0.105,0.144,0.171,0.109,0.114,0.083,0.124,0.278,0.093,0.136,0.135,0.128,0.106
"Muy mala",0.077,0.085,0.071,0.129,0.094,0.046,0.054,0.134,0.047,0.078,0.037,0.085,0.097,0.048,0.042,0.085,0.058,0.142
