"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Fernandez","Macri","Lavagna","Massa","Grabois","Bullrich","Rodriguez Larreta","Milei"
"Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.393,0.377,0.407,0.248,0.316,0.425,0.573,0.354,0.409,0.396,0.147,0.582,0.376,0.244,0.177,0.789,0.612,0.129
"Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por La Libertad Avanza",0.219,0.276,0.171,0.302,0.269,0.177,0.131,0.33,0.156,0.223,0.103,0.242,0.334,0.121,0.105,0.14,0.167,0.731
"En blanco",0.267,0.272,0.263,0.384,0.258,0.286,0.191,0.203,0.266,0.289,0.556,0.12,0.157,0.463,0.589,0.031,0.126,0.077
"No sabe",0.121,0.075,0.159,0.066,0.157,0.112,0.105,0.113,0.169,0.092,0.194,0.056,0.133,0.172,0.129,0.04,0.095,0.063
