"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Fernandez","Macri","Lavagna","Massa","Grabois","Bullrich","Rodriguez Larreta","Milei"
"Patricia Bullrich a presidente y Luis Petri a vicepresidente por Juntos por el Cambio",0.111,0.121,0.102,0.13,0.104,0.074,0.15,0.174,0.109,0.091,0.073,0.251,0.116,0.083,0.126,0.436,0.232,0.101
"Javier Milei a presidente y Victoria Villarruel a vicepresidente por la Libertad Avanza",0.087,0.08,0.094,0.044,0.101,0.085,0.096,0.236,0.069,0.05,0.057,0.154,0.064,0.071,0.084,0.296,0.064,0.105
"Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente por Hacemos por Nuestro País",0.178,0.216,0.147,0.174,0.211,0.201,0.098,0.135,0.228,0.156,0.19,0.141,0.399,0.178,0.138,0.151,0.21,0.504
"Myriam Bregman a presidente y Nicolas del Caño a vicepresidente por el Frente de Izquierda",0.324,0.289,0.352,0.391,0.302,0.312,0.332,0.149,0.271,0.421,0.336,0.272,0.228,0.31,0.428,0.117,0.211,0.239
"En blanco",0.196,0.225,0.173,0.217,0.178,0.221,0.187,0.225,0.203,0.182,0.234,0.132,0.097,0.22,0.184,0,0.148,0.051
"No sabe",0.104,0.069,0.132,0.044,0.104,0.107,0.137,0.081,0.12,0.1,0.11,0.05,0.096,0.138,0.04,0,0.135,0
