"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Fernandez","Macri","Lavagna","Massa","Grabois","Bullrich","Rodriguez Larreta","Milei"
"Sergio Massa a presidente y Agustín Rossi a vicepresidente por Unión por la Patria",0.403,0.465,0.341,0.213,0.46,0.577,0.333,0.348,0.521,0.352,0.39,0.345,0.59,0.176,0.765,0.643,0.268,0
"Patricia Bullrich a presidente y Luis Petri a vicepresidente por Juntos por el Cambio",0.235,0.299,0.172,0.345,0.008,0.202,0.476,0.273,0.057,0.33,0.048,0.268,0.213,0.227,0,0.357,0.414,1
"Javier Milei a presidente y Victoria Villarruel a vicepresidente por la Libertad Avanza",0.151,0.124,0.178,0,0.478,0,0,0.164,0,0.238,0.477,0,0.155,0,0,0,0.226,0
"Myriam Bregman a presidente y Nicolas del Caño a vicepresidente por el Frente de Izquierda",0.13,0.005,0.253,0.442,0.054,0.048,0.011,0.07,0.38,0,0.066,0.297,0,0,0.235,0,0,0
"En blanco",0.054,0.099,0.011,0,0,0.14,0.097,0.128,0.032,0.04,0.019,0.06,0.025,0,0,0,0.063,0
"No sabe",0.027,0.008,0.045,0,0,0.033,0.083,0.017,0.01,0.04,0,0.03,0.017,0.597,0,0,0.029,0
