"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Fernandez","Macri","Lavagna","Massa","Grabois","Bullrich","Rodriguez Larreta","Milei"
"Sergio Massa a presidente y Agustín Rossi a vicepresidente por Unión por la Patria",0.098,0.094,0.102,0.25,0.102,0.062,0.07,0.139,0.143,0.059,0.259,0.065,0.232,0.174,0.235,0.044,0.145,0.16
"Javier Milei a presidente y Victoria Villarruel a vicepresidente por la Libertad Avanza",0.368,0.423,0.321,0.5,0.454,0.337,0.23,0.356,0.306,0.408,0.24,0.376,0.144,0.378,0.26,0.371,0.288,0.598
"Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente por Hacemos por Nuestro País",0.166,0.14,0.188,0.187,0.141,0.156,0.201,0.163,0.194,0.151,0.264,0.15,0.421,0.189,0.353,0.131,0.212,0.108
"Myriam Bregman a presidente y Nicolas del Caño a vicepresidente por el Frente de Izquierda",0.026,0.044,0.011,0,0.047,0.014,0.019,0.087,0.009,0.017,0.057,0.021,0,0.068,0,0.015,0.015,0
"En blanco",0.226,0.214,0.236,0.063,0.167,0.301,0.296,0.148,0.233,0.246,0.124,0.262,0.1,0.132,0.152,0.29,0.21,0.05
"No sabe",0.116,0.085,0.142,0,0.089,0.13,0.184,0.107,0.115,0.119,0.056,0.126,0.103,0.059,0,0.149,0.13,0.084
