"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Fernandez","Macri","Lavagna","Massa","Grabois","Bullrich","Rodriguez Larreta","Milei"
"Muy buena",0.099,0.092,0.104,0.109,0.135,0.077,0.057,0.15,0.108,0.075,0.157,0.068,0.056,0.185,0.147,0.027,0.02,0.041
"Buena",0.213,0.203,0.221,0.235,0.185,0.249,0.207,0.214,0.163,0.245,0.335,0.143,0.225,0.299,0.336,0.134,0.137,0.167
"Regular",0.326,0.336,0.318,0.328,0.312,0.331,0.344,0.237,0.385,0.318,0.327,0.348,0.205,0.305,0.308,0.326,0.379,0.291
"Mala",0.205,0.197,0.211,0.126,0.184,0.195,0.293,0.189,0.231,0.193,0.113,0.256,0.261,0.134,0.161,0.303,0.253,0.178
"Muy mala",0.157,0.172,0.146,0.202,0.184,0.148,0.099,0.21,0.113,0.169,0.068,0.185,0.253,0.077,0.048,0.21,0.211,0.323
