"var","categoria","Muy buena","Buena","Ni buena ni mala","Mala","Muy mala","No sabe"
"P05","Tiene Decidido que va a ir a votar.",0.882,0.837,0.925,0.869,0.878,0.956
"P05","Tiene dudas sobre si va a ir a  votar",0.107,0.161,0.06,0.079,0.038,0.03
"P05","Tiene Decidido que no va a ir a votar",0.011,0.002,0.015,0.052,0.084,0.014
"P06","Mucho",0.533,0.546,0.463,0.456,0.502,0.314
"P06","Bastante",0.289,0.314,0.266,0.307,0.251,0.193
"P06","Poco",0.105,0.073,0.19,0.164,0.166,0.439
"P06","Nada",0.04,0.057,0.054,0.043,0,0.024
"P06","No sabe",0.033,0.01,0.027,0.03,0.081,0.03
"P07","Siempre",0.359,0.122,0.151,0.213,0.228,0.246
"P07","Casi siempre",0.309,0.477,0.362,0.36,0.277,0.143
"P07","Casi nunca",0.241,0.318,0.353,0.309,0.361,0.375
"P07","Nunca, pero esta es una excepción",0.091,0.083,0.134,0.118,0.134,0.236
"P10","Sergio Massa a Presidente, Agustín Rossi a Vicepresidente y Pablo Todero a Diputado Nacional por Unión por la Patria",0.452,0.402,0.282,0.133,0.069,0.133
"P10","Patricia Bullrich a Presidente, Luis Petri a Vicepresidente y Francisco Sánchez a Diputado Nacional por Juntos por el Cambio",0.131,0.145,0.172,0.284,0.325,0.142
"P10","Javier Milei a Presidente, Victoria Villarruel a Vicepresidente por la Libertad Avanza y Nadia Marquez a Diputada Nacional por Arriba Neuquén",0.283,0.314,0.412,0.45,0.454,0.46
"P10","Sandro Badilla a diputado nacional por el movimiento popular neuquino",0.007,0.063,0.014,0.003,0.009,0
"P10","Myriam Bregman a Presidente, Nicolas del Caño a Vicepresidente y Patricia Jure a Diputada Nacional por el Frente de Izquierda",0.02,0.016,0.033,0.052,0.03,0.02
"P10","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente",0.001,0.008,0.017,0.001,0.007,0
"P10","En blanco",0.03,0.019,0.015,0.014,0,0.034
"P10","No sabe",0.076,0.033,0.055,0.063,0.106,0.211
"P13","Totalmente seguro.",0.751,0.609,0.656,0.789,0.794,0.657
"P13","Bastante seguro",0.073,0.135,0.115,0.077,0.039,0.065
"P13","Algo seguro",0.088,0.202,0.146,0.12,0.073,0.106
"P13","Para nada seguro",0.088,0.054,0.083,0.014,0.094,0.172
"P17","Si",0.54,0.572,0.502,0.484,0.605,0.49
"P17","No",0.46,0.428,0.498,0.516,0.395,0.51
"P18","Pablo Todero a Diputado Nacional por Unión por la Patria",0.314,0.097,0.15,0.062,0,0
"P18","Francisco Sánchez a Diputado Nacional por Juntos por el Cambio",0.124,0.066,0.15,0.221,0.318,0.175
"P18","Nadia Márquez a Diputada Nacional por Arriba Neuquén",0.335,0.245,0.215,0.157,0.099,0.322
"P18","Sandro Badilla a diputado nacional por el movimiento popular neuquino",0.024,0.277,0.125,0.296,0.114,0.064
"P18","Patricia Jure a Diputada Nacional por el Frente de Izquierda",0.027,0.071,0.031,0.114,0,0
"P18","En blanco",0.085,0.095,0.096,0.054,0.189,0.26
"P18","No sabe",0.091,0.149,0.233,0.096,0.28,0.179
"P21","Muy buena",0.491,0.282,0.196,0.252,0.223,0.247
"P21","Buena",0.184,0.385,0.244,0.145,0.138,0.107
"P21","Ni buena ni mala",0.243,0.225,0.493,0.329,0.133,0.235
"P21","Mala",0.06,0.027,0.028,0.175,0.214,0.026
