"var","categoria","Muy buena","Buena","Ni buena ni mala","Mala","Muy mala","No sabe"
"P05","Tiene Decidido que va a ir a votar.",0.872,0.838,0.917,0.888,0.905,0.913
"P05","Tiene dudas sobre si va a ir a  votar",0.094,0.162,0.067,0.08,0.061,0.087
"P05","Tiene Decidido que no va a ir a votar",0.034,0,0.016,0.032,0.034,0
"P06","Mucho",0.46,0.489,0.453,0.494,0.575,0.339
"P06","Bastante",0.344,0.332,0.293,0.28,0.164,0.132
"P06","Poco",0.169,0.127,0.166,0.161,0.136,0.442
"P06","Nada",0.027,0.036,0.048,0.054,0.054,0
"P06","No sabe",0,0.016,0.04,0.011,0.071,0.087
"P07","Siempre",0.318,0.224,0.146,0.174,0.217,0.361
"P07","Casi siempre",0.38,0.439,0.365,0.351,0.299,0.104
"P07","Casi nunca",0.259,0.237,0.364,0.338,0.362,0.115
"P07","Nunca, pero esta es una excepción",0.043,0.1,0.125,0.137,0.122,0.42
"P10","Sergio Massa a Presidente, Agustín Rossi a Vicepresidente y Pablo Todero a Diputado Nacional por Unión por la Patria",0.347,0.4,0.306,0.218,0.242,0.048
"P10","Patricia Bullrich a Presidente, Luis Petri a Vicepresidente y Francisco Sánchez a Diputado Nacional por Juntos por el Cambio",0.129,0.258,0.151,0.238,0.165,0.067
"P10","Javier Milei a Presidente, Victoria Villarruel a Vicepresidente por la Libertad Avanza y Nadia Marquez a Diputada Nacional por Arriba Neuquén",0.4,0.242,0.39,0.418,0.416,0.398
"P10","Sandro Badilla a diputado nacional por el movimiento popular neuquino",0.013,0.033,0.02,0.004,0.042,0
"P10","Myriam Bregman a Presidente, Nicolas del Caño a Vicepresidente y Patricia Jure a Diputada Nacional por el Frente de Izquierda",0.021,0.025,0.006,0.049,0.059,0
"P10","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente",0.011,0.006,0.02,0.002,0,0
"P10","En blanco",0.01,0.03,0.029,0.007,0.018,0
"P10","No sabe",0.069,0.006,0.078,0.064,0.058,0.487
"P13","Totalmente seguro.",0.631,0.603,0.693,0.722,0.784,0.771
"P13","Bastante seguro",0.149,0.148,0.105,0.076,0.031,0.075
"P13","Algo seguro",0.165,0.202,0.1,0.144,0.115,0.028
"P13","Para nada seguro",0.055,0.047,0.102,0.058,0.07,0.126
"P17","Si",0.595,0.543,0.522,0.512,0.478,0.627
"P17","No",0.405,0.457,0.478,0.488,0.522,0.373
"P18","Pablo Todero a Diputado Nacional por Unión por la Patria",0.214,0.207,0.118,0.102,0.102,0
"P18","Francisco Sánchez a Diputado Nacional por Juntos por el Cambio",0.099,0.136,0.142,0.173,0.227,0.06
"P18","Nadia Márquez a Diputada Nacional por Arriba Neuquén",0.438,0.203,0.25,0.15,0.111,0.462
"P18","Sandro Badilla a diputado nacional por el movimiento popular neuquino",0.098,0.276,0.191,0.167,0.083,0
"P18","Patricia Jure a Diputada Nacional por el Frente de Izquierda",0.055,0.038,0.02,0.088,0.046,0
"P18","En blanco",0.029,0.048,0.095,0.108,0.174,0.478
"P18","No sabe",0.067,0.092,0.184,0.212,0.257,0
"P21","Muy buena",0.467,0.246,0.251,0.258,0.237,0.096
"P21","Buena",0.185,0.401,0.258,0.197,0.117,0.109
"P21","Ni buena ni mala",0.26,0.29,0.43,0.362,0.237,0.067
"P21","Mala",0.038,0.018,0.023,0.135,0.136,0
"P21","Muy mala",0.014,0.013,0.021,0.042,0.254,0.291
"P21","No sabe",0.036,0.032,0.017,0.006,0.019,0.437
"P22","Muy buena",0.415,0.214,0.149,0.082,0.087,0
"P22","Buena",0.218,0.385,0.202,0.135,0.122,0.065
"P22","Ni buena ni mala",0.264,0.265,0.486,0.359,0.227,0.061
"P22","Mala",0.075,0.067,0.101,0.363,0.201,0.029
"P22","Muy mala",0.005,0.021,0.014,0.038,0.343,0
"P22","No sabe",0.023,0.048,0.048,0.023,0.02,0.845
"P24","Muy buena",0.549,0.204,0.126,0.089,0.065,0.028
"P24","Buena",0.253,0.529,0.182,0.145,0.088,0.071
"P24","Ni buena ni mala",0.135,0.176,0.551,0.203,0.121,0.088
"P24","Mala",0.063,0.057,0.092,0.474,0.156,0.049
"P24","Muy mala",0,0,0.015,0.089,0.498,0
"P24","No sabe",0,0.034,0.034,0,0.072,0.764
"P25","Muy buena",0.33,0.083,0.046,0.028,0.035,0
"P25","Buena",0.06,0.196,0.038,0.039,0.022,0.072
"P25","Ni buena ni mala",0.427,0.406,0.517,0.231,0.107,0.049
"P25","Mala",0.142,0.193,0.306,0.465,0.143,0.039
"P25","Muy mala",0.013,0.06,0.052,0.22,0.666,0.028
"P25","No sabe",0.028,0.062,0.041,0.017,0.027,0.812
"P26","Muy buena",0.278,0.046,0.039,0.024,0.06,0
"P26","Buena",0.116,0.248,0.067,0.07,0.014,0
"P26","Ni buena ni mala",0.4,0.439,0.512,0.213,0.166,0.089
"P26","Mala",0.109,0.137,0.246,0.418,0.039,0.125
"P26","Muy mala",0.039,0.077,0.067,0.239,0.641,0.029
"P26","No sabe",0.058,0.053,0.069,0.036,0.08,0.757
