"var","categoria","Muy buena","Buena","Ni buena ni mala","Mala","Muy mala","No sabe"
"P05","Tengo trabajo estable",0.548,0.476,0.588,0.613,0.649,0.351
"P05","Realizo changas o trabajos de vez en cuando",0.109,0.123,0.138,0.086,0.114,0.204
"P05","No tengo trabajo",0.102,0.15,0.115,0.158,0.086,0.319
"P05","Soy jubilado o pensionado",0.241,0.251,0.159,0.143,0.151,0.126
"P06","1",0.461,0.361,0.291,0.281,0.16,0.259
"P06","2",0.075,0.054,0.078,0.06,0.045,0.046
"P06","3",0.077,0.08,0.088,0.074,0.031,0.017
"P06","4",0.066,0.104,0.065,0.057,0.045,0.006
"P06","5",0.161,0.233,0.321,0.213,0.201,0.494
"P06","6",0.026,0.033,0.048,0.044,0.064,0
"P06","7",0.023,0.045,0.012,0.081,0.143,0.019
"P06","8",0.018,0.027,0.035,0.04,0.085,0.011
"P06","9",0.093,0.063,0.062,0.15,0.226,0.148
"P07","1",0.24,0.137,0.157,0.235,0.376,0.322
"P07","2",0.033,0.046,0.037,0.05,0.063,0.071
"P07","3",0.049,0.039,0.048,0.045,0.071,0
"P07","4",0.021,0.037,0.039,0.043,0.054,0
"P07","5",0.188,0.196,0.275,0.218,0.162,0.187
"P07","6",0.055,0.059,0.059,0.073,0.034,0.047
"P07","7",0.079,0.103,0.077,0.045,0.047,0.13
"P07","8",0.051,0.085,0.086,0.061,0.044,0.038
"P07","9",0.284,0.298,0.222,0.23,0.149,0.205
"P08","1",0.23,0.227,0.25,0.321,0.622,0.186
"P08","2",0.031,0.033,0.042,0.038,0.026,0.038
"P08","3",0.019,0.028,0.021,0.044,0.032,0
"P08","4",0.026,0.029,0.023,0.046,0.026,0.132
"P08","5",0.138,0.134,0.17,0.1,0.086,0.2
"P08","6",0.022,0.026,0.031,0.049,0.006,0.046
"P08","7",0.053,0.054,0.037,0.073,0.011,0
"P08","8",0.047,0.068,0.056,0.025,0.021,0
"P08","9",0.434,0.401,0.37,0.304,0.17,0.398
"P10","Del Frente de Todos y el peronismo",0.039,0.073,0.069,0.413,0.649,0.368
"P10","De Cambiemos",0.68,0.619,0.448,0.157,0.073,0.09
"P10","De los Liberales libertarios",0.231,0.221,0.344,0.296,0.149,0.16
