"var","categoria","1","2","3","4","5","6","7","8","9"
"P31","Patricia Bullrich presidenta - Joaquín De La Torre gobernador por Juntos por el Cambio",0.289,0.287,0.299,0.268,0.306,0.301,0.336,0.265,0.301
"P31","Javier Milei presidente y su candidato a gobernador por la Libertad Avanza",0.111,0.147,0.125,0.145,0.196,0.181,0.264,0.361,0.363
"P31","A los candidatos del Frente de Izquierda",0.034,0.031,0.073,0.086,0.039,0.041,0.027,0.056,0.016
"P31","No sabe",0.115,0.098,0.097,0.25,0.178,0.097,0.101,0.086,0.09
"P32","Alberto Fernández presidente – Axel Kicillof gobernador por el Frente de Todos",0.395,0.361,0.347,0.243,0.235,0.324,0.222,0.215,0.165
"P32","Horacio Rodríguez Larreta presidente – Diego Santilli gobernador por Juntos por el Cambio",0.27,0.246,0.286,0.244,0.27,0.259,0.281,0.24,0.231
"P32","Javier Milei presidente y su candidato a gobernador por la Libertad Avanza",0.136,0.199,0.128,0.225,0.24,0.22,0.309,0.4,0.435
"P32","A los candidatos del Frente de Izquierda",0.06,0.034,0.096,0.068,0.04,0.038,0.016,0.034,0.02
"P32","No sabe",0.139,0.16,0.143,0.22,0.215,0.159,0.172,0.111,0.149
"P33","Alberto Fernández presidente – Axel Kicillof gobernador por el Frente de Todos",0.406,0.409,0.371,0.271,0.273,0.351,0.284,0.225,0.208
"P33","Patricia Bullrich presidenta - Joaquín De La Torre gobernador por Juntos por el Cambio",0.282,0.257,0.289,0.246,0.285,0.293,0.362,0.268,0.292
"P33","Javier Milei presidente y su candidato a gobernador por la Libertad Avanza",0.108,0.165,0.123,0.193,0.211,0.215,0.233,0.353,0.399
"P33","A los candidatos del Frente de Izquierda",0.059,0.023,0.094,0.071,0.041,0.033,0.012,0.021,0.02
"P33","No sabe",0.145,0.146,0.123,0.219,0.19,0.108,0.109,0.133,0.081
"P34","Sergio Massa presidente – Axel Kicillof gobernador por el Frente de Todos",0.409,0.357,0.377,0.339,0.27,0.351,0.277,0.242,0.19
"P34","Horacio Rodríguez Larreta presidente – Diego Santilli gobernador por Juntos por el Cambio",0.292,0.275,0.304,0.25,0.249,0.279,0.298,0.242,0.231
"P34","Javier Milei presidente y su candidato a gobernador por la Libertad Avanza",0.12,0.203,0.135,0.18,0.249,0.224,0.25,0.377,0.435
"P34","A los candidatos del Frente de Izquierda",0.057,0.044,0.078,0.062,0.034,0.042,0.013,0.037,0.026
"P34","No sabe",0.122,0.121,0.106,0.169,0.198,0.104,0.162,0.102,0.118
"P35","Sergio Massa presidente – Axel Kicillof gobernador por el Frente de Todos",0.516,0.4,0.458,0.279,0.225,0.235,0.228,0.166,0.134
"P35","Patricia Bullrich presidenta - Joaquín De La Torre gobernador por Juntos por el Cambio",0.215,0.274,0.228,0.297,0.355,0.45,0.439,0.362,0.402
"P35","Javier Milei presidente y su candidato a gobernador por la Libertad Avanza",0.11,0.152,0.145,0.184,0.204,0.197,0.221,0.345,0.373
"P35","A los candidatos del Frente de Izquierda",0.05,0.028,0.087,0.075,0.038,0.041,0.012,0.023,0.017
"P35","No sabe",0.109,0.146,0.082,0.165,0.178,0.077,0.1,0.104,0.074
"P36","Wado de Pedro presidente – Axel Kicillof gobernador por el Frente de Todos",0.536,0.466,0.453,0.272,0.22,0.239,0.191,0.175,0.131
"P36","Horacio Rodríguez Larreta presidente – Diego Santilli gobernador por Juntos por el Cambio",0.197,0.203,0.223,0.288,0.319,0.384,0.34,0.325,0.295
"P36","Javier Milei presidente y su candidato a gobernador por la Libertad Avanza",0.144,0.2,0.141,0.22,0.249,0.238,0.326,0.398,0.437
"P36","A los candidatos del Frente de Izquierda",0.022,0.014,0.058,0.056,0.026,0.042,0.007,0.039,0.016
"P36","No sabe",0.101,0.117,0.125,0.164,0.186,0.097,0.136,0.063,0.121
"P37","Wado de Pedro presidente – Axel Kicillof gobernador por el Frente de Todos",0.53,0.461,0.485,0.289,0.228,0.219,0.181,0.18,0.138
"P37","Patricia Bullrich presidenta - Joaquín De La Torre gobernador por Juntos por el Cambio",0.221,0.244,0.247,0.281,0.345,0.454,0.481,0.361,0.385
"P37","Javier Milei presidente y su candidato a gobernador por la Libertad Avanza",0.128,0.172,0.134,0.175,0.222,0.21,0.235,0.357,0.396
"P37","A los candidatos del Frente de Izquierda",0.023,0.015,0.066,0.06,0.023,0.038,0.006,0.033,0.014
"P37","No sabe",0.098,0.108,0.068,0.195,0.182,0.079,0.097,0.069,0.067
"P38","Muy buena",0.418,0.321,0.312,0.163,0.149,0.125,0.16,0.144,0.113
"P38","Buena",0.147,0.217,0.215,0.195,0.104,0.16,0.104,0.087,0.057
"P38","Ni buena ni mala",0.081,0.086,0.093,0.089,0.112,0.099,0.05,0.104,0.101
"P38","Mala",0.086,0.028,0.107,0.16,0.139,0.093,0.076,0.11,0.077
"P38","Muy mala",0.252,0.343,0.273,0.369,0.493,0.519,0.61,0.538,0.641
"P38","No sabe",0.016,0.005,0,0.024,0.003,0.004,0,0.017,0.011
"P39","Muy buena",0.477,0.399,0.374,0.229,0.169,0.089,0.158,0.15,0.107
"P39","Buena",0.091,0.097,0.125,0.165,0.061,0.142,0.083,0.054,0.045
"P39","Ni buena ni mala",0.061,0.074,0.105,0.025,0.093,0.097,0.058,0.057,0.065
"P39","Mala",0.068,0.03,0.079,0.134,0.098,0.087,0.079,0.104,0.078
"P39","Muy mala",0.288,0.4,0.315,0.439,0.569,0.585,0.622,0.623,0.688
"P39","No sabe",0.015,0,0.002,0.008,0.01,0,0,0.012,0.017
"P40","Muy buena",0.204,0.117,0.166,0.095,0.095,0.043,0.096,0.044,0.043
"P40","Buena",0.165,0.223,0.148,0.137,0.075,0.112,0.072,0.081,0.06
"P40","Ni buena ni mala",0.227,0.168,0.229,0.218,0.232,0.184,0.171,0.155,0.141
"P40","Mala",0.065,0.148,0.14,0.147,0.128,0.135,0.154,0.125,0.118
"P40","Muy mala",0.189,0.199,0.157,0.224,0.313,0.372,0.349,0.358,0.443
"P40","No sabe",0.15,0.145,0.16,0.179,0.157,0.154,0.158,0.237,0.195
"P41","Muy buena",0.101,0.088,0.097,0.095,0.118,0.081,0.137,0.121,0.151
"P41","Buena",0.089,0.129,0.107,0.143,0.184,0.32,0.257,0.238,0.215
"P41","Ni buena ni mala",0.173,0.207,0.12,0.283,0.275,0.212,0.281,0.304,0.293
"P41","Mala",0.221,0.152,0.264,0.195,0.144,0.209,0.165,0.178,0.129
"P41","Muy mala",0.343,0.324,0.367,0.21,0.208,0.142,0.097,0.131,0.164
"P41","No sabe",0.073,0.1,0.045,0.074,0.071,0.036,0.063,0.028,0.048
"P42","Muy buena",0.107,0.07,0.092,0.116,0.119,0.113,0.139,0.125,0.163
"P42","Buena",0.078,0.189,0.15,0.152,0.161,0.336,0.332,0.225,0.217
"P42","Ni buena ni mala",0.175,0.173,0.159,0.196,0.292,0.241,0.237,0.166,0.252
"P42","Mala",0.158,0.168,0.144,0.189,0.126,0.151,0.071,0.223,0.138
"P42","Muy mala",0.412,0.343,0.424,0.309,0.214,0.122,0.16,0.154,0.173
"P42","No sabe",0.07,0.057,0.031,0.038,0.088,0.037,0.061,0.107,0.057
"P43","Muy buena",0.065,0.078,0.078,0.089,0.068,0.079,0.111,0.083,0.111
"P43","Buena",0.063,0.128,0.084,0.153,0.12,0.213,0.24,0.172,0.186
"P43","Ni buena ni mala",0.246,0.223,0.215,0.203,0.338,0.301,0.256,0.244,0.301
"P43","Mala",0.139,0.172,0.083,0.121,0.109,0.112,0.061,0.12,0.069
"P43","Muy mala",0.326,0.265,0.366,0.285,0.183,0.09,0.121,0.096,0.168
"P43","No sabe",0.161,0.134,0.174,0.149,0.182,0.205,0.211,0.285,0.165
"P44","Muy buena",0.039,0.008,0.045,0.022,0.041,0.076,0.071,0.069,0.085
"P44","Buena",0.053,0.127,0.095,0.064,0.109,0.097,0.175,0.174,0.171
"P44","Ni buena ni mala",0.217,0.203,0.181,0.33,0.336,0.356,0.364,0.304,0.354
"P44","Mala",0.142,0.137,0.122,0.174,0.142,0.215,0.101,0.139,0.104
"P44","Muy mala",0.441,0.445,0.457,0.342,0.249,0.146,0.189,0.145,0.179
"P44","No sabe",0.108,0.08,0.1,0.068,0.123,0.11,0.1,0.169,0.107
"P45","Muy buena",0.081,0.055,0.067,0.063,0.097,0.158,0.182,0.244,0.274
"P45","Buena",0.091,0.147,0.134,0.203,0.177,0.225,0.297,0.248,0.253
"P45","Ni buena ni mala",0.181,0.167,0.183,0.171,0.287,0.217,0.191,0.182,0.215
"P45","Mala",0.123,0.14,0.148,0.165,0.154,0.113,0.073,0.13,0.077
"P45","Muy mala",0.459,0.419,0.454,0.343,0.211,0.256,0.202,0.134,0.124
"P45","No sabe",0.065,0.072,0.014,0.055,0.074,0.031,0.055,0.062,0.057
"P46","Muy buena",0.083,0.036,0.007,0.061,0.075,0.035,0.042,0.044,0.067
"P46","Buena",0.1,0.166,0.134,0.039,0.132,0.146,0.102,0.184,0.154
"P46","Ni buena ni mala",0.257,0.299,0.251,0.271,0.304,0.214,0.304,0.28,0.342
"P46","Mala",0.162,0.164,0.207,0.278,0.187,0.242,0.224,0.236,0.157
"P46","Muy mala",0.353,0.302,0.366,0.304,0.244,0.335,0.291,0.233,0.215
"P46","No sabe",0.045,0.033,0.035,0.047,0.058,0.028,0.037,0.023,0.065
"P47","Muy buena",0.147,0.087,0.057,0.04,0.069,0.043,0.039,0.04,0.046
"P47","Buena",0.214,0.213,0.197,0.145,0.082,0.071,0.108,0.088,0.052
"P47","Ni buena ni mala",0.23,0.212,0.284,0.23,0.159,0.191,0.076,0.079,0.11
"P47","Mala",0.101,0.126,0.187,0.198,0.123,0.154,0.141,0.181,0.1
"P47","Muy mala",0.268,0.287,0.261,0.347,0.504,0.517,0.594,0.581,0.645
"P47","No sabe",0.04,0.075,0.014,0.04,0.063,0.024,0.042,0.031,0.047
"P48","Muy buena",0.086,0.066,0.008,0.012,0.039,0.034,0.012,0.022,0.035
"P48","Buena",0.264,0.186,0.134,0.077,0.096,0.077,0.095,0.051,0.08
"P48","Ni buena ni mala",0.195,0.249,0.23,0.237,0.135,0.142,0.116,0.082,0.07
"P48","Mala",0.124,0.103,0.263,0.201,0.123,0.153,0.073,0.13,0.066
"P48","Muy mala",0.321,0.358,0.361,0.466,0.591,0.584,0.681,0.698,0.736
"P48","No sabe",0.01,0.038,0.004,0.007,0.016,0.01,0.023,0.017,0.013
"P49","Muy buena",0.102,0.041,0.024,0.028,0.051,0.031,0.013,0.028,0.048
"P49","Buena",0.195,0.183,0.095,0.102,0.087,0.087,0.08,0.054,0.078
"P49","Ni buena ni mala",0.21,0.215,0.209,0.182,0.12,0.12,0.107,0.069,0.072
"P49","Mala",0.126,0.117,0.279,0.206,0.133,0.123,0.116,0.142,0.067
"P49","Muy mala",0.359,0.424,0.393,0.475,0.601,0.636,0.663,0.701,0.729
"P49","No sabe",0.008,0.02,0,0.007,0.008,0.003,0.021,0.006,0.006
"P50","Muy buena",0.532,0.411,0.31,0.185,0.181,0.129,0.116,0.136,0.123
"P50","Buena",0.04,0.067,0.104,0.087,0.069,0.031,0.056,0.045,0.035
"P50","Ni buena ni mala",0.047,0.065,0.054,0.084,0.06,0.078,0.05,0.055,0.045
"P50","Mala",0.027,0.049,0.086,0.129,0.055,0.101,0.077,0.071,0.038
"P50","Muy mala",0.351,0.392,0.446,0.48,0.62,0.661,0.68,0.691,0.749
"P50","No sabe",0.003,0.016,0,0.035,0.015,0,0.021,0.002,0.01
"P51","Muy buena",0.141,0.185,0.14,0.152,0.177,0.268,0.287,0.208,0.299
"P51","Buena",0.071,0.079,0.087,0.077,0.132,0.149,0.249,0.215,0.203
"P51","Ni buena ni mala",0.083,0.07,0.068,0.136,0.151,0.155,0.147,0.109,0.143
"P51","Mala",0.1,0.153,0.083,0.15,0.157,0.216,0.082,0.12,0.105
"P51","Muy mala",0.602,0.502,0.62,0.472,0.371,0.202,0.212,0.342,0.245
"P51","No sabe",0.003,0.011,0.002,0.013,0.012,0.01,0.023,0.006,0.005
