"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P05","Tengo trabajo estable",0.558,0.532,0.633,0.455
"P05","Realizo changas o trabajos de vez en cuando",0.149,0.124,0.104,0.076
"P05","No tengo trabajo",0.134,0.117,0.1,0.257
"P05","Soy jubilado o pensionado",0.159,0.227,0.163,0.212
"P06","1",0.337,0.325,0.218,0.387
"P06","2",0.082,0.053,0.052,0.044
"P06","3",0.072,0.068,0.052,0.081
"P06","4",0.05,0.069,0.066,0.046
"P06","5",0.239,0.224,0.21,0.247
"P06","6",0.037,0.039,0.057,0.016
"P06","7",0.038,0.057,0.112,0.044
"P06","8",0.028,0.033,0.069,0.034
"P06","9",0.117,0.132,0.164,0.101
"P07","1",0.25,0.232,0.286,0.244
"P07","2",0.052,0.051,0.049,0.034
"P07","3",0.039,0.046,0.064,0.038
"P07","4",0.021,0.038,0.051,0.04
"P07","5",0.212,0.206,0.18,0.235
"P07","6",0.049,0.038,0.063,0.03
"P07","7",0.051,0.07,0.073,0.051
"P07","8",0.072,0.059,0.06,0.029
"P07","9",0.254,0.26,0.174,0.299
"P08","1",0.263,0.329,0.489,0.264
"P08","2",0.043,0.027,0.033,0.006
"P08","3",0.025,0.02,0.037,0.006
"P08","4",0.009,0.039,0.031,0.038
"P08","5",0.154,0.104,0.103,0.209
"P08","6",0.007,0.034,0.019,0.039
"P08","7",0.058,0.041,0.029,0.012
"P08","8",0.031,0.05,0.037,0.028
"P08","9",0.41,0.356,0.222,0.398
"P10","Del Frente de Todos y el peronismo",0.212,0.258,0.424,0.267
"P10","De Cambiemos",0.333,0.389,0.298,0.317
"P10","De los Liberales libertarios",0.353,0.236,0.157,0.245
"P10","De la Izquierda",0.015,0.013,0.052,0.009
"P10","No sabe",0.087,0.104,0.069,0.162
"P11","A Alberto Fernández",0.221,0.152,0.128,0.365
"P11","A Sergio Massa",0.225,0.245,0.178,0.221
"P11","A algún candidato del peronismo",0.239,0.155,0.104,0.122
"P11","A algún candidato del kirchnerismo",0.315,0.448,0.59,0.292
"P12","A Alberto Fernández",0.134,0.095,0.039,0.221
"P12","A Sergio Massa",0.177,0.158,0.113,0.108
"P12","A algún candidato del peronismo",0.157,0.12,0.08,0.163
"P12","A Cristina Fernández de Kirchner",0.532,0.627,0.768,0.508
"P13","A Horacio Rodriguez Larreta",0.356,0.24,0.187,0.212
"P13","A Patricia Bullrich",0.539,0.67,0.695,0.709
"P13","A Facundo Manes",0.076,0.065,0.077,0.044
"P13","A Gerardo Morales",0.029,0.025,0.041,0.035
"P14","Lo votaría",0.166,0.226,0.385,0.153
"P14","Puede que lo vote",0.069,0.074,0.071,0.122
"P14","Nunca lo votaría",0.738,0.65,0.488,0.606
"P14","No sabe",0.027,0.05,0.056,0.119
"P15","Lo votaría",0.076,0.063,0.114,0.075
"P15","Puede que lo vote",0.124,0.167,0.245,0.088
"P15","Nunca lo votaría",0.679,0.695,0.571,0.569
"P15","No sabe",0.121,0.075,0.07,0.268
"P16","Lo votaría",0.241,0.209,0.117,0.138
"P16","Puede que lo vote",0.261,0.261,0.219,0.142
"P16","Nunca lo votaría",0.409,0.459,0.615,0.385
"P16","No sabe",0.089,0.071,0.049,0.335
"P17","Lo votaría",0.179,0.193,0.118,0.123
"P17","Puede que lo vote",0.328,0.246,0.198,0.128
"P17","Nunca lo votaría",0.365,0.459,0.623,0.348
"P17","No sabe",0.128,0.102,0.061,0.401
"P18","Lo votaría",0.135,0.117,0.104,0.112
"P18","Puede que lo vote",0.177,0.156,0.25,0.112
