"var","categoria","Siempre","Casi siempre","Casi nunca","Nunca, pero esta es una excepción"
"P25","Javier Milei presidente y su candidato a gobernador por la Libertad Avanza",0.163,0.161,0.216,0.246
"P25","A los candidatos del Frente de Izquierda",0.014,0.019,0.02,0.027
"P25","No sabe",0.037,0.046,0.059,0.067
"P26","Sergio Massa presidente - Axel Kicillof gobernador por el Frente de Todos",0.265,0.285,0.232,0.188
"P26","Patricia Bullrich presidenta - Joaquín De La Torre gobernador por Juntos por el Cambio",0.258,0.259,0.238,0.234
"P26","Horacio Rodríguez Larreta presidente - Diego Santilli gobernador por Juntos por el Cambio",0.101,0.079,0.109,0.098
"P26","María Eugenia Vidal presidenta - Cristian Ritondo gobernador por Juntos por el Cambio",0.065,0.076,0.028,0.067
"P26","Facundo Manes presidente - Maximiliano Abad gobernador por Juntos por el Cambio",0.03,0.032,0.033,0.015
"P26","José Luis Espert presidente y su candidato a gobernador por Juntos por el Cambio",0.016,0.018,0.02,0.003
"P26","Javier Milei presidente y su candidato a gobernador por la Libertad Avanza",0.133,0.118,0.174,0.157
"P26","A los candidatos del Frente de Izquierda",0.064,0.063,0.081,0.146
"P26","No sabe",0.068,0.07,0.085,0.092
"P27","Daniel Scioli presidente - Axel Kicillof gobernador por el Frente de Todos",0.286,0.318,0.236,0.252
"P27","Patricia Bullrich presidenta - Joaquín De La Torre gobernador por Juntos por el Cambio",0.28,0.27,0.247,0.235
"P27","Horacio Rodríguez Larreta presidente - Diego Santilli gobernador por Juntos por el Cambio",0.117,0.103,0.091,0.064
"P27","Facundo Manes presidente - Maximiliano Abad gobernador por Juntos por el Cambio",0.054,0.034,0.052,0.028
"P27","José Luis Espert presidente y su candidato a gobernador por Juntos por el Cambio",0.025,0.017,0.021,0.007
"P27","Javier Milei presidente y su candidato a gobernador por la Libertad Avanza",0.129,0.139,0.169,0.242
"P27","A los candidatos del Frente de Izquierda",0.039,0.036,0.051,0.049
"P27","No sabe",0.07,0.083,0.133,0.123
"P28","Alberto Fernández presidente - Axel Kicillof gobernador por el Frente de Todos",0.255,0.281,0.237,0.214
"P28","Patricia Bullrich presidenta - Joaquín De La Torre gobernador por Juntos por el Cambio",0.281,0.272,0.244,0.241
"P28","Horacio Rodríguez Larreta presidente - Diego Santilli gobernador por Juntos por el Cambio",0.102,0.098,0.082,0.081
"P28","Facundo Manes presidente - Maximiliano Abad gobernador por Juntos por el Cambio",0.059,0.044,0.055,0.028
"P28","José Luis Espert presidente y su candidato a gobernador por Juntos por el Cambio",0.017,0.022,0.029,0.025
"P28","Javier Milei presidente y su candidato a gobernador por la Libertad Avanza",0.156,0.156,0.179,0.241
"P28","A los candidatos del Frente de Izquierda",0.034,0.038,0.05,0.055
"P28","No sabe",0.096,0.089,0.124,0.115
"P29","Sergio Massa presidente - Axel Kicillof gobernador por el Frente de Todos",0.284,0.305,0.254,0.249
"P29","Patricia Bullrich presidenta - Joaquín De La Torre gobernador por Juntos por el Cambio",0.271,0.264,0.264,0.249
"P29","Horacio Rodríguez Larreta presidente - Diego Santilli gobernador por Juntos por el Cambio",0.103,0.099,0.075,0.079
"P29","Facundo Manes presidente - Maximiliano Abad gobernador por Juntos por el Cambio",0.045,0.033,0.041,0.024
"P29","José Luis Espert presidente y su candidato a gobernador por Juntos por el Cambio",0.019,0.019,0.019,0.006
"P29","Javier Milei presidente y su candidato a gobernador por la Libertad Avanza",0.156,0.165,0.201,0.258
"P29","A los candidatos del Frente de Izquierda",0.037,0.037,0.036,0.054
"P29","No sabe",0.085,0.078,0.11,0.081
"P30","Daniel Scioli presidente – Axel Kicillof gobernador por el Frente de Todos",0.312,0.32,0.267,0.224
"P30","Horacio Rodríguez Larreta presidente – Diego Santilli gobernador por Juntos por el Cambio",0.297,0.261,0.233,0.178
"P30","Javier Milei presidente y su candidato a gobernador por la Libertad Avanza",0.228,0.24,0.321,0.357
"P30","A los candidatos del Frente de Izquierda",0.034,0.032,0.031,0.063
"P30","No sabe",0.129,0.147,0.148,0.178
"P31","Daniel Scioli presidente – Axel Kicillof gobernador por el Frente de Todos",0.34,0.349,0.304,0.327
"P31","Patricia Bullrich presidenta - Joaquín De La Torre gobernador por Juntos por el Cambio",0.342,0.298,0.258,0.209
"P31","Javier Milei presidente y su candidato a gobernador por la Libertad Avanza",0.196,0.214,0.275,0.282
"P31","A los candidatos del Frente de Izquierda",0.029,0.029,0.052,0.046
"P31","No sabe",0.093,0.11,0.111,0.136
"P32","Alberto Fernández presidente – Axel Kicillof gobernador por el Frente de Todos",0.29,0.303,0.252,0.224
"P32","Horacio Rodríguez Larreta presidente – Diego Santilli gobernador por Juntos por el Cambio",0.297,0.255,0.226,0.166
"P32","Javier Milei presidente y su candidato a gobernador por la Libertad Avanza",0.237,0.248,0.321,0.339
"P32","A los candidatos del Frente de Izquierda",0.049,0.037,0.053,0.044
"P32","No sabe",0.127,0.157,0.148,0.227
"P33","Alberto Fernández presidente – Axel Kicillof gobernador por el Frente de Todos",0.326,0.321,0.271,0.294
"P33","Patricia Bullrich presidenta - Joaquín De La Torre gobernador por Juntos por el Cambio",0.32,0.299,0.248,0.189
"P33","Javier Milei presidente y su candidato a gobernador por la Libertad Avanza",0.202,0.213,0.287,0.314
"P33","A los candidatos del Frente de Izquierda",0.035,0.044,0.052,0.044
"P33","No sabe",0.117,0.123,0.142,0.159
"P34","Sergio Massa presidente – Axel Kicillof gobernador por el Frente de Todos",0.329,0.327,0.269,0.268
"P34","Horacio Rodríguez Larreta presidente – Diego Santilli gobernador por Juntos por el Cambio",0.289,0.263,0.228,0.198
"P34","Javier Milei presidente y su candidato a gobernador por la Libertad Avanza",0.223,0.242,0.319,0.344
"P34","A los candidatos del Frente de Izquierda",0.041,0.035,0.051,0.042
"P34","No sabe",0.118,0.133,0.133,0.148
"P35","Sergio Massa presidente – Axel Kicillof gobernador por el Frente de Todos",0.303,0.327,0.259,0.268
"P35","Patricia Bullrich presidenta - Joaquín De La Torre gobernador por Juntos por el Cambio",0.367,0.331,0.295,0.261
"P35","Javier Milei presidente y su candidato a gobernador por la Libertad Avanza",0.192,0.209,0.284,0.29
"P35","A los candidatos del Frente de Izquierda",0.034,0.032,0.049,0.042
"P35","No sabe",0.104,0.101,0.113,0.139
"P36","Wado de Pedro presidente – Axel Kicillof gobernador por el Frente de Todos",0.316,0.324,0.275,0.26
"P36","Horacio Rodríguez Larreta presidente – Diego Santilli gobernador por Juntos por el Cambio",0.324,0.282,0.247,0.202
"P36","Javier Milei presidente y su candidato a gobernador por la Libertad Avanza",0.24,0.245,0.332,0.351
"P36","A los candidatos del Frente de Izquierda",0.022,0.021,0.024,0.036
"P36","No sabe",0.098,0.128,0.122,0.151
"P37","Wado de Pedro presidente – Axel Kicillof gobernador por el Frente de Todos",0.31,0.328,0.284,0.261
"P37","Patricia Bullrich presidenta - Joaquín De La Torre gobernador por Juntos por el Cambio",0.373,0.339,0.284,0.255
"P37","Javier Milei presidente y su candidato a gobernador por la Libertad Avanza",0.208,0.208,0.302,0.302
"P37","A los candidatos del Frente de Izquierda",0.024,0.024,0.02,0.028
"P37","No sabe",0.085,0.101,0.11,0.154
"P38","Muy buena",0.276,0.232,0.166,0.188
"P38","Buena",0.092,0.138,0.142,0.103
"P38","Ni buena ni mala",0.083,0.079,0.115,0.149
"P38","Mala",0.083,0.091,0.109,0.08
"P38","Muy mala",0.459,0.456,0.448,0.469
"P38","No sabe",0.007,0.004,0.02,0.011
"P39","Muy buena",0.286,0.269,0.213,0.207
"P39","Buena",0.059,0.092,0.077,0.086
"P39","Ni buena ni mala",0.053,0.068,0.091,0.063
"P39","Mala",0.066,0.078,0.104,0.08
"P39","Muy mala",0.528,0.489,0.5,0.531
"P39","No sabe",0.008,0.004,0.015,0.033
"P40","Muy buena",0.143,0.116,0.071,0.094
"P40","Buena",0.105,0.135,0.087,0.066
"P40","Ni buena ni mala",0.173,0.206,0.221,0.178
"P40","Mala",0.077,0.128,0.126,0.135
"P40","Muy mala",0.333,0.239,0.344,0.356
"P40","No sabe",0.169,0.176,0.151,0.171
"P41","Muy buena",0.183,0.1,0.082,0.076
"P41","Buena",0.158,0.197,0.163,0.137
"P41","Ni buena ni mala",0.219,0.228,0.273,0.252
"P41","Mala",0.142,0.199,0.183,0.179
"P41","Muy mala",0.254,0.223,0.201,0.287
"P41","No sabe",0.044,0.053,0.098,0.069
"P42","Muy buena",0.181,0.111,0.087,0.068
"P42","Buena",0.179,0.182,0.179,0.147
"P42","Ni buena ni mala",0.201,0.227,0.24,0.202
"P42","Mala",0.126,0.144,0.149,0.2
"P42","Muy mala",0.269,0.279,0.248,0.286
"P42","No sabe",0.044,0.057,0.097,0.097
"P43","Muy buena",0.108,0.071,0.073,0.056
"P43","Buena",0.128,0.143,0.149,0.082
"P43","Ni buena ni mala",0.276,0.288,0.279,0.269
"P43","Mala",0.102,0.103,0.114,0.102
"P43","Muy mala",0.239,0.213,0.191,0.295
"P43","No sabe",0.147,0.182,0.194,0.196
"P44","Muy buena",0.066,0.041,0.052,0.05
"P44","Buena",0.108,0.12,0.131,0.084
"P44","Ni buena ni mala",0.297,0.295,0.318,0.25
"P44","Mala",0.125,0.141,0.148,0.108
"P44","Muy mala",0.316,0.3,0.23,0.315
"P44","No sabe",0.088,0.103,0.121,0.193
"P45","Muy buena",0.174,0.122,0.128,0.178
"P45","Buena",0.186,0.21,0.176,0.1
"P45","Ni buena ni mala",0.188,0.209,0.23,0.235
"P45","Mala",0.11,0.126,0.127,0.125
"P45","Muy mala",0.301,0.285,0.249,0.278
"P45","No sabe",0.041,0.048,0.09,0.084
"P46","Muy buena",0.068,0.052,0.069,0.084
"P46","Buena",0.119,0.125,0.148,0.112
"P46","Ni buena ni mala",0.278,0.32,0.283,0.215
"P46","Mala",0.168,0.195,0.204,0.165
"P46","Muy mala",0.331,0.274,0.225,0.349
"P46","No sabe",0.036,0.034,0.071,0.075
"P47","Muy buena",0.093,0.067,0.064,0.088
"P47","Buena",0.14,0.145,0.098,0.049
"P47","Ni buena ni mala",0.128,0.164,0.222,0.214
"P47","Mala",0.113,0.144,0.111,0.098
"P47","Muy mala",0.497,0.442,0.434,0.49
"P47","No sabe",0.029,0.038,0.071,0.061
"P48","Muy buena",0.058,0.028,0.04,0.071
"P48","Buena",0.136,0.164,0.113,0.096
"P48","Ni buena ni mala",0.119,0.154,0.175,0.138
"P48","Mala",0.109,0.124,0.127,0.124
"P48","Muy mala",0.573,0.521,0.514,0.559
"P48","No sabe",0.005,0.009,0.031,0.012
"P49","Muy buena",0.066,0.038,0.057,0.093
"P49","Buena",0.121,0.129,0.096,0.092
"P49","Ni buena ni mala",0.121,0.152,0.156,0.091
"P49","Mala",0.102,0.146,0.125,0.121
"P49","Muy mala",0.588,0.528,0.55,0.59
"P49","No sabe",0.002,0.007,0.016,0.013
"P50","Muy buena",0.273,0.286,0.236,0.248
"P50","Buena",0.049,0.059,0.045,0.043
"P50","Ni buena ni mala",0.05,0.042,0.075,0.035
"P50","Mala",0.033,0.063,0.05,0.083
"P50","Muy mala",0.594,0.549,0.566,0.561
"P50","No sabe",0.001,0.001,0.028,0.03
"P51","Muy buena",0.256,0.194,0.153,0.202
"P51","Buena",0.128,0.158,0.123,0.11
"P51","Ni buena ni mala",0.105,0.114,0.162,0.113
"P51","Mala",0.088,0.132,0.135,0.139
"P51","Muy mala",0.416,0.398,0.416,0.413
"P51","No sabe",0.007,0.004,0.011,0.023
"P52","Muy buena",0.152,0.109,0.075,0.07
"P52","Buena",0.187,0.208,0.175,0.126
"P52","Ni buena ni mala",0.185,0.175,0.228,0.173
"P52","Mala",0.115,0.165,0.144,0.196
"P52","Muy mala",0.354,0.338,0.36,0.415
"P52","No sabe",0.007,0.005,0.018,0.02
"P53","Muy buena",0.085,0.063,0.054,0.06
"P53","Buena",0.16,0.182,0.161,0.12
"P53","Ni buena ni mala",0.126,0.165,0.221,0.181
"P53","Mala",0.093,0.13,0.122,0.159
"P53","Muy mala",0.524,0.449,0.421,0.467
"P53","No sabe",0.012,0.011,0.021,0.013
"P54","Muy buena",0.309,0.256,0.241,0.234
"P54","Buena",0.165,0.161,0.172,0.123
"P54","Ni buena ni mala",0.063,0.093,0.161,0.138
"P54","Mala",0.072,0.096,0.075,0.16
"P54","Muy mala",0.382,0.385,0.329,0.33
"P54","No sabe",0.009,0.009,0.022,0.015
"P55","Muy buena",0.223,0.194,0.268,0.238
"P55","Buena",0.108,0.13,0.132,0.12
"P55","Ni buena ni mala",0.155,0.187,0.195,0.104
"P55","Mala",0.092,0.101,0.093,0.146
"P55","Muy mala",0.401,0.372,0.289,0.323
"P55","No sabe",0.021,0.016,0.023,0.069
"P56","Muy buena",0.193,0.137,0.117,0.126
"P56","Buena",0.2,0.204,0.173,0.169
"P56","Ni buena ni mala",0.127,0.162,0.164,0.135
"P56","Mala",0.088,0.116,0.177,0.187
"P56","Muy mala",0.388,0.372,0.348,0.364
"P56","No sabe",0.004,0.009,0.021,0.019
"P57","Muy buena",0.117,0.065,0.083,0.073
"P57","Buena",0.186,0.222,0.152,0.095
"P57","Ni buena ni mala",0.13,0.169,0.223,0.148
"P57","Mala",0.1,0.142,0.129,0.179
"P57","Muy mala",0.464,0.4,0.39,0.477
"P57","No sabe",0.003,0.002,0.023,0.028
"P58","Muy buena",0.128,0.046,0.041,0.076
"P58","Buena",0.141,0.221,0.084,0.084
"P58","Ni buena ni mala",0.297,0.323,0.504,0.172
"P58","Mala",0.145,0.16,0.133,0.355
"P58","Muy mala",0.247,0.2,0.17,0.237
"P58","No sabe",0.042,0.05,0.068,0.076
"P60","Si",0.759,0.537,0.5,0.373
"P60","No",0.241,0.463,0.5,0.627
