"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P05","Tengo trabajo estable",0.608,0.537,0.638,0.384
"P05","Realizo changas o trabajos de vez en cuando",0.104,0.118,0.119,0.106
"P05","No tengo trabajo",0.092,0.112,0.114,0.291
"P05","Soy jubilado o pensionado",0.196,0.233,0.129,0.219
"P06","1",0.281,0.282,0.273,0.325
"P06","2",0.052,0.049,0.074,0.026
"P06","3",0.065,0.047,0.071,0.057
"P06","4",0.075,0.068,0.05,0.087
"P06","5",0.273,0.224,0.187,0.248
"P06","6",0.049,0.055,0.042,0.019
"P06","7",0.063,0.096,0.073,0.054
"P06","8",0.032,0.052,0.064,0.011
"P06","9",0.11,0.127,0.166,0.173
"P07","1",0.203,0.257,0.289,0.301
"P07","2",0.033,0.051,0.054,0.06
"P07","3",0.071,0.057,0.046,0.013
"P07","4",0.053,0.05,0.029,0.024
"P07","5",0.259,0.199,0.16,0.18
"P07","6",0.076,0.046,0.037,0.063
"P07","7",0.057,0.077,0.069,0.048
"P07","8",0.041,0.077,0.061,0.059
"P07","9",0.207,0.186,0.255,0.252
"P08","1",0.337,0.407,0.421,0.274
"P08","2",0.041,0.04,0.023,0.009
"P08","3",0.033,0.015,0.039,0.003
"P08","4",0.034,0.022,0.033,0.036
"P08","5",0.139,0.115,0.104,0.154
"P08","6",0.032,0.019,0.018,0.028
"P08","7",0.038,0.039,0.036,0.034
"P08","8",0.042,0.033,0.046,0.025
"P08","9",0.304,0.31,0.28,0.437
"P10","Del Frente de Todos y el peronismo",0.236,0.355,0.351,0.353
"P10","De Cambiemos",0.437,0.362,0.278,0.158
"P10","De los Liberales libertarios",0.197,0.173,0.269,0.334
"P10","De la Izquierda",0.03,0.026,0.033,0.038
"P10","No sabe",0.1,0.084,0.069,0.117
"P11","A Alberto Fernández",0.217,0.135,0.129,0.37
"P11","A Sergio Massa",0.315,0.205,0.154,0.152
"P11","A algún candidato del peronismo",0.148,0.141,0.098,0.168
"P11","A algún candidato del kirchnerismo",0.32,0.519,0.619,0.31
"P12","A Alberto Fernández",0.067,0.064,0.061,0.243
"P12","A Sergio Massa",0.218,0.123,0.109,0.044
"P12","A algún candidato del peronismo",0.138,0.098,0.081,0.113
"P12","A Cristina Fernández de Kirchner",0.577,0.715,0.749,0.6
"P13","A Horacio Rodriguez Larreta",0.262,0.236,0.207,0.381
"P13","A Patricia Bullrich",0.531,0.691,0.744,0.595
"P13","A Facundo Manes",0.155,0.048,0.02,0.024
"P13","A Gerardo Morales",0.052,0.025,0.029,0
"P14","Lo votaría",0.174,0.321,0.318,0.258
"P14","Puede que lo vote",0.085,0.062,0.066,0.123
"P14","Nunca lo votaría",0.663,0.573,0.576,0.534
"P14","No sabe",0.078,0.044,0.04,0.085
"P15","Lo votaría",0.078,0.094,0.092,0.06
"P15","Puede que lo vote",0.17,0.218,0.186,0.17
"P15","Nunca lo votaría",0.671,0.599,0.651,0.46
"P15","No sabe",0.081,0.089,0.071,0.31
"P16","Lo votaría",0.242,0.171,0.141,0.048
"P16","Puede que lo vote",0.289,0.265,0.194,0.147
"P16","Nunca lo votaría",0.395,0.474,0.63,0.529
"P16","No sabe",0.074,0.09,0.035,0.276
"P17","Lo votaría",0.178,0.153,0.154,0.023
"P17","Puede que lo vote",0.302,0.262,0.196,0.096
"P17","Nunca lo votaría",0.425,0.465,0.599,0.508
"P17","No sabe",0.095,0.12,0.051,0.373
"P18","Lo votaría",0.109,0.131,0.083,0.218
"P18","Puede que lo vote",0.168,0.224,0.213,0.147
"P18","Nunca lo votaría",0.672,0.603,0.655,0.446
"P18","No sabe",0.051,0.042,0.049,0.189
"P19","Lo votaría",0.09,0.06,0.036,0.082
"P19","Puede que lo vote",0.193,0.157,0.132,0.156
"P19","Nunca lo votaría",0.641,0.718,0.799,0.437
"P19","No sabe",0.076,0.065,0.033,0.325
"P20","Lo votaría",0.193,0.149,0.208,0.123
"P20","Puede que lo vote",0.289,0.247,0.199,0.176
"P20","Nunca lo votaría",0.449,0.523,0.559,0.357
"P20","No sabe",0.069,0.081,0.034,0.344
"P21","Lo votaría",0.076,0.037,0.038,0.011
"P21","Puede que lo vote",0.206,0.111,0.092,0.03
"P21","Nunca lo votaría",0.495,0.569,0.657,0.465
"P21","No sabe",0.223,0.283,0.213,0.494
"P22","Lo votaría",0.062,0.068,0.074,0.074
"P22","Puede que lo vote",0.175,0.19,0.178,0.151
"P22","Nunca lo votaría",0.705,0.655,0.677,0.422
"P22","No sabe",0.058,0.087,0.071,0.353
"P23","Lo votaría",0.06,0.058,0.044,0
"P23","Puede que lo vote",0.167,0.13,0.16,0.087
"P23","Nunca lo votaría",0.535,0.554,0.641,0.386
"P23","No sabe",0.238,0.258,0.155,0.527
"P24","Daniel Scioli presidente - Axel Kicillof gobernador por el Frente de Todos",0.084,0.128,0.075,0.199
"P24","Wado de Pedro presidente - Axel Kicillof gobernador por el Frente de Todos",0.114,0.203,0.25,0.106
"P24","Patricia Bullrich presidenta - Joaquín De La Torre gobernador por Juntos por el Cambio",0.299,0.302,0.275,0.126
"P24","Horacio Rodríguez Larreta presidente - Diego Santilli gobernador por Juntos por el Cambio",0.171,0.108,0.092,0.043
"P24","María Eugenia Vidal presidenta - Cristian Ritondo gobernador por Juntos por el Cambio",0.041,0.043,0.025,0.03
"P24","Facundo Manes presidente - Maximiliano Abad gobernador por Juntos por el Cambio",0.107,0.018,0.023,0.033
"P24","José Luis Espert presidente y su candidato a gobernador por Juntos por el Cambio",0.021,0.01,0.012,0.023
"P24","Javier Milei presidente y su candidato a gobernador por la Libertad Avanza",0.108,0.114,0.184,0.312
"P24","A los candidatos del Frente de Izquierda",0.007,0.017,0.017,0.008
"P24","No sabe",0.048,0.057,0.047,0.12
