"var","categoria","Muy buena","Buena","Ni buena ni mala","Mala","Muy mala","No sabe"
"P05","Tengo trabajo estable",0.562,0.645,0.592,0.624,0.561,0.505
"P05","Realizo changas o trabajos de vez en cuando",0.075,0.069,0.121,0.1,0.138,0.153
"P05","No tengo trabajo",0.088,0.08,0.107,0.057,0.149,0.161
"P05","Soy jubilado o pensionado",0.275,0.206,0.18,0.219,0.152,0.181
"P06","1",0.225,0.132,0.228,0.288,0.35,0.268
"P06","2",0.041,0.058,0.049,0.053,0.068,0.029
"P06","3",0.012,0.018,0.043,0.05,0.089,0.07
"P06","4",0.053,0.022,0.059,0.091,0.069,0.061
"P06","5",0.163,0.165,0.232,0.229,0.229,0.356
"P06","6",0.055,0.049,0.066,0.056,0.037,0.008
"P06","7",0.11,0.207,0.104,0.074,0.035,0.023
"P06","8",0.071,0.085,0.059,0.056,0.03,0.048
"P06","9",0.27,0.264,0.16,0.103,0.093,0.137
"P07","1",0.49,0.442,0.352,0.21,0.153,0.229
"P07","2",0.055,0.083,0.062,0.05,0.031,0.082
"P07","3",0.039,0.082,0.088,0.079,0.03,0.016
"P07","4",0.021,0.047,0.055,0.065,0.031,0.036
"P07","5",0.173,0.127,0.184,0.192,0.218,0.277
"P07","6",0.029,0.029,0.058,0.064,0.059,0.028
"P07","7",0.033,0.058,0.03,0.075,0.088,0.063
"P07","8",0.031,0.042,0.028,0.088,0.077,0.042
"P07","9",0.129,0.09,0.143,0.177,0.313,0.227
"P08","1",0.581,0.637,0.497,0.354,0.258,0.347
"P08","2",0.034,0.026,0.033,0.026,0.033,0.042
"P08","3",0.026,0.03,0.033,0.049,0.023,0.005
"P08","4",0.005,0.019,0.03,0.033,0.031,0.066
"P08","5",0.067,0.101,0.074,0.129,0.142,0.155
"P08","6",0.014,0.006,0.024,0.044,0.024,0.007
"P08","7",0.008,0.027,0.013,0.039,0.055,0.024
"P08","8",0.013,0.013,0.029,0.051,0.053,0.024
"P08","9",0.252,0.141,0.267,0.275,0.381,0.33
"P10","Del Frente de Todos y el peronismo",0.837,0.794,0.529,0.253,0.064,0.27
"P10","De Cambiemos",0.058,0.071,0.183,0.429,0.491,0.244
"P10","De los Liberales libertarios",0.049,0.055,0.145,0.159,0.346,0.205
"P10","De la Izquierda",0.008,0.021,0.029,0.059,0.032,0.022
"P10","No sabe",0.048,0.059,0.114,0.1,0.067,0.259
"P11","A Alberto Fernández",0.174,0.104,0.127,0.105,0.29,0.445
"P11","A Sergio Massa",0.151,0.21,0.261,0.172,0.149,0.144
"P11","A algún candidato del peronismo",0.125,0.124,0.117,0.115,0.247,0.095
"P11","A algún candidato del kirchnerismo",0.55,0.562,0.495,0.608,0.314,0.316
"P12","A Alberto Fernández",0.094,0.045,0.053,0.073,0.085,0.243
"P12","A Sergio Massa",0.132,0.112,0.198,0.049,0.102,0.054
"P12","A algún candidato del peronismo",0.057,0.062,0.113,0.127,0.244,0.142
"P12","A Cristina Fernández de Kirchner",0.717,0.781,0.636,0.751,0.569,0.561
"P13","A Horacio Rodriguez Larreta",0.468,0.301,0.366,0.224,0.217,0.19
"P13","A Patricia Bullrich",0.214,0.306,0.476,0.641,0.717,0.555
"P13","A Facundo Manes",0.318,0.316,0.107,0.104,0.037,0.191
"P13","A Gerardo Morales",0,0.077,0.051,0.031,0.029,0.064
"P14","Lo votaría",0.794,0.724,0.462,0.232,0.041,0.154
"P14","Puede que lo vote",0.053,0.085,0.117,0.05,0.055,0.176
"P14","Nunca lo votaría",0.103,0.134,0.352,0.645,0.876,0.517
"P14","No sabe",0.05,0.057,0.069,0.073,0.028,0.153
"P15","Lo votaría",0.271,0.224,0.114,0.091,0.018,0.04
"P15","Puede que lo vote",0.404,0.446,0.321,0.145,0.054,0.157
"P15","Nunca lo votaría",0.207,0.205,0.456,0.669,0.885,0.452
"P15","No sabe",0.118,0.125,0.109,0.095,0.043,0.351
"P16","Lo votaría",0.082,0.042,0.108,0.192,0.239,0.118
"P16","Puede que lo vote",0.143,0.089,0.18,0.288,0.314,0.088
"P16","Nunca lo votaría",0.732,0.817,0.617,0.425,0.4,0.441
"P16","No sabe",0.043,0.052,0.095,0.095,0.047,0.353
"P17","Lo votaría",0.05,0.03,0.095,0.169,0.218,0.161
"P17","Puede que lo vote",0.085,0.092,0.17,0.286,0.323,0.087
"P17","Nunca lo votaría",0.783,0.805,0.652,0.454,0.365,0.341
"P17","No sabe",0.082,0.073,0.083,0.091,0.094,0.411
"P18","Lo votaría",0.321,0.2,0.197,0.072,0.036,0.107
"P18","Puede que lo vote",0.347,0.503,0.291,0.205,0.062,0.193
"P18","Nunca lo votaría",0.211,0.228,0.453,0.683,0.876,0.49
"P18","No sabe",0.121,0.069,0.059,0.04,0.026,0.21
"P19","Lo votaría",0.092,0.067,0.064,0.052,0.05,0.084
"P19","Puede que lo vote",0.146,0.117,0.152,0.148,0.167,0.19
"P19","Nunca lo votaría",0.683,0.753,0.71,0.751,0.736,0.412
"P19","No sabe",0.079,0.063,0.074,0.049,0.047,0.314
"P20","Lo votaría",0.059,0.044,0.065,0.191,0.289,0.103
"P20","Puede que lo vote",0.045,0.1,0.185,0.268,0.312,0.179
"P20","Nunca lo votaría",0.862,0.835,0.644,0.488,0.338,0.363
"P20","No sabe",0.034,0.021,0.106,0.053,0.061,0.355
"P21","Lo votaría",0.011,0.015,0.026,0.071,0.063,0.024
"P21","Puede que lo vote",0.066,0.072,0.115,0.155,0.131,0.178
"P21","Nunca lo votaría",0.745,0.68,0.601,0.533,0.553,0.313
"P21","No sabe",0.178,0.233,0.258,0.241,0.253,0.485
"P22","Lo votaría",0.508,0.15,0.022,0.029,0.013,0.008
"P22","Puede que lo vote",0.312,0.599,0.313,0.056,0.028,0.104
"P22","Nunca lo votaría",0.136,0.198,0.497,0.852,0.917,0.401
"P22","No sabe",0.044,0.053,0.168,0.063,0.042,0.487
"P23","Lo votaría",0.048,0.02,0.024,0.058,0.072,0.016
"P23","Puede que lo vote",0.11,0.109,0.097,0.186,0.184,0.032
"P23","Nunca lo votaría",0.618,0.609,0.622,0.562,0.559,0.397
"P23","No sabe",0.224,0.262,0.257,0.194,0.185,0.555
"P24","Daniel Scioli presidente - Axel Kicillof gobernador por el Frente de Todos",0.321,0.21,0.151,0.057,0.029,0.107
"P24","Wado de Pedro presidente - Axel Kicillof gobernador por el Frente de Todos",0.446,0.453,0.311,0.198,0.05,0.063
"P24","Patricia Bullrich presidenta - Joaquín De La Torre gobernador por Juntos por el Cambio",0.06,0.127,0.189,0.309,0.401,0.134
"P24","Horacio Rodríguez Larreta presidente - Diego Santilli gobernador por Juntos por el Cambio",0.061,0.051,0.126,0.138,0.111,0.233
"P24","María Eugenia Vidal presidenta - Cristian Ritondo gobernador por Juntos por el Cambio",0.002,0.01,0.029,0.067,0.049,0.026
"P24","Facundo Manes presidente - Maximiliano Abad gobernador por Juntos por el Cambio",0.048,0.059,0.035,0.045,0.037,0.033
"P24","José Luis Espert presidente y su candidato a gobernador por Juntos por el Cambio",0,0.004,0.004,0.031,0.015,0.038
"P24","Javier Milei presidente y su candidato a gobernador por la Libertad Avanza",0.033,0.025,0.073,0.092,0.245,0.173
"P24","A los candidatos del Frente de Izquierda",0.005,0.005,0.009,0.015,0.021,0.011
"P24","No sabe",0.024,0.056,0.073,0.048,0.042,0.182
"P25","Alberto Fernández presidente - Axel Kicillof gobernador por el Frente de Todos",0.259,0.136,0.13,0.056,0.023,0.169
"P25","Wado de Pedro presidente - Axel Kicillof gobernador por el Frente de Todos",0.522,0.608,0.371,0.207,0.047,0.118
"P25","Patricia Bullrich presidenta - Joaquín De La Torre gobernador por Juntos por el Cambio",0.055,0.057,0.145,0.297,0.377,0.15
"P25","Horacio Rodríguez Larreta presidente - Diego Santilli gobernador por Juntos por el Cambio",0.08,0.019,0.073,0.115,0.105,0.153
"P25","María Eugenia Vidal presidenta - Cristian Ritondo gobernador por Juntos por el Cambio",0.009,0.015,0.024,0.033,0.039,0.044
"P25","Facundo Manes presidente - Maximiliano Abad gobernador por Juntos por el Cambio",0.024,0.051,0.037,0.069,0.042,0.021
"P25","José Luis Espert presidente y su candidato a gobernador por Juntos por el Cambio",0.018,0.009,0.007,0.019,0.029,0.019
"P25","Javier Milei presidente y su candidato a gobernador por la Libertad Avanza",0.014,0.042,0.116,0.127,0.28,0.187
"P25","A los candidatos del Frente de Izquierda",0,0.006,0.016,0.034,0.022,0.046
"P25","No sabe",0.019,0.057,0.081,0.043,0.036,0.093
"P26","Sergio Massa presidente - Axel Kicillof gobernador por el Frente de Todos",0.669,0.673,0.406,0.191,0.052,0.172
"P26","Patricia Bullrich presidenta - Joaquín De La Torre gobernador por Juntos por el Cambio",0.08,0.061,0.131,0.304,0.366,0.168
"P26","Horacio Rodríguez Larreta presidente - Diego Santilli gobernador por Juntos por el Cambio",0.065,0.06,0.082,0.12,0.101,0.151
"P26","María Eugenia Vidal presidenta - Cristian Ritondo gobernador por Juntos por el Cambio",0.044,0.025,0.05,0.052,0.084,0.066
"P26","Facundo Manes presidente - Maximiliano Abad gobernador por Juntos por el Cambio",0.018,0.017,0.032,0.033,0.034,0.03
"P26","José Luis Espert presidente y su candidato a gobernador por Juntos por el Cambio",0.003,0.007,0.013,0.019,0.02,0.019
"P26","Javier Milei presidente y su candidato a gobernador por la Libertad Avanza",0.017,0.035,0.095,0.099,0.209,0.15
"P26","A los candidatos del Frente de Izquierda",0.032,0.047,0.074,0.084,0.091,0.079
"P26","No sabe",0.072,0.075,0.117,0.098,0.043,0.165
"P27","Daniel Scioli presidente - Axel Kicillof gobernador por el Frente de Todos",0.766,0.682,0.446,0.229,0.057,0.225
"P27","Patricia Bullrich presidenta - Joaquín De La Torre gobernador por Juntos por el Cambio",0.083,0.056,0.144,0.337,0.39,0.122
"P27","Horacio Rodríguez Larreta presidente - Diego Santilli gobernador por Juntos por el Cambio",0.051,0.044,0.079,0.118,0.119,0.177
"P27","Facundo Manes presidente - Maximiliano Abad gobernador por Juntos por el Cambio",0.011,0.059,0.067,0.04,0.039,0.024
"P27","José Luis Espert presidente y su candidato a gobernador por Juntos por el Cambio",0,0.009,0.007,0.022,0.035,0.005
"P27","Javier Milei presidente y su candidato a gobernador por la Libertad Avanza",0.022,0.049,0.083,0.106,0.235,0.145
"P27","A los candidatos del Frente de Izquierda",0.023,0.011,0.038,0.07,0.045,0.109
"P27","No sabe",0.044,0.09,0.136,0.078,0.08,0.193
"P28","Alberto Fernández presidente - Axel Kicillof gobernador por el Frente de Todos",0.712,0.673,0.368,0.179,0.052,0.231
