"var","categoria","Lo votaría","Puede que lo vote","Nunca lo votaría","No sabe"
"P05","Tengo trabajo estable",0.52,0.594,0.539,0.435
"P05","Realizo changas o trabajos de vez en cuando",0.173,0.126,0.155,0.199
"P05","No tengo trabajo",0.112,0.098,0.131,0.195
"P05","Soy jubilado o pensionado",0.195,0.182,0.175,0.171
"P06","1",0.243,0.163,0.345,0.249
"P06","2",0.052,0.046,0.062,0.051
"P06","3",0.031,0.031,0.065,0.038
"P06","4",0.034,0.042,0.073,0.056
"P06","5",0.224,0.193,0.222,0.291
"P06","6",0.062,0.071,0.041,0.051
"P06","7",0.104,0.137,0.046,0.096
"P06","8",0.047,0.08,0.032,0.022
"P06","9",0.203,0.237,0.114,0.146
"P07","1",0.365,0.395,0.202,0.367
"P07","2",0.052,0.069,0.042,0.045
"P07","3",0.048,0.077,0.037,0.024
"P07","4",0.058,0.05,0.043,0.04
"P07","5",0.179,0.194,0.209,0.261
"P07","6",0.029,0.034,0.057,0.021
"P07","7",0.052,0.041,0.066,0.068
"P07","8",0.053,0.041,0.069,0.044
"P07","9",0.164,0.099,0.275,0.13
"P08","1",0.5,0.586,0.293,0.428
"P08","2",0.033,0.037,0.031,0.043
"P08","3",0.022,0.026,0.028,0.018
"P08","4",0.018,0.011,0.031,0.012
"P08","5",0.07,0.096,0.131,0.145
"P08","6",0.012,0.023,0.023,0.015
"P08","7",0.012,0.026,0.04,0.023
"P08","8",0.035,0.019,0.049,0.02
"P08","9",0.298,0.176,0.374,0.296
"P10","Del Frente de Todos y el peronismo",0.603,0.685,0.13,0.297
"P10","De Cambiemos",0.157,0.085,0.427,0.152
"P10","De los Liberales libertarios",0.094,0.079,0.29,0.057
"P10","De la Izquierda",0.017,0.042,0.039,0.051
"P10","No sabe",0.129,0.109,0.114,0.443
"P11","A Alberto Fernández",0.142,0.121,0.225,0.145
"P11","A Sergio Massa",0.442,0.108,0.123,0.153
"P11","A algún candidato del peronismo",0.129,0.158,0.186,0.144
"P11","A algún candidato del kirchnerismo",0.287,0.613,0.466,0.558
"P12","A Alberto Fernández",0.106,0.06,0.115,0.128
"P12","A Sergio Massa",0.309,0.078,0.066,0.02
"P12","A algún candidato del peronismo",0.088,0.099,0.16,0.139
"P12","A Cristina Fernández de Kirchner",0.497,0.763,0.659,0.713
"P13","A Horacio Rodriguez Larreta",0.27,0.331,0.248,0.268
"P13","A Patricia Bullrich",0.476,0.497,0.631,0.53
"P13","A Facundo Manes",0.132,0.092,0.073,0.036
"P13","A Gerardo Morales",0.122,0.08,0.048,0.166
"P14","Lo votaría",0.576,0.635,0.102,0.218
"P14","Puede que lo vote",0.155,0.12,0.048,0.131
"P14","Nunca lo votaría",0.203,0.182,0.811,0.292
"P14","No sabe",0.066,0.063,0.039,0.359
"P15","Lo votaría",0.3,0.164,0.033,0.068
"P15","Puede que lo vote",0.268,0.468,0.097,0.132
"P15","Nunca lo votaría",0.315,0.261,0.814,0.278
"P15","No sabe",0.117,0.107,0.056,0.522
"P16","Lo votaría",0.14,0.033,0.212,0.078
"P16","Puede que lo vote",0.092,0.163,0.293,0.101
"P16","Nunca lo votaría",0.679,0.733,0.427,0.36
"P16","No sabe",0.089,0.071,0.068,0.461
"P17","Lo votaría",0.153,0.021,0.17,0.043
"P17","Puede que lo vote",0.087,0.207,0.265,0.052
"P17","Nunca lo votaría",0.655,0.69,0.474,0.308
"P17","No sabe",0.105,0.082,0.091,0.597
"P19","Lo votaría",0.198,0.067,0.067,0.096
"P19","Puede que lo vote",0.14,0.193,0.15,0.076
"P19","Nunca lo votaría",0.59,0.688,0.739,0.395
"P19","No sabe",0.072,0.052,0.044,0.433
"P20","Lo votaría",0.086,0.043,0.237,0.056
"P20","Puede que lo vote",0.114,0.119,0.279,0.068
"P20","Nunca lo votaría",0.714,0.763,0.414,0.431
"P20","No sabe",0.086,0.075,0.07,0.445
"P21","Lo votaría",0.052,0.027,0.048,0.009
"P21","Puede que lo vote",0.08,0.085,0.12,0.047
"P21","Nunca lo votaría",0.649,0.659,0.592,0.366
"P21","No sabe",0.219,0.229,0.24,0.578
"P22","Lo votaría",0.251,0.128,0.021,0.084
"P22","Puede que lo vote",0.258,0.466,0.057,0.107
"P22","Nunca lo votaría",0.373,0.301,0.867,0.318
"P22","No sabe",0.118,0.105,0.055,0.491
"P23","Lo votaría",0.079,0.027,0.054,0.026
"P23","Puede que lo vote",0.11,0.129,0.135,0.043
"P23","Nunca lo votaría",0.584,0.596,0.613,0.325
"P23","No sabe",0.227,0.248,0.198,0.606
"P24","Daniel Scioli presidente - Axel Kicillof gobernador por el Frente de Todos",0.274,0.208,0.035,0.099
"P24","Wado de Pedro presidente - Axel Kicillof gobernador por el Frente de Todos",0.298,0.43,0.08,0.177
"P24","Patricia Bullrich presidenta - Joaquín De La Torre gobernador por Juntos por el Cambio",0.101,0.077,0.34,0.118
"P24","Horacio Rodríguez Larreta presidente - Diego Santilli gobernador por Juntos por el Cambio",0.07,0.082,0.144,0.088
"P24","María Eugenia Vidal presidenta - Cristian Ritondo gobernador por Juntos por el Cambio",0.025,0.012,0.046,0.038
"P24","Facundo Manes presidente - Maximiliano Abad gobernador por Juntos por el Cambio",0.038,0.042,0.045,0.084
"P24","José Luis Espert presidente y su candidato a gobernador por Juntos por el Cambio",0.005,0.006,0.023,0.006
