"var","categoria","Lo votaría","Puede que lo vote","Nunca lo votaría","No sabe"
"P05","Tengo trabajo estable",0.458,0.547,0.58,0.416
"P05","Realizo changas o trabajos de vez en cuando",0.142,0.135,0.157,0.228
"P05","No tengo trabajo",0.127,0.132,0.123,0.182
"P05","Soy jubilado o pensionado",0.273,0.186,0.14,0.174
"P06","1",0.406,0.321,0.245,0.308
"P06","2",0.079,0.061,0.05,0.054
"P06","3",0.05,0.074,0.047,0.033
"P06","4",0.081,0.08,0.05,0.041
"P06","5",0.179,0.249,0.205,0.305
"P06","6",0.026,0.054,0.051,0.065
"P06","7",0.023,0.052,0.099,0.065
"P06","8",0.026,0.027,0.056,0.025
"P06","9",0.13,0.082,0.197,0.104
"P07","1",0.214,0.182,0.333,0.242
"P07","2",0.056,0.029,0.056,0.044
"P07","3",0.019,0.036,0.058,0.038
"P07","4",0.039,0.039,0.05,0.046
"P07","5",0.193,0.234,0.184,0.283
"P07","6",0.048,0.078,0.032,0.038
"P07","7",0.052,0.096,0.045,0.059
"P07","8",0.065,0.081,0.05,0.056
"P07","9",0.314,0.225,0.192,0.194
"P08","1",0.262,0.273,0.48,0.341
"P08","2",0.038,0.033,0.034,0.024
"P08","3",0.018,0.034,0.026,0.015
"P08","4",0.029,0.023,0.024,0.022
"P08","5",0.112,0.138,0.101,0.174
"P08","6",0.033,0.028,0.015,0.017
"P08","7",0.037,0.055,0.022,0.026
"P08","8",0.041,0.067,0.029,0.029
"P08","9",0.43,0.349,0.269,0.352
"P10","Del Frente de Todos y el peronismo",0.076,0.163,0.441,0.245
"P10","De Cambiemos",0.706,0.483,0.123,0.201
"P10","De los Liberales libertarios",0.141,0.22,0.248,0.127
"P10","De la Izquierda",0.013,0.025,0.053,0.042
"P10","No sabe",0.064,0.109,0.135,0.385
"P11","A Alberto Fernández",0.255,0.361,0.104,0.323
"P11","A Sergio Massa",0.223,0.241,0.178,0.226
"P11","A algún candidato del peronismo",0.272,0.148,0.159,0.139
"P11","A algún candidato del kirchnerismo",0.25,0.25,0.559,0.312
"P12","A Alberto Fernández",0.199,0.202,0.062,0.185
"P12","A Sergio Massa",0.17,0.202,0.111,0.127
"P12","A algún candidato del peronismo",0.159,0.145,0.106,0.118
"P12","A Cristina Fernández de Kirchner",0.472,0.451,0.721,0.57
"P13","A Horacio Rodriguez Larreta",0.332,0.208,0.203,0.333
"P13","A Patricia Bullrich",0.577,0.678,0.561,0.506
"P13","A Facundo Manes",0.053,0.064,0.152,0.021
"P13","A Gerardo Morales",0.038,0.05,0.084,0.14
