"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P05","Tengo trabajo estable",0.548,0.495,0.639,0.354
"P05","Realizo changas o trabajos de vez en cuando",0.099,0.141,0.117,0.255
"P05","No tengo trabajo",0.087,0.18,0.11,0.231
"P05","Soy jubilado o pensionado",0.266,0.184,0.134,0.16
"P06","1",0.356,0.372,0.202,0.296
"P06","2",0.078,0.04,0.053,0.029
"P06","3",0.072,0.054,0.057,0.027
"P06","4",0.094,0.079,0.04,0.007
"P06","5",0.227,0.276,0.196,0.345
"P06","6",0.045,0.03,0.054,0
"P06","7",0.035,0.028,0.124,0.075
"P06","8",0.026,0.039,0.067,0.022
"P06","9",0.067,0.082,0.207,0.199
"P07","1",0.176,0.169,0.341,0.449
"P07","2",0.041,0.037,0.06,0.016
"P07","3",0.049,0.038,0.062,0
"P07","4",0.036,0.046,0.043,0
"P07","5",0.209,0.249,0.17,0.149
"P07","6",0.071,0.059,0.038,0.014
"P07","7",0.083,0.067,0.055,0.194
"P07","8",0.075,0.059,0.054,0.022
"P07","9",0.26,0.276,0.177,0.156
"P08","1",0.25,0.235,0.529,0.355
"P08","2",0.049,0.033,0.022,0.012
"P08","3",0.029,0.017,0.033,0
"P08","4",0.037,0.015,0.028,0.159
"P08","5",0.124,0.166,0.095,0.091
"P08","6",0.033,0.025,0.014,0.02
"P08","7",0.053,0.041,0.028,0
"P08","8",0.049,0.048,0.031,0
"P08","9",0.376,0.42,0.22,0.363
"P10","Del Frente de Todos y el peronismo",0.061,0.157,0.55,0.24
"P10","De Cambiemos",0.713,0.412,0.085,0.046
"P10","De los Liberales libertarios",0.164,0.285,0.235,0.229
"P10","De la Izquierda",0.008,0.017,0.051,0
"P10","No sabe",0.054,0.129,0.079,0.485
"P11","A Alberto Fernández",0.253,0.242,0.137,0.473
"P11","A Sergio Massa",0.208,0.295,0.195,0.189
"P11","A algún candidato del peronismo",0.443,0.222,0.101,0.197
"P11","A algún candidato del kirchnerismo",0.096,0.241,0.567,0.141
"P12","A Alberto Fernández",0.165,0.14,0.055,0.276
"P12","A Sergio Massa",0.212,0.18,0.124,0.068
