"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P05","Tengo trabajo estable",0.525,0.567,0.644,0.412
"P05","Realizo changas o trabajos de vez en cuando",0.113,0.163,0.107,0.279
"P05","No tengo trabajo",0.132,0.145,0.094,0.192
"P05","Soy jubilado o pensionado",0.23,0.125,0.155,0.117
"P06","1",0.389,0.264,0.181,0.257
"P06","2",0.081,0.044,0.04,0.053
"P06","3",0.084,0.042,0.042,0.092
"P06","4",0.081,0.077,0.044,0.058
"P06","5",0.21,0.329,0.206,0.415
"P06","6",0.032,0.04,0.062,0.017
"P06","7",0.029,0.057,0.132,0.033
"P06","8",0.027,0.038,0.074,0
"P06","9",0.067,0.109,0.219,0.075
"P07","1",0.164,0.184,0.365,0.27
"P07","2",0.044,0.039,0.057,0.078
"P07","3",0.037,0.019,0.078,0
"P07","4",0.035,0.039,0.046,0.098
"P07","5",0.189,0.28,0.181,0.33
"P07","6",0.062,0.038,0.046,0.048
"P07","7",0.088,0.079,0.044,0.12
"P07","8",0.081,0.054,0.045,0.018
"P07","9",0.3,0.268,0.138,0.038
"P08","1",0.224,0.311,0.558,0.48
"P08","2",0.034,0.03,0.031,0.01
"P08","3",0.027,0.01,0.035,0
"P08","4",0.03,0.029,0.027,0.12
"P08","5",0.133,0.142,0.098,0.092
"P08","6",0.024,0.029,0.017,0.047
"P08","7",0.055,0.032,0.022,0.007
"P08","8",0.054,0.071,0.021,0
"P08","9",0.419,0.346,0.191,0.244
"P10","Del Frente de Todos y el peronismo",0.068,0.213,0.591,0.348
"P10","De Cambiemos",0.606,0.255,0.104,0.137
"P10","De los Liberales libertarios",0.273,0.354,0.15,0.104
"P10","De la Izquierda",0.008,0.019,0.057,0.007
"P10","No sabe",0.045,0.159,0.098,0.404
"P11","A Alberto Fernández",0.33,0.183,0.132,0.382
"P11","A Sergio Massa",0.3,0.239,0.189,0.098
"P11","A algún candidato del peronismo",0.218,0.184,0.113,0.377
"P11","A algún candidato del kirchnerismo",0.152,0.394,0.566,0.143
"P12","A Alberto Fernández",0.125,0.09,0.063,0.177
"P12","A Sergio Massa",0.338,0.102,0.111,0.038
"P12","A algún candidato del peronismo",0.151,0.263,0.076,0.255
"P12","A Cristina Fernández de Kirchner",0.386,0.545,0.75,0.53
"P13","A Horacio Rodriguez Larreta",0.194,0.541,0.304,0.157
"P13","A Patricia Bullrich",0.748,0.15,0.486,0
"P13","A Facundo Manes",0.033,0.178,0.188,0.843
"P13","A Gerardo Morales",0.025,0.131,0.022,0
"P14","Lo votaría",0.051,0.156,0.532,0.247
"P14","Puede que lo vote",0.046,0.045,0.104,0.155
"P14","Nunca lo votaría",0.886,0.726,0.289,0.352
"P14","No sabe",0.017,0.073,0.075,0.246
"P15","Lo votaría",0.028,0.106,0.142,0.143
"P15","Puede que lo vote",0.049,0.133,0.338,0.146
"P15","Nunca lo votaría",0.888,0.646,0.386,0.431
"P15","No sabe",0.035,0.115,0.134,0.28
"P16","Lo votaría",0.296,0.137,0.06,0.067
"P16","Puede que lo vote",0.371,0.244,0.116,0.007
"P16","Nunca lo votaría",0.277,0.528,0.738,0.685
"P16","No sabe",0.056,0.091,0.086,0.241
"P17","Lo votaría",0.281,0.071,0.053,0.088
"P17","Puede que lo vote",0.391,0.235,0.098,0
"P17","Nunca lo votaría",0.247,0.506,0.755,0.508
"P17","No sabe",0.081,0.188,0.094,0.404
"P18","Lo votaría",0.051,0.102,0.173,0.191
"P18","Puede que lo vote",0.068,0.144,0.344,0.101
"P18","Nunca lo votaría",0.852,0.679,0.417,0.365
"P18","No sabe",0.029,0.075,0.066,0.343
"P19","Lo votaría",0.056,0.083,0.06,0.01
"P19","Puede que lo vote",0.166,0.233,0.128,0.211
"P19","Nunca lo votaría",0.719,0.577,0.748,0.455
"P19","No sabe",0.059,0.107,0.064,0.324
"P20","Lo votaría",0.296,0.214,0.071,0.028
"P20","Puede que lo vote",0.375,0.222,0.108,0.074
"P20","Nunca lo votaría",0.265,0.465,0.751,0.515
"P20","No sabe",0.064,0.099,0.07,0.383
"P21","Lo votaría",0.074,0.027,0.026,0
"P21","Puede que lo vote",0.174,0.118,0.072,0.161
"P21","Nunca lo votaría",0.496,0.554,0.668,0.363
"P21","No sabe",0.256,0.301,0.234,0.476
"P22","Lo votaría",0.029,0.025,0.121,0.052
"P22","Puede que lo vote",0.042,0.101,0.324,0.149
"P22","Nunca lo votaría",0.882,0.79,0.434,0.447
"P22","No sabe",0.047,0.084,0.121,0.352
"P23","Lo votaría",0.088,0.046,0.019,0
"P23","Puede que lo vote",0.199,0.132,0.11,0
"P23","Nunca lo votaría",0.51,0.571,0.634,0.442
"P23","No sabe",0.203,0.251,0.237,0.558
"P24","Daniel Scioli presidente - Axel Kicillof gobernador por el Frente de Todos",0.022,0.059,0.184,0.22
"P24","Wado de Pedro presidente - Axel Kicillof gobernador por el Frente de Todos",0.043,0.099,0.36,0.138
"P24","Patricia Bullrich presidenta - Joaquín De La Torre gobernador por Juntos por el Cambio",0.513,0.13,0.101,0.083
"P24","Horacio Rodríguez Larreta presidente - Diego Santilli gobernador por Juntos por el Cambio",0.125,0.228,0.071,0.203
"P24","María Eugenia Vidal presidenta - Cristian Ritondo gobernador por Juntos por el Cambio",0.049,0.046,0.026,0
"P24","Facundo Manes presidente - Maximiliano Abad gobernador por Juntos por el Cambio",0.033,0.059,0.043,0.094
"P24","José Luis Espert presidente y su candidato a gobernador por Juntos por el Cambio",0.023,0.009,0.007,0
"P24","Javier Milei presidente y su candidato a gobernador por la Libertad Avanza",0.161,0.279,0.112,0.028
"P24","A los candidatos del Frente de Izquierda",0.005,0.001,0.026,0
"P24","No sabe",0.026,0.09,0.07,0.234
"P25","Alberto Fernández presidente - Axel Kicillof gobernador por el Frente de Todos",0.025,0.091,0.132,0.228
"P25","Wado de Pedro presidente - Axel Kicillof gobernador por el Frente de Todos",0.03,0.114,0.446,0.258
"P25","Patricia Bullrich presidenta - Joaquín De La Torre gobernador por Juntos por el Cambio",0.509,0.066,0.06,0.04
"P25","Horacio Rodríguez Larreta presidente - Diego Santilli gobernador por Juntos por el Cambio",0.112,0.209,0.043,0.131
"P25","María Eugenia Vidal presidenta - Cristian Ritondo gobernador por Juntos por el Cambio",0.038,0.045,0.021,0
"P25","Facundo Manes presidente - Maximiliano Abad gobernador por Juntos por el Cambio",0.041,0.051,0.046,0
"P25","José Luis Espert presidente y su candidato a gobernador por Juntos por el Cambio",0.028,0.021,0.011,0
"P25","Javier Milei presidente y su candidato a gobernador por la Libertad Avanza",0.196,0.322,0.135,0.094
"P25","A los candidatos del Frente de Izquierda",0.003,0.008,0.039,0
"P25","No sabe",0.018,0.073,0.067,0.249
"P26","Sergio Massa presidente - Axel Kicillof gobernador por el Frente de Todos",0.071,0.13,0.466,0.239
"P26","Patricia Bullrich presidenta - Joaquín De La Torre gobernador por Juntos por el Cambio",0.477,0.107,0.073,0.147
"P26","Horacio Rodríguez Larreta presidente - Diego Santilli gobernador por Juntos por el Cambio",0.111,0.131,0.065,0.259
"P26","María Eugenia Vidal presidenta - Cristian Ritondo gobernador por Juntos por el Cambio",0.073,0.124,0.039,0.011
"P26","Facundo Manes presidente - Maximiliano Abad gobernador por Juntos por el Cambio",0.028,0.088,0.02,0.035
"P26","José Luis Espert presidente y su candidato a gobernador por Juntos por el Cambio",0.017,0.019,0.015,0
"P26","Javier Milei presidente y su candidato a gobernador por la Libertad Avanza",0.164,0.276,0.084,0.028
"P26","A los candidatos del Frente de Izquierda",0.044,0.043,0.112,0.088
"P26","No sabe",0.015,0.082,0.126,0.193
"P27","Daniel Scioli presidente - Axel Kicillof gobernador por el Frente de Todos",0.066,0.154,0.517,0.252
"P27","Patricia Bullrich presidenta - Joaquín De La Torre gobernador por Juntos por el Cambio",0.526,0.08,0.068,0.04
"P27","Horacio Rodríguez Larreta presidente - Diego Santilli gobernador por Juntos por el Cambio",0.132,0.193,0.048,0.192
"P27","Facundo Manes presidente - Maximiliano Abad gobernador por Juntos por el Cambio",0.032,0.074,0.045,0.093
"P27","José Luis Espert presidente y su candidato a gobernador por Juntos por el Cambio",0.023,0.032,0.018,0
"P27","Javier Milei presidente y su candidato a gobernador por la Libertad Avanza",0.166,0.313,0.101,0.094
"P27","A los candidatos del Frente de Izquierda",0.016,0.027,0.073,0.01
"P27","No sabe",0.039,0.127,0.13,0.319
