"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P05","Tengo trabajo estable",0.507,0.588,0.64,0.351
"P05","Realizo changas o trabajos de vez en cuando",0.117,0.138,0.107,0.204
"P05","No tengo trabajo",0.129,0.115,0.104,0.319
"P05","Soy jubilado o pensionado",0.247,0.159,0.149,0.126
"P06","1",0.404,0.291,0.191,0.259
"P06","2",0.063,0.078,0.049,0.046
"P06","3",0.078,0.088,0.042,0.017
"P06","4",0.088,0.065,0.048,0.006
"P06","5",0.202,0.321,0.204,0.494
"P06","6",0.03,0.048,0.059,0
"P06","7",0.036,0.012,0.127,0.019
"P06","8",0.023,0.035,0.073,0.011
"P06","9",0.076,0.062,0.207,0.148
"P07","1",0.181,0.157,0.34,0.322
"P07","2",0.04,0.037,0.06,0.071
"P07","3",0.043,0.048,0.064,0
"P07","4",0.03,0.039,0.051,0
"P07","5",0.193,0.275,0.176,0.187
"P07","6",0.057,0.059,0.044,0.047
"P07","7",0.093,0.077,0.046,0.13
"P07","8",0.07,0.086,0.049,0.038
"P07","9",0.293,0.222,0.17,0.205
"P08","1",0.228,0.25,0.545,0.186
"P08","2",0.032,0.042,0.029,0.038
"P08","3",0.024,0.021,0.035,0
"P08","4",0.028,0.023,0.031,0.132
"P08","5",0.135,0.17,0.089,0.2
"P08","6",0.025,0.031,0.017,0.046
"P08","7",0.054,0.037,0.027,0
"P08","8",0.059,0.056,0.023,0
"P08","9",0.415,0.37,0.204,0.398
"P10","Del Frente de Todos y el peronismo",0.058,0.069,0.589,0.368
"P10","De Cambiemos",0.645,0.448,0.094,0.09
"P10","De los Liberales libertarios",0.226,0.344,0.187,0.16
"P10","De la Izquierda",0.011,0.013,0.049,0
"P10","No sabe",0.06,0.126,0.081,0.382
"P11","A Alberto Fernández",0.348,0.252,0.134,0.767
"P11","A Sergio Massa",0.225,0.234,0.2,0.048
"P11","A algún candidato del peronismo",0.332,0.405,0.106,0.154
"P11","A algún candidato del kirchnerismo",0.095,0.109,0.56,0.031
"P12","A Alberto Fernández",0.144,0.252,0.055,0.568
"P12","A Sergio Massa",0.245,0.207,0.12,0.048
"P12","A algún candidato del peronismo",0.312,0.212,0.081,0.048
"P12","A Cristina Fernández de Kirchner",0.299,0.329,0.744,0.336
"P13","A Horacio Rodriguez Larreta",0.233,0.252,0.238,0.419
"P13","A Patricia Bullrich",0.696,0.658,0.489,0.581
"P13","A Facundo Manes",0.038,0.05,0.245,0
"P13","A Gerardo Morales",0.033,0.04,0.028,0
"P14","Lo votaría",0.026,0.059,0.532,0.166
"P14","Puede que lo vote",0.046,0.068,0.085,0.297
"P14","Nunca lo votaría",0.909,0.833,0.307,0.319
"P14","No sabe",0.019,0.04,0.076,0.218
"P15","Lo votaría",0.018,0.036,0.152,0.156
"P15","Puede que lo vote",0.038,0.097,0.329,0.115
"P15","Nunca lo votaría",0.889,0.804,0.399,0.327
"P15","No sabe",0.055,0.063,0.12,0.402
"P16","Lo votaría",0.349,0.181,0.045,0.054
"P16","Puede que lo vote",0.356,0.382,0.118,0.011
"P16","Nunca lo votaría",0.24,0.348,0.76,0.528
"P16","No sabe",0.055,0.089,0.077,0.407
"P17","Lo votaría",0.325,0.166,0.034,0.011
"P17","Puede que lo vote",0.388,0.403,0.086,0.072
"P17","Nunca lo votaría",0.195,0.285,0.794,0.377
"P17","No sabe",0.092,0.146,0.086,0.54
"P18","Lo votaría",0.046,0.096,0.165,0.113
"P18","Puede que lo vote",0.074,0.103,0.319,0.315
"P18","Nunca lo votaría",0.853,0.756,0.446,0.244
"P18","No sabe",0.027,0.045,0.07,0.328
"P19","Lo votaría",0.055,0.069,0.062,0
"P19","Puede que lo vote",0.18,0.181,0.128,0.256
"P19","Nunca lo votaría",0.696,0.654,0.757,0.297
"P19","No sabe",0.069,0.096,0.053,0.447
"P20","Lo votaría",0.248,0.276,0.112,0.005
"P20","Puede que lo vote",0.398,0.311,0.102,0.078
"P20","Nunca lo votaría",0.274,0.309,0.737,0.33
"P20","No sabe",0.08,0.104,0.049,0.587
"P21","Lo votaría",0.088,0.068,0.012,0
"P21","Puede que lo vote",0.183,0.174,0.067,0
"P21","Nunca lo votaría",0.457,0.441,0.71,0.3
"P21","No sabe",0.272,0.317,0.211,0.7
"P22","Lo votaría",0.018,0.017,0.124,0.015
"P22","Puede que lo vote",0.052,0.083,0.297,0.111
"P22","Nunca lo votaría",0.868,0.798,0.486,0.354
"P22","No sabe",0.062,0.102,0.093,0.52
"P23","Lo votaría",0.083,0.081,0.021,0
"P23","Puede que lo vote",0.216,0.178,0.095,0.03
"P23","Nunca lo votaría",0.487,0.479,0.667,0.268
"P23","No sabe",0.214,0.262,0.217,0.702
"P24","Daniel Scioli presidente - Axel Kicillof gobernador por el Frente de Todos",0.012,0.033,0.181,0.191
"P24","Wado de Pedro presidente - Axel Kicillof gobernador por el Frente de Todos",0.044,0.053,0.344,0.09
"P24","Patricia Bullrich presidenta - Joaquín De La Torre gobernador por Juntos por el Cambio",0.475,0.39,0.118,0.123
"P24","Horacio Rodríguez Larreta presidente - Diego Santilli gobernador por Juntos por el Cambio",0.164,0.124,0.075,0
"P24","María Eugenia Vidal presidenta - Cristian Ritondo gobernador por Juntos por el Cambio",0.088,0.024,0.005,0.015
"P24","Facundo Manes presidente - Maximiliano Abad gobernador por Juntos por el Cambio",0.042,0.052,0.037,0.078
"P24","José Luis Espert presidente y su candidato a gobernador por Juntos por el Cambio",0.016,0.025,0.009,0.024
"P24","Javier Milei presidente y su candidato a gobernador por la Libertad Avanza",0.128,0.221,0.144,0.141
"P24","A los candidatos del Frente de Izquierda",0.004,0.002,0.026,0
"P24","No sabe",0.027,0.076,0.061,0.338
"P25","Alberto Fernández presidente - Axel Kicillof gobernador por el Frente de Todos",0.024,0.05,0.126,0.306
"P25","Wado de Pedro presidente - Axel Kicillof gobernador por el Frente de Todos",0.017,0.026,0.445,0.152
"P25","Patricia Bullrich presidenta - Joaquín De La Torre gobernador por Juntos por el Cambio",0.493,0.373,0.057,0.035
"P25","Horacio Rodríguez Larreta presidente - Diego Santilli gobernador por Juntos por el Cambio",0.162,0.112,0.037,0.038
"P25","María Eugenia Vidal presidenta - Cristian Ritondo gobernador por Juntos por el Cambio",0.065,0.012,0.013,0
"P25","Facundo Manes presidente - Maximiliano Abad gobernador por Juntos por el Cambio",0.046,0.046,0.043,0
"P25","José Luis Espert presidente y su candidato a gobernador por Juntos por el Cambio",0.017,0.021,0.021,0.003
"P25","Javier Milei presidente y su candidato a gobernador por la Libertad Avanza",0.157,0.296,0.161,0.219
"P25","A los candidatos del Frente de Izquierda",0,0.001,0.037,0.022
"P25","No sabe",0.019,0.063,0.06,0.225
"P26","Sergio Massa presidente - Axel Kicillof gobernador por el Frente de Todos",0.045,0.095,0.46,0.202
"P26","Patricia Bullrich presidenta - Joaquín De La Torre gobernador por Juntos por el Cambio",0.439,0.338,0.098,0.11
"P26","Horacio Rodríguez Larreta presidente - Diego Santilli gobernador por Juntos por el Cambio",0.147,0.09,0.056,0.182
"P26","María Eugenia Vidal presidenta - Cristian Ritondo gobernador por Juntos por el Cambio",0.128,0.059,0.016,0.041
"P26","Facundo Manes presidente - Maximiliano Abad gobernador por Juntos por el Cambio",0.03,0.055,0.023,0
"P26","José Luis Espert presidente y su candidato a gobernador por Juntos por el Cambio",0.013,0.028,0.015,0
"P26","Javier Milei presidente y su candidato a gobernador por la Libertad Avanza",0.134,0.208,0.122,0.045
"P26","A los candidatos del Frente de Izquierda",0.047,0.084,0.091,0.122
"P26","No sabe",0.017,0.043,0.119,0.298
"P27","Daniel Scioli presidente - Axel Kicillof gobernador por el Frente de Todos",0.04,0.05,0.521,0.356
"P27","Patricia Bullrich presidenta - Joaquín De La Torre gobernador por Juntos por el Cambio",0.509,0.377,0.069,0.052
"P27","Horacio Rodríguez Larreta presidente - Diego Santilli gobernador por Juntos por el Cambio",0.179,0.113,0.044,0.06
"P27","Facundo Manes presidente - Maximiliano Abad gobernador por Juntos por el Cambio",0.04,0.065,0.04,0
"P27","José Luis Espert presidente y su candidato a gobernador por Juntos por el Cambio",0.02,0.028,0.017,0
"P27","Javier Milei presidente y su candidato a gobernador por la Libertad Avanza",0.132,0.233,0.138,0.219
"P27","A los candidatos del Frente de Izquierda",0.028,0.034,0.055,0
"P27","No sabe",0.052,0.1,0.116,0.313
"P28","Alberto Fernández presidente - Axel Kicillof gobernador por el Frente de Todos",0.019,0.062,0.479,0.367
"P28","Patricia Bullrich presidenta - Joaquín De La Torre gobernador por Juntos por el Cambio",0.516,0.38,0.062,0.052
"P28","Horacio Rodríguez Larreta presidente - Diego Santilli gobernador por Juntos por el Cambio",0.18,0.126,0.029,0.06
"P28","Facundo Manes presidente - Maximiliano Abad gobernador por Juntos por el Cambio",0.052,0.051,0.048,0.037
"P28","José Luis Espert presidente y su candidato a gobernador por Juntos por el Cambio",0.021,0.026,0.023,0
"P28","Javier Milei presidente y su candidato a gobernador por la Libertad Avanza",0.165,0.263,0.139,0.248
"P28","A los candidatos del Frente de Izquierda",0.002,0.014,0.076,0.011
"P28","No sabe",0.045,0.078,0.144,0.225
"P29","Sergio Massa presidente - Axel Kicillof gobernador por el Frente de Todos",0.043,0.069,0.512,0.241
"P29","Patricia Bullrich presidenta - Joaquín De La Torre gobernador por Juntos por el Cambio",0.513,0.392,0.062,0.05
"P29","Horacio Rodríguez Larreta presidente - Diego Santilli gobernador por Juntos por el Cambio",0.172,0.107,0.034,0.04
"P29","Facundo Manes presidente - Maximiliano Abad gobernador por Juntos por el Cambio",0.043,0.054,0.03,0.022
"P29","José Luis Espert presidente y su candidato a gobernador por Juntos por el Cambio",0.022,0.024,0.014,0
"P29","Javier Milei presidente y su candidato a gobernador por la Libertad Avanza",0.165,0.27,0.158,0.219
"P29","A los candidatos del Frente de Izquierda",0.005,0.001,0.074,0
"P29","No sabe",0.037,0.083,0.116,0.428
