"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P05","Tengo trabajo estable",0.616,0.573,0.569,0.39
"P05","Realizo changas o trabajos de vez en cuando",0.09,0.218,0.121,0.206
"P05","No tengo trabajo",0.088,0.08,0.133,0.308
"P05","Soy jubilado o pensionado",0.206,0.129,0.177,0.096
"P06","1",0.154,0.153,0.358,0.198
"P06","2",0.039,0.03,0.07,0.098
"P06","3",0.024,0.046,0.082,0
"P06","4",0.025,0.047,0.085,0
"P06","5",0.183,0.248,0.236,0.472
"P06","6",0.064,0.092,0.034,0
"P06","7",0.163,0.131,0.031,0.025
"P06","8",0.089,0.041,0.029,0.023
"P06","9",0.259,0.212,0.075,0.184
"P07","1",0.464,0.225,0.16,0.088
"P07","2",0.074,0.06,0.035,0.078
"P07","3",0.068,0.053,0.046,0
"P07","4",0.035,0.064,0.041,0.148
"P07","5",0.154,0.218,0.215,0.298
"P07","6",0.026,0.074,0.064,0
"P07","7",0.036,0.062,0.082,0.146
"P07","8",0.034,0.062,0.075,0.014
"P07","9",0.109,0.182,0.282,0.228
"P08","1",0.68,0.425,0.237,0.111
"P08","2",0.03,0.037,0.033,0
"P08","3",0.026,0.068,0.026,0.009
"P08","4",0.014,0.021,0.034,0.294
"P08","5",0.074,0.079,0.143,0.27
"P08","6",0.005,0.056,0.029,0
"P08","7",0.016,0.005,0.051,0.018
"P08","8",0.013,0.018,0.054,0.078
"P08","9",0.142,0.291,0.393,0.22
"P10","Del Frente de Todos y el peronismo",0.858,0.447,0.046,0.025
"P10","De Cambiemos",0.042,0.092,0.509,0.08
"P10","De los Liberales libertarios",0.019,0.094,0.34,0.195
"P10","De la Izquierda",0.021,0.105,0.029,0.148
"P10","No sabe",0.06,0.262,0.076,0.552
"P11","A Alberto Fernández",0.147,0.186,0.205,0
"P11","A Sergio Massa",0.185,0.286,0.278,0
"P11","A algún candidato del peronismo",0.101,0.225,0.35,1
"P11","A algún candidato del kirchnerismo",0.567,0.303,0.167,0
"P12","A Alberto Fernández",0.065,0.106,0.093,0
"P12","A Sergio Massa",0.113,0.184,0.256,0
"P12","A algún candidato del peronismo",0.062,0.245,0.342,1
"P12","A Cristina Fernández de Kirchner",0.76,0.465,0.309,0
"P13","A Horacio Rodriguez Larreta",0.232,0.489,0.234,0
