"var","categoria","Muy buena","Buena","Ni buena ni mala","Mala","Muy mala","No sabe"
"P05","Tengo trabajo estable",0.61,0.618,0.478,0.54,0.636,0.288
"P05","Realizo changas o trabajos de vez en cuando",0.164,0.146,0.125,0.069,0.091,0.07
"P05","No tengo trabajo",0.146,0.104,0.12,0.121,0.086,0.324
"P05","Soy jubilado o pensionado",0.08,0.132,0.277,0.27,0.187,0.318
"P06","1",0.43,0.313,0.334,0.284,0.137,0.449
"P06","2",0.084,0.101,0.061,0.058,0.029,0.021
"P06","3",0.089,0.131,0.063,0.043,0.025,0.032
"P06","4",0.061,0.07,0.094,0.106,0.04,0.014
"P06","5",0.19,0.232,0.256,0.244,0.213,0.326
"P06","6",0.018,0.017,0.048,0.041,0.076,0.024
"P06","7",0.014,0.055,0.032,0.047,0.162,0.019
"P06","8",0.022,0.024,0.032,0.039,0.088,0.029
"P06","9",0.092,0.057,0.08,0.138,0.23,0.086
"P07","1",0.169,0.139,0.179,0.257,0.387,0.319
"P07","2",0.033,0.053,0.041,0.058,0.061,0.041
"P07","3",0.02,0.08,0.034,0.04,0.081,0.007
"P07","4",0.039,0.033,0.025,0.054,0.051,0.032
"P07","5",0.166,0.19,0.254,0.234,0.183,0.16
"P07","6",0.044,0.048,0.067,0.085,0.042,0.059
"P07","7",0.055,0.107,0.085,0.083,0.047,0.101
"P07","8",0.079,0.083,0.076,0.039,0.041,0.073
"P07","9",0.395,0.267,0.239,0.15,0.107,0.208
"P08","1",0.178,0.223,0.261,0.331,0.658,0.324
"P08","2",0.026,0.039,0.034,0.035,0.031,0.043
"P08","3",0.018,0.062,0.015,0.039,0.029,0
"P08","4",0.023,0.064,0.018,0.032,0.024,0.067
"P08","5",0.168,0.121,0.138,0.133,0.071,0.136
"P08","6",0.026,0.021,0.035,0.042,0.007,0.045
"P08","7",0.041,0.059,0.056,0.048,0.015,0.032
"P08","8",0.059,0.066,0.048,0.045,0.015,0.011
"P08","9",0.461,0.345,0.395,0.295,0.15,0.342
"P10","Del Frente de Todos y el peronismo",0.034,0.104,0.12,0.374,0.674,0.236
"P10","De Cambiemos",0.241,0.467,0.638,0.437,0.174,0.338
"P10","De los Liberales libertarios",0.674,0.336,0.104,0.053,0.02,0.1
"P10","De la Izquierda",0.011,0.019,0.004,0.025,0.067,0
"P10","No sabe",0.04,0.074,0.134,0.111,0.065,0.326
"P11","A Alberto Fernández",0.368,0.134,0.229,0.244,0.117,0.877
"P11","A Sergio Massa",0.124,0.39,0.301,0.179,0.193,0.031
"P11","A algún candidato del peronismo",0.305,0.334,0.303,0.135,0.1,0.076
"P11","A algún candidato del kirchnerismo",0.203,0.142,0.167,0.442,0.59,0.016
"P12","A Alberto Fernández",0.224,0.024,0.221,0.195,0.031,0.438
"P12","A Sergio Massa",0.256,0.39,0.145,0.104,0.117,0.031
"P12","A algún candidato del peronismo",0.305,0.289,0.31,0.095,0.068,0
"P12","A Cristina Fernández de Kirchner",0.215,0.297,0.324,0.606,0.784,0.531
"P13","A Horacio Rodriguez Larreta",0.266,0.154,0.249,0.223,0.295,0.214
"P13","A Patricia Bullrich",0.71,0.79,0.665,0.648,0.455,0.744
"P13","A Facundo Manes",0.011,0.051,0.05,0.068,0.195,0
"P13","A Gerardo Morales",0.013,0.005,0.036,0.061,0.055,0.042
"P14","Lo votaría",0.021,0.059,0.084,0.32,0.619,0.154
"P14","Puede que lo vote",0.042,0.09,0.054,0.065,0.091,0.153
"P14","Nunca lo votaría",0.924,0.843,0.807,0.552,0.209,0.54
"P14","No sabe",0.013,0.008,0.055,0.063,0.081,0.153
"P15","Lo votaría",0.012,0.047,0.036,0.067,0.184,0.088
"P15","Puede que lo vote",0.035,0.063,0.077,0.197,0.388,0.164
"P15","Nunca lo votaría",0.905,0.857,0.784,0.624,0.313,0.465
"P15","No sabe",0.048,0.033,0.103,0.112,0.115,0.283
"P16","Lo votaría",0.164,0.226,0.331,0.184,0.066,0.263
"P16","Puede que lo vote",0.251,0.331,0.344,0.302,0.128,0.209
"P16","Nunca lo votaría",0.529,0.398,0.212,0.423,0.739,0.329
"P16","No sabe",0.056,0.045,0.113,0.091,0.067,0.199
