"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P05","Tengo trabajo estable",0.584,0.573,0.585,0.477
"P05","Realizo changas o trabajos de vez en cuando",0.091,0.128,0.122,0.078
"P05","No tengo trabajo",0.09,0.099,0.126,0.294
"P05","Soy jubilado o pensionado",0.235,0.2,0.167,0.151
"P06","1",0.222,0.127,0.328,0.167
"P06","2",0.042,0.04,0.065,0.121
"P06","3",0.028,0.024,0.077,0
"P06","4",0.022,0.049,0.077,0.034
"P06","5",0.159,0.2,0.24,0.415
"P06","6",0.059,0.069,0.039,0
"P06","7",0.117,0.191,0.046,0.049
"P06","8",0.072,0.091,0.034,0.064
"P06","9",0.279,0.209,0.094,0.15
"P07","1",0.449,0.387,0.185,0.258
"P07","2",0.064,0.075,0.039,0.121
"P07","3",0.037,0.079,0.053,0
"P07","4",0.031,0.053,0.041,0.034
"P07","5",0.158,0.167,0.212,0.191
"P07","6",0.035,0.044,0.058,0.016
"P07","7",0.036,0.051,0.077,0.174
"P07","8",0.029,0.03,0.076,0.044
"P07","9",0.161,0.114,0.259,0.162
"P08","1",0.619,0.651,0.275,0.316
"P08","2",0.022,0.025,0.036,0
"P08","3",0.028,0.032,0.028,0
"P08","4",0.011,0.023,0.033,0.174
"P08","5",0.093,0.074,0.135,0.097
"P08","6",0.008,0.026,0.026,0
"P08","7",0.013,0.006,0.05,0
"P08","8",0.01,0.011,0.052,0.093
"P08","9",0.196,0.152,0.365,0.32
"P10","Del Frente de Todos y el peronismo",0.853,0.693,0.12,0.217
"P10","De Cambiemos",0.044,0.086,0.459,0.203
"P10","De los Liberales libertarios",0.024,0.039,0.31,0.265
"P10","De la Izquierda",0.023,0.049,0.03,0
"P10","No sabe",0.056,0.133,0.081,0.315
"P11","A Alberto Fernández",0.247,0.073,0.095,0
"P11","A Sergio Massa",0.217,0.201,0.17,0.294
"P11","A algún candidato del peronismo",0.121,0.106,0.185,0.217
"P11","A algún candidato del kirchnerismo",0.415,0.62,0.55,0.489
"P12","A Alberto Fernández",0.136,0.013,0.026,0
"P12","A Sergio Massa",0.14,0.127,0.121,0
"P12","A algún candidato del peronismo",0.07,0.087,0.178,0
"P12","A Cristina Fernández de Kirchner",0.654,0.773,0.675,1
"P13","A Horacio Rodriguez Larreta",0.326,0.288,0.233,0.428
"P13","A Patricia Bullrich",0.212,0.39,0.681,0.572
