"var","categoria","Lo votaría","Puede que lo vote","Nunca lo votaría","No sabe"
"P05","Mucho",0.491,0.484,0.589,0.291
"P05","Bastante",0.332,0.346,0.279,0.341
"P05","Poco",0.154,0.139,0.076,0.152
"P05","Nada",0.021,0.031,0.052,0.192
"P05","No sabe",0.002,0,0.004,0.024
"P06","Siempre",0.265,0.191,0.246,0.206
"P06","Casi siempre",0.356,0.337,0.371,0.378
"P06","Casi nunca",0.258,0.315,0.258,0.242
"P06","Nunca, pero esta es una excepción",0.121,0.157,0.125,0.174
"P09","Unión por la Patria",0.206,0.159,0.585,0.201
"P09","Juntos por el Cambio",0.654,0.29,0.078,0.103
"P09","De los Liberales libertarios",0.072,0.274,0.211,0.204
"P09","De la Izquierda",0.031,0.047,0.036,0.034
"P09","Hacemos por nuestro país",0.007,0.085,0.009,0
"P09","Otro",0.015,0.054,0.046,0.093
"P09","En blanco",0.002,0.054,0.01,0.037
"P09","No sabe",0.013,0.037,0.025,0.328
"P12","Sergio Massa a presidente, Axel Kicillof a gobernador y Fernando Moreira a intendente por Unión por la Patria",0.364,0.214,0.403,0.207
"P12","Patricia Bullrich a presidenta, Néstor Grindetti a gobernador y Mauricio D’Alessandro a intendente por Juntos por el Cambio",0.503,0.311,0.132,0.144
"P12","Javier Milei a presidente, Carolina Piparo a gobernadora y Hernán Sardella a intendente por la Libertad Avanza",0.108,0.313,0.362,0.232
"P12","A los candidatos a presidente, a gobernador y a intendente del Frente de Izquierda",0,0.035,0.032,0.009
"P12","Juan Schiaretti a presidente por Hacemos por Nuestro Pais",0.007,0.042,0.011,0
"P12","En blanco",0.013,0.007,0.031,0.052
"P12","No sabe",0.005,0.078,0.029,0.356
"P15","Si",0.409,0.648,0.304,0.6
"P15","No",0.591,0.352,0.696,0.4
"P16","Sergio Massa a presidente por Unión por la Patria",0.119,0.282,0.505,0.093
"P16","Patricia Bullrich a presidenta por Juntos por el Cambio",0.7,0.195,0.064,0.096
"P16","Javier Milei a presidente por la Libertad Avanza",0.16,0.454,0.273,0.365
"P16","Los candidatos a presidente de la Izquierda",0.012,0.004,0.074,0
"P16","Juan Schiaretti a presidente por Hacemos por Nuestro Pais",0.003,0.014,0.021,0
"P16","En blanco",0,0,0.02,0
"P16","No sabe",0.006,0.051,0.043,0.446
"P19","Axel Kicillof a gobernador por Unión por la Patria",0.137,0.213,0.542,0.073
"P19","Néstor Grindetti a gobernador por Juntos por el Cambio",0.644,0.255,0.155,0.098
"P19","Carolina Piparo a gobernadora por la Libertad Avanza",0.133,0.346,0.136,0.255
"P19","El candidato a gobernador de la Izquierda",0.013,0.031,0.079,0
"P19","En blanco",0.004,0.021,0.005,0.055
"P19","No sabe",0.069,0.134,0.083,0.519
"P22","Fernando Moreira a intendente por Unión por la Patria",0.234,0.312,0.488,0.25
"P22","Mauricio D’Alessandro a intendente por Juntos por el Cambio",0.632,0.444,0.175,0.199
"P22","Hernán Sardella a intendente por la Libertad Avanza",0.081,0.103,0.121,0.025
"P22","El candidato del Frente de Izquierda",0,0,0.036,0
"P22","En blanco",0.017,0.046,0.015,0.055
"P22","No sabe",0.036,0.095,0.165,0.471
"P25","Con políticas de shock, mano dura y castigando a los corruptos y ladrones",0.482,0.452,0.312,0.428
"P25","Con políticas muy estudiadas y progresivas  para que las transformaciones de fondo necesarias se puedan realizar",0.297,0.218,0.162,0.105
"P25","Con políticas de desarrollo que permitan el crecimiento con inclusión social",0.18,0.183,0.375,0.145
"P25","Con políticas que limiten los privilegios de los que más tienen y favorezcan a los sectores más vulnerables",0.017,0.022,0.09,0.025
"P25","Con políticas revolucionarias que permitan la transformación igualitaria de la sociedad apoyándose en las mayorías populares",0.001,0.028,0.033,0.011
"P25","No sabe",0.023,0.097,0.028,0.286
"P26","Totalmente seguro",0.73,0.553,0.741,0.566
"P26","Bastante seguro",0.134,0.199,0.162,0.111
"P26","Algo seguro",0.084,0.184,0.072,0.066
"P26","Para nada seguro",0.052,0.064,0.025,0.257
"P27","Tiene Decidido que va a ir a votar",0.934,0.841,0.936,0.83
"P27","Tiene dudas sobre si va a ir a  votar",0.03,0.119,0.049,0.17
"P27","Tiene Decidido que no va a ir a votar",0.036,0.04,0.015,0
"P28","Lo votaría",0.368,0.271,0.584,0.175
"P28","Puede que lo vote",0.037,0.186,0.084,0.071
"P28","Nunca lo votaría",0.582,0.5,0.322,0.382
"P28","No sabe",0.013,0.043,0.01,0.372
"P30","Lo votaría",0.259,0.299,0.211,0.302
"P30","Puede que lo vote",0.132,0.392,0.049,0.052
"P30","Nunca lo votaría",0.565,0.273,0.728,0.093
"P30","No sabe",0.044,0.036,0.012,0.553
"P31","Si",0.427,0.384,0.398,0.267
"P31","No",0.573,0.616,0.602,0.733
"PRESIDENTE","Sergio Massa a presidente por Unión por la Patria",0.294,0.278,0.459,0.242
"PRESIDENTE","Patricia Bullrich a presidenta por Juntos por el Cambio",0.571,0.247,0.108,0.102
"PRESIDENTE","Javier Milei a presidente por la Libertad Avanza",0.108,0.395,0.349,0.312
"PRESIDENTE","Los candidatos a presidente de la Izquierda",0.006,0.008,0.041,0.009
"PRESIDENTE","Juan Schiaretti a presidente por Hacemos por Nuestro Pais",0.001,0.015,0.01,0
"PRESIDENTE","En blanco",0.014,0.004,0.008,0
"PRESIDENTE","No sabe",0.006,0.053,0.025,0.335
"CORTA_PRESIDENTE","Si",0.195,0.362,0.182,0.209
"CORTA_PRESIDENTE","No",0.805,0.638,0.818,0.791
"GOBERNADOR","Axel Kicillof a gobernador por Unión por la Patria",0.302,0.229,0.47,0.23
"GOBERNADOR","Néstor Grindetti a gobernador por Juntos por el Cambio",0.545,0.283,0.132,0.099
"GOBERNADOR","Carolina Piparo a gobernadora por la Libertad Avanza",0.1,0.327,0.31,0.232
"GOBERNADOR","El candidato a gobernador de la Izquierda",0.006,0.023,0.042,0.009
"GOBERNADOR","En blanco",0.015,0.022,0.008,0.037
"GOBERNADOR","No sabe",0.032,0.116,0.038,0.393
"CORTA_GOBERNADOR","Si",0.193,0.394,0.2,0.215
"CORTA_GOBERNADOR","No",0.807,0.606,0.8,0.785
"INTENDENTE","Fernando Moreira a intendente por Unión por la Patria",0.338,0.312,0.451,0.333
"INTENDENTE","Mauricio D’Alessandro a intendente por Juntos por el Cambio",0.543,0.399,0.142,0.168
"INTENDENTE","Hernán Sardella a intendente por la Libertad Avanza",0.08,0.164,0.305,0.102
"INTENDENTE","El candidato del Frente de Izquierda",0,0.005,0.029,0.009
"INTENDENTE","En blanco",0.02,0.036,0.012,0.037
"INTENDENTE","No sabe",0.019,0.084,0.061,0.351
"CORTA_INTENDENTE","Si",0.184,0.418,0.194,0.317
"CORTA_INTENDENTE","No",0.816,0.582,0.806,0.683
