"var","categoria","Lo votaría","Puede que lo vote","Nunca lo votaría","No sabe"
"P12_imputada","Sergio Massa a presidente, Axel Kicillof a gobernador y Fernando Moreira a intendente por Unión por la Patria",0.152,0.286,0.486,0.479
"P12_imputada","Patricia Bullrich a presidenta, Néstor Grindetti a gobernador y Mauricio D’Alessandro a intendente por Juntos por el Cambio",0.414,0.464,0.195,0.269
"P12_imputada","Javier Milei a presidente, Carolina Piparo a gobernadora y Hernán Sardella a intendente por la Libertad Avanza",0.406,0.176,0.248,0.205
"P12_imputada","A los candidatos a presidente, a gobernador y a intendente del Frente de Izquierda",0,0.016,0.033,0.007
"P12_imputada","Juan Schiaretti a presidente por Hacemos por Nuestro Pais",0.009,0.049,0.012,0
"P12_imputada","En blanco",0.019,0.009,0.026,0.04
"P16_imputada","Sergio Massa a presidente por Unión por la Patria",0.054,0.172,0.48,0.269
"P16_imputada","Patricia Bullrich a presidenta por Juntos por el Cambio",0.217,0.37,0.36,0.321
"P16_imputada","Javier Milei a presidente por la Libertad Avanza",0.711,0.453,0.062,0.204
"P16_imputada","Los candidatos a presidente de la Izquierda",0.018,0.005,0.059,0
"P16_imputada","Juan Schiaretti a presidente por Hacemos por Nuestro Pais",0,0,0.024,0.206
"P16_imputada","En blanco",0,0,0.015,0
"P19_imputada","Axel Kicillof a gobernador por Unión por la Patria",0.116,0.155,0.517,0.233
"P19_imputada","Néstor Grindetti a gobernador por Juntos por el Cambio",0.301,0.566,0.358,0.469
"P19_imputada","Carolina Piparo a gobernadora por la Libertad Avanza",0.527,0.272,0.058,0.211
"P19_imputada","El candidato a gobernador de la Izquierda",0.05,0,0.061,0
"P19_imputada","En blanco",0.006,0.007,0.006,0.087
"P22_imputada","Fernando Moreira a intendente por Unión por la Patria",0.229,0.214,0.568,0.263
"P22_imputada","Mauricio D’Alessandro a intendente por Juntos por el Cambio",0.541,0.689,0.29,0.428
"P22_imputada","Hernán Sardella a intendente por la Libertad Avanza",0.226,0.06,0.095,0.101
"P22_imputada","El candidato del Frente de Izquierda",0,0.016,0.022,0.052
"P22_imputada","En blanco",0.004,0.021,0.025,0.156
"PRESIDENTE_imputada","Sergio Massa a presidente por Unión por la Patria",0.117,0.251,0.519,0.434
"PRESIDENTE_imputada","Patricia Bullrich a presidenta por Juntos por el Cambio",0.34,0.409,0.242,0.277
"PRESIDENTE_imputada","Javier Milei a presidente por la Libertad Avanza",0.516,0.32,0.186,0.176
"PRESIDENTE_imputada","Los candidatos a presidente de la Izquierda",0.008,0.015,0.035,0.008
"PRESIDENTE_imputada","Juan Schiaretti a presidente por Hacemos por Nuestro Pais",0,0,0.012,0.105
"PRESIDENTE_imputada","En blanco",0.019,0.005,0.006,0
"GOBERNADOR_imputada","Axel Kicillof a gobernador por Unión por la Patria",0.142,0.239,0.533,0.414
"GOBERNADOR_imputada","Néstor Grindetti a gobernador por Juntos por el Cambio",0.364,0.522,0.24,0.35
"GOBERNADOR_imputada","Carolina Piparo a gobernadora por la Libertad Avanza",0.456,0.218,0.184,0.178
"GOBERNADOR_imputada","El candidato a gobernador de la Izquierda",0.017,0.012,0.035,0.007
"GOBERNADOR_imputada","En blanco",0.021,0.009,0.008,0.051
"INTENDENTE_imputada","Fernando Moreira a intendente por Unión por la Patria",0.176,0.284,0.549,0.433
"INTENDENTE_imputada","Mauricio D’Alessandro a intendente por Juntos por el Cambio",0.46,0.587,0.215,0.334
"INTENDENTE_imputada","Hernán Sardella a intendente por la Libertad Avanza",0.344,0.092,0.199,0.117
"INTENDENTE_imputada","El candidato del Frente de Izquierda",0,0.02,0.023,0.036
"INTENDENTE_imputada","En blanco",0.02,0.017,0.014,0.08
