"var","categoria","Muy buena","Buena","Ni buena ni mala","Mala","Muy mala","No sabe"
"P04","Tengo trabajo estable",0.323,0.421,0.412,0.473,0.459,0.235
"P04","Realizo changas o trabajos de vez en cuando",0.234,0.193,0.186,0.159,0.169,0.319
"P04","No tengo trabajo",0.275,0.167,0.193,0.154,0.177,0.298
"P04","Soy jubilado o pensionado",0.168,0.219,0.209,0.214,0.195,0.148
"P05","1",0.382,0.219,0.182,0.224,0.383,0.198
"P05","2",0.057,0.059,0.059,0.035,0.081,0.241
"P05","3",0.054,0.024,0.054,0.081,0.086,0.093
"P05","4",0.067,0.073,0.05,0.099,0.103,0.046
"P05","5",0.094,0.14,0.153,0.205,0.187,0.235
"P05","6",0.022,0.042,0.071,0.066,0.033,0.047
"P05","7",0.032,0.125,0.128,0.09,0.034,0.017
"P05","8",0.017,0.074,0.103,0.049,0.021,0.023
"P05","9",0.275,0.244,0.2,0.151,0.072,0.1
"P06","1",0.491,0.46,0.367,0.282,0.141,0.294
"P06","2",0.03,0.066,0.081,0.04,0.031,0.186
"P06","3",0.049,0.069,0.068,0.05,0.03,0.01
"P06","4",0.05,0.046,0.066,0.079,0.034,0.028
"P06","5",0.147,0.147,0.207,0.215,0.199,0.234
"P06","6",0.02,0.027,0.031,0.058,0.048,0.098
"P06","7",0.006,0.04,0.042,0.052,0.1,0.023
"P06","8",0.01,0.025,0.023,0.051,0.09,0.009
"P06","9",0.197,0.12,0.115,0.173,0.327,0.118
"P07","1",0.409,0.585,0.491,0.451,0.202,0.279
"P07","2",0.063,0.048,0.052,0.03,0.028,0.123
"P07","3",0.015,0.044,0.019,0.028,0.035,0.009
"P07","4",0.007,0.031,0.018,0.033,0.022,0.002
"P07","5",0.085,0.069,0.105,0.115,0.143,0.146
"P07","6",0.008,0.006,0.019,0.022,0.029,0.025
"P07","7",0.021,0.009,0.019,0.04,0.06,0
"P07","8",0.009,0.01,0.022,0.023,0.064,0.048
"P07","9",0.383,0.198,0.255,0.258,0.417,0.368
"P09","Del Frente de Todos y el peronismo",0.743,0.818,0.6,0.293,0.061,0.199
"P09","De Cambiemos",0.12,0.068,0.096,0.262,0.498,0.375
"P09","De los Liberales libertarios",0.052,0.03,0.055,0.143,0.309,0.041
"P09","De la Izquierda",0.011,0.02,0.049,0.063,0.027,0
"P09","No sabe",0.074,0.064,0.2,0.239,0.105,0.385
"P10","A Alberto Fernández",0.573,0.17,0.132,0.032,0.085,0.548
"P10","A Sergio Massa",0.179,0.214,0.199,0.148,0.131,0
"P10","A algún candidato del peronismo",0.047,0.115,0.151,0.255,0.563,0.327
"P10","A algún candidato del kirchnerismo",0.201,0.501,0.518,0.565,0.221,0.125
"P11","A Alberto Fernández",0.388,0.092,0.039,0.018,0.035,0.422
"P11","A Sergio Massa",0.11,0.137,0.142,0.067,0.11,0
"P11","A algún candidato del peronismo",0.029,0.089,0.109,0.209,0.586,0
"P11","A Cristina Fernández de Kirchner",0.473,0.682,0.71,0.706,0.269,0.578
"P12","A Horacio Rodriguez Larreta",0.126,0.217,0.258,0.275,0.207,0.068
"P12","A Mauricio Macri",0.303,0.21,0.275,0.262,0.382,0.597
"P12","A Patricia Bullrich",0.172,0.079,0.148,0.268,0.347,0.178
"P12","A Facundo Manes",0.309,0.405,0.153,0.145,0.039,0.084
"P12","A Gerardo Morales",0.09,0.089,0.166,0.05,0.025,0.073
"P13","Seguro lo votaria",0.364,0.131,0.331,0.134,0.187,0.079
