"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Centro","Norte","Sur","Buenos Aires","Fernandez","Macri","Lavagna"
"Horacio Rodríguez Larreta – Gerardo Morales",0.283,0.26,0.305,0.189,0.243,0.34,0.394,0.232,0.298,0.313,0.282,0.258,0.232,0.301,0.17,0.443,0.318
"Javier Milei – José Luis Espert",0.294,0.38,0.211,0.449,0.31,0.238,0.172,0.307,0.3,0.275,0.302,0.347,0.265,0.27,0.127,0.356,0.331
"No sabe",0.423,0.36,0.484,0.362,0.447,0.422,0.434,0.461,0.402,0.412,0.416,0.395,0.503,0.429,0.703,0.201,0.351
