"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Centro","Norte","Sur","Buenos Aires","Fernandez","Macri","Lavagna"
"Sergio Massa – Wado de Pedro por el Frente de Todos",0.245,0.239,0.25,0.163,0.264,0.248,0.293,0.279,0.228,0.233,0.238,0.18,0.216,0.282,0.497,0.076,0.205
"Horacio Rodríguez Larreta - Gerardo Morales, por Cambiemos",0.244,0.207,0.28,0.124,0.213,0.31,0.367,0.201,0.248,0.284,0.234,0.247,0.222,0.255,0.098,0.441,0.272
"Javier Milei – José Luis Espert por los liberales",0.25,0.327,0.176,0.436,0.252,0.182,0.12,0.24,0.276,0.223,0.258,0.305,0.236,0.221,0.1,0.301,0.263
"Nicolás del Caño – Myriam Bregman por la izquierda",0.036,0.029,0.043,0.06,0.039,0.024,0.018,0.022,0.037,0.05,0.041,0.023,0.058,0.035,0.047,0.012,0.025
"Otro candidato",0.225,0.198,0.251,0.217,0.232,0.236,0.202,0.258,0.211,0.21,0.229,0.245,0.268,0.207,0.258,0.17,0.235
