"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Centro","Norte","Sur","Buenos Aires","Fernandez","Macri","Lavagna"
"Horacio Rodríguez Larreta presidente – Gerardo Morales vice por Cambiemos",0.256,0.217,0.293,0.156,0.216,0.318,0.385,0.217,0.261,0.29,0.249,0.253,0.22,0.268,0.11,0.455,0.279
"Alberto Fernández presidente – Daniel Scioli vice por el Frente de Todos",0.235,0.211,0.258,0.2,0.264,0.217,0.235,0.323,0.203,0.187,0.217,0.225,0.245,0.253,0.488,0.077,0.096
"Javier Milei presidente – José Luis Espert por los liberales",0.254,0.33,0.18,0.42,0.262,0.189,0.12,0.243,0.279,0.23,0.258,0.311,0.246,0.227,0.106,0.294,0.299
"Nicolás del Caño presidente – Myriam Bregman vice por la izquierda",0.039,0.04,0.039,0.063,0.041,0.028,0.022,0.022,0.037,0.059,0.048,0.026,0.036,0.037,0.05,0.012,0.037
"Otro candidato",0.216,0.202,0.23,0.161,0.217,0.248,0.238,0.195,0.22,0.234,0.228,0.185,0.253,0.215,0.246,0.162,0.289
